"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","145A-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Tmem132e",5.94275535895326,5.79792097911291,7.04686957512864,6.92426693963124,6.6098989065935,6.60070257844287,6.87553111665494,6.38372248186076,6.13534096449054,6.55335878751452,6.26269979858284,5.79792097911291,6.51321794057444
"Tmem135",7.80155988124769,7.55117713406461,7.83921161799106,7.44409013366566,7.62633661835358,7.86744946682907,7.4128543927872,7.73764689954718,7.67487527784145,7.58583618225831,7.639025039509,7.74930887023504,7.61799800747089
"Tmem136",6.9446303454986,7.01165109789794,6.69440505779589,6.90065878241931,6.94420421695366,6.72106904335073,6.73972363213931,6.88279931198112,7.00920954013471,6.91210028016624,6.95055188675953,7.07628942320128,6.82700735059634
"Tmem138",6.67743204432451,5.79792097911291,5.79792097911291,6.51318214423329,6.18894765256599,5.79792097911291,6.42958630896623,6.40939539511191,6.43441589627705,6.38365492525982,6.56784791610061,6.63964846623165,6.53965006145795
"Tmem140",5.79792097911291,6.38308265537795,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.19680057265716,6.26869361647034,5.79792097911291,6.30549265221265,6.08091217074918
"Tmem141",6.42456678793802,7.01165109789794,6.48711914429975,6.87643461299108,6.86860417565293,6.82584840314581,6.82854665230664,6.65644005186524,6.41675655944807,6.52118333439673,6.69178665898672,6.69601138595238,6.48568564295717
"Tmem143",6.55588679675163,7.28943145225902,6.88755170838339,6.79960298001174,6.97985280716356,7.0045905035685,7.10811666111188,6.79931924351579,7.01759172885158,6.92215959085944,7.07062665124189,6.91093981156678,7.02065259595577
"Tmem144",6.78256227185414,6.87498973871508,6.85817896301034,6.3838927431576,6.97985280716356,6.91947305077529,7.02352202787249,6.65644005186524,6.96619161959656,7.00363602533985,7.1682524772251,6.63964846623165,6.99098611910439
"Tmem145",6.89374126759542,7.42762249608666,6.91601621412504,6.71527284336393,6.93202032805335,6.82584840314581,7.21118041430902,7.35167922471489,6.81367984639054,7.08314036264228,7.02093536102191,7.40556289618482,7.18249653935845
"Tmem147",7.69251602879795,7.79851847274754,7.39844251292358,7.54024590564301,7.47365474501825,6.72106904335073,7.60809702465238,7.62881643064598,6.83419996584614,7.18427819935172,7.3529333143731,7.65592788983679,7.49637966721492
"Tmem14a",7.30857538437266,7.38338140064785,6.79637848142549,6.90065878241931,7.05831595623747,6.26536257807974,6.97324485004979,7.09633016940974,6.60194375180521,7.07888342307428,7.01525900043742,7.10282763738966,7.2550029212767
"Tmem14c",7.21759080437203,7.18685016413178,7.30615320903192,7.11433920033064,7.3813137054225,5.79792097911291,7.64814276398598,7.40934078480218,7.05043357151867,7.03084252669888,7.18770268380158,7.28683938612055,7.07746849899854
"Tmem150a",6.44058521629575,6.38308265537795,6.16880374796255,6.33344226761965,6.513781055925,5.79792097911291,6.16454579830947,6.52350943179416,6.31900491233612,5.79792097911291,6.46382162517213,6.63964846623165,6.42673423028301
"Tmem150b",6.20638091840365,5.79792097911291,6.06053473843515,5.79792097911291,6.32127130520305,5.79792097911291,5.9622333015132,6.15270963200345,5.79792097911291,5.79792097911291,6.07644940259797,6.2232376120478,5.93958660595551
"Tmem150c",8.16678699772431,7.76603994191866,7.60909284007067,7.42969344365991,7.7444544241948,7.22382484024835,7.80653737136476,7.85469627319826,7.94278159965813,7.25882489099462,7.68076374368972,7.93507919993659,8.16657351194069
"Tmem151a",9.77664299256431,9.25718007104913,9.24586357780541,9.31113404180627,9.44228116168996,8.26404478697656,9.54258064640895,9.39648867143534,9.45993500121848,9.01688924650837,9.45054723374856,9.5084831032217,9.71220037492562
"Tmem151b",9.16039216611915,8.66247408499085,9.27219671114472,8.74732411077768,9.24365332951173,9.31440785313248,8.81052507832292,8.74377814079268,9.19618452333876,9.13010181195015,9.24070625020768,8.65380654087398,8.93792818410055
"Tmem154",6.33692882350559,5.79792097911291,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Tmem158",7.19845378386302,7.66325821263599,7.53239448895543,7.15215175094887,7.26328612874896,6.26536257807974,6.99366549234483,7.26388573815059,7.20055634826915,7.28376620802945,7.31063285754989,7.32306229937898,7.30081656133876
"Tmem159",6.91101297036587,6.87498973871508,6.82781852939039,6.58692578605802,6.75680509808969,5.79792097911291,6.84052547305139,6.52350943179416,6.36025382569673,6.61358723457245,6.74706092020053,7.05820767082486,6.8535411894347
"Tmem160",7.23639729944149,7.69846454722957,6.99661173006259,7.5792085547727,7.59328487854632,8.11293076279755,7.50499115949197,7.36845059974713,7.31981135845748,7.36202322213791,7.639025039509,7.96500807880993,7.51051430511676
"Tmem161a",7.02386830134649,6.71402883175886,6.76375146374334,7.24120808482033,7.09015666966792,7.0045905035685,6.95238487095899,7.2267369985179,6.948435914445,7.09999416658793,6.95055188675953,6.93192179601178,7.08435213587961
"Tmem161b",6.90241723207205,7.13166684726481,6.32100404828009,7.01326038037562,6.85537865287435,7.74610527607146,6.64016280469679,6.9218298042807,6.97494834169,7.14097007930183,6.89415473627846,6.88947585872334,6.87931527027895
"Tmem163",6.23097893317135,6.61998239225951,6.25153872094999,6.47302689012416,6.6098989065935,5.79792097911291,6.38658562481648,6.62086964246792,5.79792097911291,6.26869361647034,6.53830097067605,6.59445219644709,6.32525765136851
"Tmem164",6.27628957614457,5.79792097911291,5.79792097911291,6.51318214423329,6.4928169351938,7.22382484024835,6.65518241394606,6.29841956847072,6.43441589627705,6.94684858027767,6.27886580565182,6.54624306458236,6.37833578418493
"Tmem165",6.93633734651674,7.28943145225902,7.4333842117112,6.77242020048512,6.77159505753461,7.22382484024835,6.84052547305139,6.78460302674678,7.14305660306658,7.12477188249543,6.98049781527452,6.82187834980783,7.2373226232275
"Tmem167",7.21124921775496,7.42762249608666,7.34396863319623,7.33935249233526,7.35703404830244,7.34855397765671,7.02352202787249,7.17844880274215,7.46704189803591,7.62862713794774,7.58904158647805,7.38548598056745,7.31752453200084
"Tmem167b",7.61415135494001,7.23933856488408,7.80153325716578,7.40035692082787,7.56618441677205,8.37382324835311,7.05250994070643,7.96196304408355,7.33850595497917,7.68262582015751,7.5118087942638,7.90444549823807,7.42306386857217
"Tmem168",6.78256227185414,6.79825293427866,6.72981077349189,6.55103753686899,6.6098989065935,5.79792097911291,6.48879559383188,6.95930485145646,6.3797318296214,6.88125343139818,6.69178665898672,7.05820767082486,6.79965217280958
"Tmem169",6.71041665834344,6.79825293427866,6.43684494962567,6.79960298001174,6.64502095386144,6.45615448321674,6.87553111665494,6.6736238818126,6.74903076979081,6.57654359769345,6.41693781936295,6.63964846623165,6.48568564295717
"Tmem17",6.15195133449451,6.61998239225951,6.38195803397133,6.21367939312316,6.34924947171264,6.26536257807974,6.50735933102665,6.19433878485403,6.24980044309452,5.99082321164452,6.27886580565182,6.39727072585512,6.48568564295717
"Tmem170",7.11132980669755,10.8921401819941,7.56365749059108,7.05490655755214,6.94420421695366,9.03253879393764,7.1522814724941,7.44884239110495,7.72960568979987,7.67505417643253,7.34459820250277,6.6822972916022,6.73221266530582
"Tmem170b",8.17262825363206,7.38338140064785,8.03416716481513,7.75741621121055,7.97703441375345,8.04734537441895,7.9562566572481,8.08003949081028,8.25433055084854,8.14267556922563,7.98277817085022,7.35816168975257,7.81576491639611
"Tmem173",5.79792097911291,5.79792097911291,5.79792097911291,6.21367939312316,6.10117829047018,6.72106904335073,6.44996174070289,5.79792097911291,6.34004011068628,6.02061011699085,6.3659452351626,6.19188989760723,6.36122610127952
"Tmem175",7.50119227017042,7.62702340141526,7.68127231082316,7.09490713487138,7.24536333123389,6.91947305077529,7.47939063101654,7.69397879501817,7.76046333817867,7.17653365389916,7.0321919677596,7.70348974227345,7.44801233444608
"Tmem176a",6.08722641205504,6.61998239225951,6.32100404828009,6.90065878241931,6.53410176611446,6.72106904335073,6.97324485004979,6.15270963200345,5.94909477508876,6.78183763879804,6.73164639565877,6.11992687137053,6.48568564295717
"Tmem176b",6.47140764329951,7.33737649052932,6.25153872094999,7.27489023531006,6.93202032805335,6.82584840314581,7.1522814724941,6.69043814152509,7.19353529659739,6.9419618726255,7.00954998178691,6.52940122954013,6.72211798516975
"Tmem177",6.55588679675163,7.23933856488408,6.65735097676436,6.4301316464168,6.29163758153291,6.26536257807974,6.76605960716109,6.29841956847072,6.82399957452825,6.7149076480678,6.7159372585528,6.19188989760723,6.42673423028301
"Tmem178",8.20430794318128,8.46365829255376,7.74949484408934,8.12153963957163,8.05860746276676,8.11293076279755,8.05413380505718,8.04184472448122,8.06876584888628,7.89942959293774,8.0765880511028,8.56732107709528,8.37863482320684
"Tmem178b",7.48629708294557,6.94576718543064,7.4504713052995,6.9917646602607,7.37327732461591,7.28792862847895,7.49225966806277,7.28200234354651,7.39870104282156,7.45668616169825,7.52263625490706,6.78604476894869,7.30641347290024
"Tmem179",8.59065412514417,8.79104020908003,8.02347019706266,8.64859521954759,8.468398805817,8.11293076279755,8.79153592009713,8.92789344611012,8.65533666175988,8.57134324977836,8.47199397811202,9.00863083742202,9.05455381287653
"Tmem18",7.22389567409169,7.47025099872493,7.46731399684207,7.24120808482033,6.81448857589688,7.0045905035685,7.08069013463857,7.00710744526184,7.36296394637827,7.43527532413206,7.1128507189143,7.13718815609349,6.968131983594
"Tmem181a",9.19565967315025,9.13034679729688,9.34838713845161,8.42713113196891,8.8785877114895,8.11293076279755,8.55224171403516,9.04470236990961,9.17014970473346,9.0345532254474,9.1152434008649,9.01453398370463,9.07502370123442
"Tmem183a",7.39274993535956,8.05898637964969,7.46731399684207,7.83264663285502,7.85244023016912,7.460968647593,7.77641092466592,7.45658561757962,7.7206484910458,7.84083725163293,7.52263625490706,7.62869473782103,7.49637966721492
"Tmem184b",7.79379715204567,7.73270598568828,7.94604659844296,7.95216452633774,7.73253362258317,8.63693591430925,7.78148185849124,7.77390734194588,7.9615377144295,7.84748083333559,7.3277427300597,7.64510656762451,7.92787801887682
"Tmem184c",7.65829796516538,7.69846454722957,7.56365749059108,7.60450703763556,7.76796334999366,7.65821001155342,7.63683332856834,7.86027636507859,7.26178897915313,7.88449281032159,7.67760243446134,7.79352222566726,7.80103642979964
"Tmem185a",7.22389567409169,6.87498973871508,7.51645352956277,6.92426693963124,7.13113787248326,6.60070257844287,7.37810921280463,6.9218298042807,7.02590378930674,7.10831913812145,7.2348486817782,7.39221702666632,7.44801233444608
"Tmem185b",6.54252647170037,6.51219978787452,6.82781852939039,7.07510236867755,6.62766583180726,6.26536257807974,6.59321080713262,6.9218298042807,6.77112959799212,6.8439009229203,6.41693781936295,6.85631035991653,6.66965585338728
"Tmem186",6.66612372915808,7.18685016413178,6.25153872094999,6.71527284336393,6.513781055925,7.0045905035685,6.88690634572817,6.78460302674678,6.97494834169,6.29391717461927,6.63237175083448,6.87855397751382,6.89610292180149
"Tmem189",7.35981990576626,7.76603994191866,7.41604426344919,7.74629536140497,7.42067926574921,7.28792862847895,7.9650638050201,7.05270248784342,7.17219309864925,7.65205835374594,7.56152384016474,7.50718926674719,7.39240455494469
"Tmem19",7.27307188609213,7.38338140064785,6.88755170838339,7.05490655755214,7.34882522704379,7.22382484024835,7.20296104856609,7.15850991964825,7.64180200191557,7.37184508659179,7.38163774172745,7.53724401533982,7.51984547311522
"Tmem190",6.00266189302359,5.79792097911291,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04712153062895,5.79792097911291,5.79792097911291
"Tmem191c",7.78989795427972,8.36282401021804,8.04477803449279,7.65359085282071,7.75626356310774,7.08293507514421,7.73509482206694,7.69397879501817,7.36296394637827,7.51868932074601,7.75730694102003,7.85018133532279,7.81576491639611
"Tmem192",6.31753497558397,7.01165109789794,7.02205770182956,7.17056248942233,6.74174966337278,6.72106904335073,6.86401247559527,6.78460302674678,6.43441589627705,6.89165040234532,6.76219514484173,6.4943913275196,6.36122610127952
"Tmem196",6.51499297819525,6.21310074711845,6.94364171322764,6.03851180696521,6.32127130520305,5.79792097911291,6.38658562481648,6.43397438820465,6.224148879409,6.75811528690947,6.66687884043272,6.1577488742619,6.5650962827262
"Tmem198",7.93380848044336,7.28943145225902,7.53239448895543,7.42969344365991,7.76796334999366,7.0045905035685,7.79657429874455,7.71911786735069,7.56269203779362,7.63648707487179,7.57536052510551,7.57234785926312,7.90758508169786
"Tmem198b",5.79792097911291,6.71402883175886,5.79792097911291,6.65378352774233,6.40114897700492,6.45615448321674,6.48879559383188,6.04910969117149,5.79792097911291,6.65572179126147,6.30961371797037,6.57874428070402,6.34355233066655
"Tmem199",7.0972618435329,7.18685016413178,6.88755170838339,7.20646072753044,7.13113787248326,7.08293507514421,7.07138301805402,7.04149676652719,6.96619161959656,7.01278797010474,7.2348486817782,7.29417800587137,7.07053827998062
"Tmem2",6.54252647170037,6.51219978787452,6.06053473843515,6.55103753686899,6.53410176611446,6.26536257807974,6.68437261596142,7.14839861883895,7.05043357151867,7.07031608850496,6.26269979858284,6.2232376120478,6.61339875240303
"Tmem200a",6.69957267277122,6.61998239225951,6.48711914429975,6.74433809655362,6.82832897589128,6.91947305077529,6.73972363213931,7.00710744526184,6.84428457417044,6.82740490410091,6.92590244115253,6.74864831677458,7.19492212109116
"Tmem200b",5.79792097911291,6.21310074711845,5.79792097911291,6.03851180696521,6.22600934735641,5.79792097911291,6.31503046201082,6.15270963200345,6.39854584178971,5.79792097911291,5.79792097911291,5.79792097911291,5.93958660595551
"Tmem200c",6.08722641205504,6.21310074711845,6.06053473843515,6.55103753686899,6.4254065919863,5.79792097911291,6.42958630896623,6.70690355115217,6.86411979420612,6.76410850996777,6.30961371797037,6.4943913275196,6.45691463827587
"Tmem201",8.1038602999491,7.97781634099411,8.14645927619943,8.09619725700985,8.06788073030894,8.0132908923298,8.33427295776386,8.01739944923811,8.43846528903729,8.27999865167925,8.24436338653734,8.27621025142292,8.46446449447986
"Tmem202",5.94275535895326,6.38308265537795,5.79792097911291,6.27744994173976,6.04568107033321,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.10293924104485,6.02584932680394,5.99818610328899
"Tmem203",6.55588679675163,6.21310074711845,7.07108568610524,6.9472979425053,6.44870669832753,5.79792097911291,6.23125473632032,6.54409459673837,6.70298153181914,6.5611725550959,6.74706092020053,6.63964846623165,6.75203868102639
"Tmem204",5.79792097911291,6.38308265537795,6.38195803397133,5.79792097911291,6.44870669832753,5.79792097911291,6.28875375545057,6.04910969117149,5.79792097911291,6.41378993985285,6.26269979858284,5.79792097911291,5.99818610328899
"Tmem205",6.55588679675163,6.21310074711845,6.61842278675229,6.47302689012416,6.88164012840346,6.60070257844287,6.59321080713262,6.7388614956008,6.31900491233612,6.68257580844665,6.92590244115253,6.70949364614485,6.91259158254832
"Tmem206",6.18015868991783,6.61998239225951,6.32100404828009,6.13777583631765,6.513781055925,6.60070257844287,6.77892499117682,6.29841956847072,6.2740297740858,6.60632784802305,6.35242392720033,6.41799407050082,6.55249005025261
"Tmem208",6.88498311060856,7.33737649052932,7.34396863319623,6.85155094807812,7.00291159195842,5.79792097911291,7.04293990503628,6.6388637663606,6.56021326280277,7.07031608850496,6.91963847363624,6.99223323786152,6.80886597456941
"Tmem209",7.03145218466798,7.13166684726481,7.07108568610524,6.55103753686899,6.57301478134742,6.82584840314581,7.04293990503628,6.86941357973057,7.17935442546035,6.89680526133542,6.55813798569872,6.92148930623606,6.73221266530582
"Tmem210",6.48626620448924,5.79792097911291,5.79792097911291,6.21367939312316,6.26002946404218,5.79792097911291,6.03016844607983,6.19433878485403,5.79792097911291,6.16657206991213,6.22848608738038,6.02584932680394,6.28652382987929
"Tmem214",8.33444455421052,8.38359476334448,7.57899156358852,7.9329950926958,7.6898961788641,8.26404478697656,7.73509482206694,7.88235796617897,7.45592440966532,7.84305560392317,7.6092799709877,8.28288493547773,7.87653667489388
"Tmem215",7.5352428468615,7.33737649052932,6.32100404828009,7.15215175094887,7.13113787248326,7.65821001155342,7.16089670247966,7.63548921854519,7.84877384720798,6.9419618726255,6.69991791787123,7.75926835602757,7.48686267274451
"Tmem216",6.48626620448924,6.21310074711845,6.38195803397133,6.51318214423329,6.14787876397264,6.45615448321674,6.44996174070289,6.19433878485403,6.13534096449054,5.95546405847215,6.17114505901687,6.35337292064651,6.32525765136851
"Tmem218",6.39115103340929,5.79792097911291,6.79637848142549,6.87643461299108,6.513781055925,6.45615448321674,6.69857099354163,6.15270963200345,6.48450574755235,6.57654359769345,6.64981987721762,6.51212806958075,6.52656388672598
"Tmem219",6.29735509414656,6.61998239225951,5.79792097911291,6.47302689012416,6.64502095386144,7.0045905035685,7.07138301805402,6.45758207855281,6.3797318296214,6.56889996280363,6.60541403790064,6.57874428070402,6.39492997439153
"Tmem220",5.79792097911291,6.21310074711845,5.79792097911291,6.62110573843537,6.22600934735641,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.24198646124767,5.79792097911291,6.07693045650159,5.93958660595551
"Tmem222",7.64082841094784,8.11045440775645,7.76270619792192,7.90370023963687,7.95708061361806,7.61181566777793,7.61389829429925,7.55291171060551,7.5677894720735,7.50130099216075,7.44852275199171,8.03896570006241,7.91438472199799
"Tmem229a",7.01622627606412,7.97781634099411,6.57733709709349,7.79020412542237,7.68368467582577,8.45071646454544,8.34752126130073,7.74376309438564,8.05148979139057,8.23301868421462,7.36120809343197,6.94224056176179,7.42809623939224
"Tmem229b",7.41419356243718,6.61998239225951,7.60909284007067,7.30758270526439,7.29828657224531,7.0045905035685,7.14359563886873,7.28200234354651,7.45032613844111,7.31845807980563,7.22558146367649,7.05820767082486,7.31198268799837
"Tmem230",7.0685368698121,7.23933856488408,6.53372974508939,6.74433809655362,6.81448857589688,7.82826929346694,7.1522814724941,7.0747489578849,7.02590378930674,6.89165040234532,6.78439946440884,7.30146887903769,6.83594001490049
"Tmem231",6.39115103340929,6.61998239225951,6.53372974508939,6.3838927431576,6.40114897700492,6.26536257807974,6.44996174070289,6.99537420155145,6.74903076979081,6.13154253318249,6.26269979858284,7.13718815609349,6.82700735059634
"Tmem234",7.53043720619092,7.73270598568828,7.65290411316203,8.0171261461864,7.7444544241948,7.78785131736473,7.92947251110297,7.68761422770365,7.5051523666456,7.44449917394984,7.7513520868928,8.13526179920903,7.5382930522575
"Tmem236",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.27969139211514,6.11418856171014
"Tmem237",7.07579388706588,6.61998239225951,7.46731399684207,6.9472979425053,6.82832897589128,7.40612017158758,6.7125215629335,6.6736238818126,6.74903076979081,7.24065929600212,6.90059136521361,6.82187834980783,7.04946005931107
"Tmem238",6.27628957614457,6.38308265537795,6.32100404828009,6.4301316464168,6.40114897700492,6.45615448321674,6.31503046201082,5.79792097911291,5.79792097911291,6.11253990634743,6.55813798569872,5.79792097911291,6.26590698445161
"Tmem239",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97565024682105,6.24980044309452,5.79792097911291,6.07644940259797,5.79792097911291,6.04309649571116
"Tmem240",7.29686548243019,7.47025099872493,6.91601621412504,7.59192330796934,7.14113692334525,6.60070257844287,7.31278987282366,7.28200234354651,7.03414718357417,7.13694386354201,6.93830709012026,7.43827334219099,7.35557709636147
"Tmem241",6.15195133449451,5.79792097911291,6.61842278675229,6.21367939312316,6.29163758153291,5.79792097911291,6.52541301907359,6.2663850034612,6.51582681477711,6.65572179126147,6.32428826936165,6.32999581367957,6.04309649571116
"Tmem242",7.13890885812455,7.62702340141526,7.02205770182956,6.9917646602607,7.18976527101124,7.51338196867241,7.08991355802401,7.13818975832412,6.93943305551225,6.98037654124806,7.04884328068196,7.32306229937898,6.99848683825753
"Tmem243",6.25421563294368,6.38308265537795,6.53372974508939,6.4301316464168,6.34924947171264,6.26536257807974,6.75299528763366,6.29841956847072,5.79792097911291,6.58410591881582,6.1499084072503,6.27969139211514,6.32525765136851
"Tmem245",7.88397815164486,7.73270598568828,7.83921161799106,7.80094792186528,7.85787849399119,7.34855397765671,8.14908091677209,8.15772900739792,8.47452435285405,8.22640836238748,7.78084995795639,7.38548598056745,8.11227177480153
"Tmem246",8.05064437416931,8.38359476334448,7.92305568421001,7.79020412542237,7.99180254329595,7.86744946682907,8.09849486655698,8.26845766455131,7.88087558501004,7.56939518021285,8.09274258222498,8.54276471508664,8.3834146035408
"Tmem248",7.63200011538058,7.73270598568828,7.09474062804251,7.41511748042476,7.20861551410044,7.51338196867241,7.24345155628637,7.11746984863671,7.24175574636713,7.48068920988743,7.22091822285575,7.38548598056745,7.70489043065998
"Tmem25",8.39015894891084,8.52078167026314,8.42015568107514,7.92330341526405,7.73850812873867,7.7029297295336,8.09053883764975,7.95680496853315,7.88087558501004,7.71736509396796,8.17717325997347,8.22854065430508,8.37623863887962
"Tmem251",6.48626620448924,6.79825293427866,6.38195803397133,6.55103753686899,6.64502095386144,6.72106904335073,6.59321080713262,6.32845163915429,6.60194375180521,6.85473143034421,6.77706224665409,6.62488641088715,6.47146478007793
"Tmem252",5.79792097911291,6.21310074711845,5.79792097911291,6.51318214423329,6.04568107033321,5.79792097911291,6.40848695891524,5.79792097911291,6.24980044309452,6.3732391850389,5.79792097911291,5.79792097911291,6.22156488840593
"Tmem253",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.99818610328899
"Tmem254a",6.37367346314902,7.33737649052932,6.65735097676436,6.65378352774233,7.20861551410044,5.79792097911291,6.77892499117682,6.7388614956008,5.79792097911291,6.54545593543583,6.59620443620098,6.79815436842671,6.87931527027895
"Tmem254b",6.37367346314902,7.33737649052932,6.65735097676436,6.65378352774233,7.20861551410044,5.79792097911291,6.77892499117682,6.7388614956008,5.79792097911291,6.54545593543583,6.59620443620098,6.79815436842671,6.87931527027895
"Tmem254c",7.00076320709682,5.79792097911291,6.72981077349189,6.33344226761965,7.02544323355206,6.45615448321674,6.64016280469679,6.54409459673837,7.00920954013471,7.06167622303216,7.2711560661942,6.99223323786152,6.52656388672598
"Tmem255a",6.54252647170037,6.21310074711845,6.82781852939039,6.33344226761965,6.88164012840346,7.08293507514421,6.50735933102665,6.58351136729771,6.39854584178971,7.03530559373386,6.65839653175403,6.82187834980783,6.69105718354585
"Tmem255b",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.37581294348192,5.79792097911291,6.31503046201082,6.2663850034612,6.29704420980497,6.52118333439673,6.04712153062895,5.79792097911291,5.99818610328899
"Tmem256",6.66612372915808,7.33737649052932,6.82781852939039,6.55103753686899,6.96811571444536,7.7029297295336,7.05250994070643,6.81378968024099,6.60194375180521,6.98507287221741,7.19251067725899,7.34425145409416,6.78092469437566
"Tmem258",6.48626620448924,6.51219978787452,6.25153872094999,6.9472979425053,7.02544323355206,5.79792097911291,6.9835086158122,6.29841956847072,6.71473986659565,6.48737846054642,6.40461402220564,6.82187834980783,6.76177758912004
"Tmem259",8.2212778717994,8.52078167026314,8.20394280216661,8.37959327841436,8.45459104897855,8.6798223233098,8.49426209553803,8.30077626258055,8.35784072472775,8.3021074041181,8.31809662722126,8.55099878831895,8.41641271862923
"Tmem260",6.79238210613527,6.51219978787452,6.57733709709349,6.58692578605802,6.84195620342312,6.72106904335073,6.76605960716109,7.03016480983335,6.72633005143469,7.01733241617516,6.79167438997656,7.18671792761955,6.96039265061115
"Tmem261",6.55588679675163,7.07342074871035,6.9704889825532,6.58692578605802,6.93202032805335,6.72106904335073,7.2354725541587,6.7696296775595,6.36025382569673,6.55335878751452,6.69178665898672,6.77376179394445,6.72211798516975
"Tmem263",6.97710279868083,7.33737649052932,7.07108568610524,7.47236575596081,7.25436108500741,7.460968647593,7.40598812303053,7.09633016940974,7.48352475910575,7.29777183248611,7.54400284921456,7.39221702666632,7.27814521197185
"Tmem265",6.04857148034713,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.72106904335073,5.9622333015132,6.04910969117149,6.34004011068628,5.95546405847215,5.79792097911291,5.79792097911291,5.93958660595551
"Tmem266",6.37367346314902,6.21310074711845,6.65735097676436,6.47302689012416,6.59169229673375,6.26536257807974,5.9622333015132,6.43397438820465,6.31900491233612,6.65572179126147,6.61450928697219,6.60982666222501,6.61339875240303
"Tmem267",7.14569194908515,6.61998239225951,6.61842278675229,7.03429978792216,6.44870669832753,5.79792097911291,6.69857099354163,6.79931924351579,7.00920954013471,6.34073004425432,6.97458234964124,7.11152442685005,6.89610292180149
"Tmem268",6.69957267277122,6.71402883175886,6.57733709709349,7.44409013366566,6.72641565615286,7.08293507514421,6.73972363213931,6.70690355115217,6.67893306085732,6.91210028016624,6.50741396199011,6.97254509967798,6.78092469437566
"Tmem28",7.35423863690784,7.33737649052932,7.36241508360169,7.52697414463061,7.53143455113728,6.45615448321674,7.39908105190623,7.78576692624546,7.53164813945865,7.07031608850496,7.41359171313228,7.50718926674719,7.44801233444608
"Tmem29",6.23097893317135,6.61998239225951,6.65735097676436,6.4301316464168,6.69485374917995,5.79792097911291,6.28875375545057,6.62086964246792,6.36025382569673,6.8439009229203,6.60541403790064,6.77376179394445,6.42673423028301
"Tmem30a",10.0346164294153,9.22369948026007,10.1192700970149,9.59060493621829,9.47116723337164,9.44295443534746,9.6547086581811,10.028143497429,9.85968091863353,9.48365517533787,9.8296584810661,9.84419789499438,9.95711301113568
"Tmem30c",5.94275535895326,6.21310074711845,5.79792097911291,5.79792097911291,6.18894765256599,5.79792097911291,6.03016844607983,6.2663850034612,6.13534096449054,6.0922926373818,5.79792097911291,5.79792097911291,6.22156488840593
"Tmem33",8.40251008911363,8.03248191501105,8.17550934282574,8.18685583521493,8.00155633299924,7.78785131736473,8.25547801413249,8.33623690226882,8.18063813909649,8.29897101499419,8.10870290602293,7.94370066907443,8.10935158697868
"Tmem35a",7.32016478855472,7.83018895504269,6.65735097676436,6.92426693963124,7.67116794112172,6.72106904335073,7.22743506849287,7.37674528252546,7.53164813945865,7.16873269319783,7.1128507189143,7.9859735280099,7.79360784752443
"Tmem35b",5.94275535895326,6.21310074711845,5.79792097911291,5.79792097911291,6.14787876397264,5.79792097911291,6.50735933102665,6.15270963200345,6.5003544541046,6.31787330545092,6.22848608738038,6.07693045650159,6.42673423028301
"Tmem38a",8.55590513489073,8.83635577485456,8.43605591960002,8.33033900880381,8.33123375875403,7.78785131736473,8.63221182704891,8.30873685637112,8.32420711858791,7.99155633725304,8.360110216185,8.86989819624734,8.71654897506786
"Tmem38b",6.51499297819525,7.33737649052932,6.48711914429975,6.58692578605802,6.71078885036178,6.82584840314581,6.28875375545057,6.6388637663606,6.46825388324829,6.60632784802305,6.5482908398375,6.43800749035816,6.66965585338728
"Tmem39a",6.39115103340929,6.51219978787452,6.32100404828009,6.13777583631765,6.47114901390653,7.22382484024835,6.19932390637337,5.79792097911291,6.09985557890259,6.5611725550959,6.3659452351626,6.1577488742619,6.51321794057444
"Tmem39b",6.4561892013672,6.38308265537795,5.79792097911291,5.79792097911291,6.26002946404218,5.79792097911291,6.42958630896623,6.2663850034612,6.41675655944807,6.24198646124767,6.47500253770205,6.27969139211514,6.39492997439153
