"gene","pvalue","lfc","direction","logp"
"Arxes2",0.997807744232819,-0.0032974333317122,"neither",0.000953129716812889
"Itpripl1",0.997807744232819,-0.0104824571508501,"neither",0.000953129716812889
"Klhl3",0.997807744232819,0.00289482850873631,"neither",0.000953129716812889
"Sntb1",0.997807744232819,0.00953554542033264,"neither",0.000953129716812889
"Ispd",0.997632994206952,0.00551869198277215,"neither",0.00102919609220386
"Pdgfa",0.997632994206952,0.00235449116626221,"neither",0.00102919609220386
"Rnf103",0.997632994206952,0.00236032216864938,"neither",0.00102919609220386
"Rnf152",0.997632994206952,-0.00554641701375317,"neither",0.00102919609220386
"B3gntl1",0.997499581127151,0.00580267912653759,"neither",0.00108727801134449
"Nisch",0.997493154789262,-0.00113826016058018,"neither",0.00109007593941082
"Scd3",0.997493154789262,0.00639046519532295,"neither",0.00109007593941082
"Cenpc1",0.997268786067475,-0.00409263195445247,"neither",0.00118777391148347
"Ctu2",0.997268786067475,-0.00438765520068511,"neither",0.00118777391148347
"Pak3",0.997211654434486,-0.00283500265987412,"neither",0.00121265452946522
"Scara3",0.997211654434486,0.0071567576771501,"neither",0.00121265452946522
"Slc37a2",0.997211654434486,0.0110604120939627,"neither",0.00121265452946522
"Stag3",0.997211654434486,-0.0169837548833683,"neither",0.00121265452946522
"Tsnax",0.997211654434486,-0.00195606453424836,"neither",0.00121265452946522
"Xpnpep3",0.997211654434486,0.00396523047859331,"neither",0.00121265452946522
"A2m",0.997191342819251,0.0146461255974004,"neither",0.00122150050736224
"Cklf",0.997191342819251,0.0161496395799123,"neither",0.00122150050736224
"Gna15",0.997191342819251,-0.0132102733589096,"neither",0.00122150050736224
"Hmgcll1",0.997191342819251,0.00599304097719821,"neither",0.00122150050736224
"Nit2",0.997191342819251,-0.00835739701013338,"neither",0.00122150050736224
"Sypl",0.997191342819251,0.00322737377582014,"neither",0.00122150050736224
"Nf2",0.997169105350292,0.00215696106453459,"neither",0.00123118542672525
"Ddx1",0.997039597315477,-0.00230827763841733,"neither",0.00128759338932816
"Vps53",0.996994064416706,-0.00275275668490037,"neither",0.00130742724375551
"Bcl9l",0.996967178354517,0.00336270676092051,"neither",0.00131913907465654
"Kctd1",0.996640132393042,0.00422137691598909,"neither",0.00146162877852722
"Dact2",0.99653330479483,0.00504880955303742,"neither",0.00150818231531164
"Gsto1",0.996459915902853,-0.00426276371369007,"neither",0.00154016676011746
"Tnfsfm13",0.996459915902853,-0.017129779617439,"neither",0.00154016676011746
"Zfp947",0.996459915902853,0.0141303563748365,"neither",0.00154016676011746
"Pawr",0.996320493880367,0.0163773017702629,"neither",0.00160093634097356
"Tmem101",0.996320493880367,-0.00730640413387889,"neither",0.00160093634097356
"Zdhhc4",0.996320493880367,-0.00460523365450397,"neither",0.00160093634097356
"Aif1",0.99612038041799,-0.0157745976970193,"neither",0.00168817423483374
"Chrnb1",0.99612038041799,-0.0160164404806766,"neither",0.00168817423483374
"Zfp606",0.99612038041799,0.0114219539979678,"neither",0.00168817423483374
"Hscb",0.99611284251852,-0.0133114413650175,"neither",0.00169146066546553
"Rsrc1",0.995110441680806,-0.00638012904750746,"neither",0.00212871669064713
"Nme2",0.994845780037663,0.00745727885146042,"neither",0.00224423791730704
"Zcchc12",0.994818814608085,0.00984371565584828,"neither",0.00225600968758437
"1110008L16Rik",0.994390022857978,-0.0145944147851178,"neither",0.00244324180754492
"Med19",0.994390022857978,-0.00575939001881751,"neither",0.00244324180754492
"AI987944",0.994259903368683,0.0125528626297341,"neither",0.00250007451150565
"Bst2",0.994259903368683,-0.0264943538321755,"neither",0.00250007451150565
"Slc5a7",0.994259903368683,0.0298271588869196,"neither",0.00250007451150565
"Mon1a",0.99413930601718,0.00788297411700675,"neither",0.00255275484260512
"Il6st",0.994006805627434,0.00640558988866706,"neither",0.00261064212550131
"Tmem87b",0.994006805627434,-0.00599758116970923,"neither",0.00261064212550131
"Nubpl",0.993868726599465,-0.0153763099570834,"neither",0.00267097483651635
"Zfp52",0.993868726599465,-0.0198265620357435,"neither",0.00267097483651635
"Atoh8",0.993856630474416,-0.0290415651334643,"neither",0.00267626055704381
"Lap3",0.993856630474416,-0.00955917143419355,"neither",0.00267626055704381
"Rpl27",0.993856630474416,-0.0175616834112934,"neither",0.00267626055704381
"Trim26",0.993856630474416,-0.00781889277682737,"neither",0.00267626055704381
"Wrn",0.993856630474416,0.0125766970456729,"neither",0.00267626055704381
"Agps",0.993810722834966,-0.0082391368706342,"neither",0.00269632169500097
"Ptpn3",0.993723805928433,0.00575548429948847,"neither",0.00273430597388432
"Dnaja3",0.993669043715438,0.00568925480595198,"neither",0.00275823976928968
"Lpcat3",0.993669043715438,0.0111770059241814,"neither",0.00275823976928968
"Pdcd2l",0.993669043715438,0.0100806929868123,"neither",0.00275823976928968
"Pla2g4b",0.993669043715438,-0.0323432698960332,"neither",0.00275823976928968
"Zfp418",0.993574358237437,0.0234955107135408,"neither",0.00279962511806232
"Pced1a",0.993403312642462,0.00901616691070038,"neither",0.00287439612261232
"Hist2h2aa2",0.993316945697549,-0.0258869610811018,"neither",0.00291215552780371
"Rpl22",0.993316945697549,0.00610222356763187,"neither",0.00291215552780371
"Emx2",0.993293262251916,0.00891745266590923,"neither",0.00292251044263295
"Ptpn18",0.993293262251916,0.0321179696082029,"neither",0.00292251044263295
"Cbx3",0.993104015064679,0.00649392911910083,"neither",0.00300526227714294
"Leo1",0.993072180263389,-0.0124348259531828,"neither",0.00301918418252719
"Zpld1",0.993063890386585,0.0519318579793621,"neither",0.00302280956127594
"Slc16a3",0.992734330022146,-0.0321750557366935,"neither",0.0031669594024561
"Ttf2",0.992734330022146,0.0406987942903013,"neither",0.0031669594024561
