"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146B-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"NR4A1",1.06893391338532,0.388582243724791,-0.253964595067092,0.961056015563717,1.63210639486428,-2.26809894777963,0.0940701030071107,-0.0256079035938654,1.01609819444926,-1.66482534340039,1.29049330184803,-0.523523341220782,0.74940993610115,-2.49048393374496,0.403469229797285,-0.377715267934217
"NR4A2",0.591828692226171,-0.300321603659382,0.0162817973032787,1.31121551190023,1.50150325640238,-1.4651642514918,-0.327932296642517,-0.333221359097113,0.684892683515477,0.553709981816668,1.40967025941272,-2.0239487465939,0.847404176760858,-1.93433822321464,-0.0674769732058031,-0.464102905432609
"NR4A3",0.928409128172103,-0.120014548024429,0.237054783646663,2.03849502114487,2.16819296132729,-2.19456169989128,-0.0181288161831148,-0.732340186105158,0.445571937004859,-1.84461772892429,2.095833403042,-1.94910879410677,1.29969420185973,-2.41719728477717,0.486419556613107,-0.423701934798421
"NUAK1",0.192082247876571,-0.177672816258744,-0.202255612126762,0.229183504027632,0.340642898553263,-0.350381054995412,-0.0586550370997792,-0.243213673883484,0.0724324721367022,0.379342305516187,-0.0250609711327785,-0.172027034465598,0.382412744019079,-0.323657589207986,0.0660584583441555,-0.109230841303049
"NXF1",-0.374885638556522,0.156885320396347,0.277613902011156,-0.517323247994278,-0.33591363132741,-0.0915518589930002,-0.0503590952880693,0.326923732245481,-0.0791188898860629,0.815042086524546,-0.121791110174142,0.316985604785524,-0.279054237488063,-0.165565483531817,0.0147570430644901,0.107355504211833
"ODC1",0.521441602864556,-0.0799889445584556,0.0054412029054749,0.393263751857448,0.390728216767883,-0.419169060087399,-0.253926434236291,-0.295785641989766,-0.00302440014807459,-0.88272336479328,1.020501049205,-0.522835979171482,0.610255632518443,-0.366591559017516,0.305421250060028,-0.423007322176572
"OLFML2B",0.164682397662382,-0.0342543611514898,-0.0176423370284997,0.327192559089108,0.233142409368821,-0.156141979517542,0.21754808795675,-0.198137391518694,0.0468691816857678,-0.888518588053393,0.114607747655146,-0.106376177019,0.311700626244503,-0.0300717202664522,0.223026068099942,-0.207626523207351
"OTUD1",0.876486833903357,-0.206225039580747,-0.247834779552861,0.681476873534327,1.11681047418597,-0.777165912496839,0.0288914413304475,-0.516139913570925,0.0931992020599779,0.0834468954064427,0.0427973051718649,-1.69901858486009,0.800648963916323,-0.515964850870231,0.489378496704089,-0.250787405281095
"PAK6",0.293619524388902,-0.141070546565019,-0.131006107596712,1.02112708838859,0.634351423633039,-0.116203088142415,0.239110645844628,0.0723022450979309,0.268939977245074,-0.603225727257307,0.256254541317084,-1.84258105548156,0.970529674634225,-0.219191712123985,-0.201281062278781,-0.501675821103695
"PCDH8",0.49598105782831,-0.313637719879761,-0.185851838857653,1.50929395338872,1.17666365718121,-0.426476324321994,0.121437341099902,-0.547385349155547,0.71753007363446,-1.5644749978691,1.51813400557189,-1.83374200302192,0.649620285169179,-0.379347966736965,-0.128480762169781,-0.809263411860943
"PDE6A",-0.741338879113311,-0.107946166426728,-0.256188676741104,0.257751425246781,-2.12584662447584,-5.43959932974757,0.30851233686192,0.718839309861162,-0.964601539175053,5.09403996908021,1.2252109525555,4.95505531963312,-3.86272417723523,-0.732984084319028,-0.267464549877237,1.93928471387242
"PEG10",0.507941263600932,0.215903774023668,0.0452379107895879,1.07084834198826,0.925149188112689,0.0638867992142744,0.140648048170745,-0.186673880329178,-0.256558748406621,-0.783708800173175,-0.0133359448129902,-1.85476437678694,0.768493046531262,-0.468696517163849,0.151548290133602,-0.325918394892261
"PELI1",-0.173940389462542,-0.323301897086513,-0.500647572978414,1.18484194786202,0.586401229521392,-0.57757126555627,-0.0935809217801324,-0.613732028104355,-0.0327679757799242,0.0219247482083667,0.968573051559813,-0.0175978290027894,0.600853134692209,-0.533739509462888,0.115698482130298,-0.611413204760268
"PER1",0.232763062423114,-0.133818903471219,-0.0542948868510713,0.996811645842659,0.826414219310308,-0.863352808800419,-0.150531954964869,0.028411209886519,0.25071037268275,-0.507859643268455,1.294185274397,-0.76808236895809,0.77497755369906,-1.24082767172867,0.030777839595272,-0.71628293979389
"PER2",0.479094992946377,0.0170775725287715,-0.153939614622376,0.918714627616501,0.368397096952121,-0.16972838766529,-0.597975086291149,-0.457404961874041,-0.446689662638017,0.235059365467647,1.30998985715962,-0.913243274119848,0.843641740080574,-1.08635644089917,0.292185476667074,-0.638823301308793
"PGAM2",-0.259480932917421,0.231180760306682,-0.373881024825522,-0.245897609701658,-0.0796644594368967,-0.0985107749477363,-0.364402874751796,0.0665133978583468,-0.0235390893589207,-0.0168768622623512,-1.08793243887612,1.91251908931509,-0.346162863272954,0.155505510879546,-0.090019372647645,0.620649544639354
"PHLDA1",0.5332274980201,-0.290687929035114,-0.435317400850734,0.445638094185,0.115203855169614,-0.730187422796738,0.173272094188849,-0.387254142386474,-0.117344078874944,0.00134574478528116,0.206603489527649,0.899765014836614,0.243232735406212,-0.575449840126689,0.0388678850639401,-0.120915597112567
"PIGA",0.176032690962048,0.0721579443170981,0.0412603536154643,0.723260652207966,0.485464599852555,-0.302162549230255,-0.0798174115191772,-0.318045434605691,0.588674610138999,-1.28069272784261,0.779624274347088,-1.28069272784261,0.615055569934899,-0.378723688522478,-0.0499687227043264,0.208572566891039
"PLAGL1",0.22896784745119,0.098670252582008,-0.356351714973836,0.75940755608896,0.293680531219803,-0.548414127417539,0.24306516956655,0.0052455226225625,0.0744361562692459,-1.56970928700256,0.841231676339843,-0.410724888831878,0.452882946526371,-0.404109870595558,0.500193908427266,-0.208471678272429
"PLCH2",0.0550242336106113,0.279257147908644,-0.163161589547721,0.0554798628404152,-0.57723604019596,-0.210840213227169,-0.234170747573508,0.158975283484325,-0.13419207396783,0.64551167348107,-0.707178092051104,-0.217534763405762,-0.32720333480664,-0.12336337284285,-0.271648116982049,1.77228014327552
"PLK2",0.782837107307648,-0.219814079428913,-0.2538240420287,1.38501952847466,1.42972800154612,-1.40405013054518,0.0818969829643503,-0.51984118971153,0.76991362494651,-0.492410406971771,1.3759604081499,-2.49996094469916,0.884988473470907,-0.82366905186616,-0.193781891449769,-0.302992390158924
"PLK3",0.635643398318998,0.31182321868092,0.0502956119984921,0.412480070407731,0.447617583229254,-0.475543187680119,0.159847862844645,-0.328717118800939,0.233311072441408,-1.04102745347879,0.472468283480665,-1.04102745347879,0.586030129408242,-0.44088953644568,0.410417025402832,-0.392729506328866
"POU3F3",0.380900783978197,0.138873896598694,-0.122863177283849,0.246980591771981,0.438147436231219,-0.353991538171197,0.143288113959645,-0.400669469512215,-0.0594944098002621,-0.143775530910453,0.663123713064477,-0.557221505559003,-0.0277254117546875,-0.390303904541708,0.102002078679043,-0.0572716667498803
"PPP1R15A",0.758709812152827,0.506822487938615,-0.0935191660853789,0.934476742041913,0.984825249542791,-0.776982277888506,0.429232215609654,-0.0955451235693294,0.697249937157862,-2.22159555000485,0.78040482667003,-2.22159555000485,0.427992564371709,-0.622011804068814,0.38571720859461,0.125818427541729
"PRPF38B",0.165576781529539,0.229610542812927,0.015030967934023,0.609895151097748,0.448010778874155,0.0483486358972769,0.244889803166148,0.109353105270828,0.186679370120112,-2.81472858062814,0.701945732553597,-0.432810359948824,0.638015363504554,0.023840873288421,0.355627657732478,-0.529285823204842
"PRUNE2",-0.644146849274329,-0.723302806904514,-0.139620930438741,-0.341886908874391,-0.136934770872205,-0.35079606893135,-0.0306777295355722,-0.582496521401088,-0.35916926864769,2.70530055285149,-0.545269236855781,2.44030407422867,-0.767536785615942,-0.349859421171522,-0.472247729962904,0.298340401405872
"PTGS2",0.547590364782197,-0.826728941891449,-0.132969480793843,1.91278345533879,1.57333405467932,-1.1940988526093,0.112107105289748,-0.211933250603841,0.911897747618367,-1.10583938627454,0.994525642160109,-1.72932046837039,1.10405441906861,-1.11466015983838,-0.258859596137669,-0.581882652417715
"PXN",-0.367692286869616,0.362560447226873,0.116623375297991,-0.346625787599677,-0.428673181773724,-0.166029594279624,-0.319305360235838,0.056823609249518,-0.217324648889342,1.55009975480698,-0.279890880006527,-0.0631373326502969,-0.0710706789944782,-0.0884596710162207,-0.0658030528675937,0.327905288601583
"RANBP2",-0.404922329741238,-0.876149611999372,-0.44447954536202,1.49497056904883,0.678782957017059,-0.560765980086485,-0.301281769095239,-0.452938069173975,0.0110560322273408,0.593850068456204,1.39744450389963,-1.00927286463439,1.19491750343246,-0.554528909211392,-0.118107798691325,-0.648574756086077
"RASD1",0.704127492676359,-0.354861805863385,-0.45618601912789,1.43703059500779,1.25116287762647,-0.824430643930156,0.201219570291516,-0.56251638430503,0.431532470659517,-0.392984705432522,0.837004167984412,-1.8764836560605,0.511991779688082,-1.04919110185234,-0.201363655494384,0.34394901813206
"RASL11A",0.548019984896063,-0.202467536429666,-0.200860626514891,0.202740517354647,0.573732996142559,-0.329843491507289,0.367722544699674,0.0827143556988394,0.260140576161205,-0.914912040565486,0.311325239273155,-0.914912040565486,0.259556562698956,-0.478593509521723,0.305922886988457,0.129713581190989
"RASL11B",1.04161464421353,-0.741752056617486,0.222653845232021,0.689715004529019,1.00858012483892,-0.77030705408152,0.157401376073791,-0.0328022360309568,-0.121117929072526,-0.0696336781321154,0.619099478853726,-1.85209915839865,0.631298577553502,-0.718738823434346,-0.316184947953722,0.252272832426808
"RBM47",-0.148081179691654,-0.167224282170688,-0.560207321132949,-0.230160205896144,-0.243315259984657,-0.188664216849675,-0.0108456317175278,0.152103013544903,-0.560207321132949,0.510848255480817,-0.560207321132949,2.66977168727663,-0.0096664853197268,-0.0751523659298909,-0.395167895174131,-0.183823470169418
"RFX2",0.220058236262263,-0.123917950382975,-0.255845541353341,1.03437862094491,0.512858227606618,-0.406981949350967,-0.0843496945752307,-0.436982021417406,-0.159160364263728,-1.09739095970662,1.5658419891741,-1.09739095970662,0.961813792946513,-0.364955378083014,0.0828678429881595,-0.350843891082662
"RGMB",0.0608859244698108,-0.337465654765629,-0.44308961082677,1.18676979608328,0.306063444145492,-0.187906853402264,-0.252171808681831,-0.492600771052324,0.0298396237645733,0.0552478279916411,0.128106738849077,0.382567698752293,0.564712975578844,-0.401251136973783,-0.150345664016896,-0.44936252991551
"RGS2",0.560490031672413,-0.396303997353555,-0.385819700083972,1.7289639014203,1.46815214962234,-1.28899232367891,-0.162396151110342,-0.673874878560253,1.14564426298288,-1.3255241795684,1.36615298061949,-0.726071439155619,1.02582237995043,-0.948861576537062,-0.666576592471457,-0.720804867748297
"RGS4",0.645478837360962,-0.109735108208383,-0.371691082360837,0.88899671477777,1.06716173115049,-0.617367953834033,-0.272858946696363,-0.498161853973088,0.324840259185363,-1.4554112570119,1.09622967333994,0.0758718772227223,0.756864610542129,-0.729441513421491,-0.508662248402949,-0.292113739670333
"SCG2",0.625227538682529,-0.0451147363315538,-0.0392271701426452,1.17927812270815,1.14904991787569,0.0428819292147118,0.245557407915355,-0.236374167671118,0.500077156546563,-0.561920974655413,1.17258531716737,-4.1131522637777,0.741811929934967,-0.21232470980029,-0.236175993344089,-0.212179304322513
"SCOC",-0.368318390582776,0.0897984490994652,-0.299920250598062,-0.357160570508433,-0.28632602246645,-0.343749276880184,-0.126596995336779,0.0869840810761948,-0.327242572611707,1.24840991294997,-0.340248464376816,1.45869740322983,-0.331783232787223,-0.27788588834875,-0.2583208727473,0.433662690889009
"SENP8",-0.177015215435414,-0.164572941668881,-0.060475597310325,-0.338421048356429,-0.173520253957261,0.180165801029019,0.0606458115714243,-0.0357163879540163,-0.415650265755672,0.642369592071978,-0.365731198147079,1.88453023859959,-0.450664665179426,-0.171338035204079,-0.405890353727384,-0.0087154805760381
"SGK1",0.925387471165868,-0.113814160056732,-0.471041356425179,1.3480842880021,1.33516868275988,-1.06817878047087,0.109111365457842,-0.456495405419149,0.452044431508599,-0.471737247622683,1.55551296023929,-2.35272695485436,0.824813817348568,-0.759756069547313,0.0514037382755692,-0.907776780361447
"SH2D3C",-0.0138987877689214,0.23115425668824,-0.0664790055299793,0.874586324054211,0.268380590653989,-0.413017285198715,0.0301340059423305,-0.633507251798598,0.404094356254814,-1.01700222997562,0.916591592781892,-1.01700222997562,0.530480353790047,0.0600449381036183,0.0300287239739809,-0.184588351995656
"SIAH2",0.478544276757321,0.00851847882938106,-0.124034950527701,0.689350153711236,0.811638876099153,-0.274867828895966,0.02090692319815,0.36120782421389,0.196878278153005,-1.6345183768334,1.19713488520414,-1.6345183768334,0.545224777731055,-0.288940314737627,-0.207271543969481,-0.14525308209975
"SLC16A1",0.622981191912416,-0.320079895403339,-0.0375128674138523,1.31449701994101,0.855035462352497,-0.329021476367342,0.446527771088209,-0.393823189466979,0.57817929639038,-1.60432790789622,0.372926253415233,-1.60432790789622,0.773568273702565,-0.579059332960643,0.103157206045636,-0.19871989744334
"SLC25A25",0.415351553707783,-0.166011340711236,-0.519125895474023,0.596923627528803,0.510685210572994,-0.289074744913738,0.0169691436733022,-0.0186266680774239,0.109427472686282,0.0700355403605242,0.445807385522578,-0.588020344362523,0.370774496721102,-0.267892766512971,-0.270190083075866,-0.417032587645583
"SLC2A3",0.106404857991844,-0.234483186274581,-0.0290720849831665,0.418904607283263,0.375078365751662,0.000998296376797825,0.22629185963048,-0.155504522213548,0.0867302413141307,-0.831032494568786,0.394500013954465,-0.503712623808134,0.302717286870273,-0.220232249934488,0.272865311196821,-0.210453678587037
"SLC45A4",0.414287234179895,-0.105744174937928,-0.167170193210125,0.458705170945968,0.272884184281673,-0.0577493826384279,0.148826462904305,-0.070334659560122,0.0788972467241935,-0.497453906231137,-0.292196161488769,-0.821968458688434,0.259058460524835,-0.221566899626471,0.632720099410228,-0.0311950225896869
"SLC5A5",-0.361267630164782,0.344632330398864,-0.0132320435448277,-0.653178486998569,0.0834658000661417,-0.224549094997897,-0.653178486998569,0.410452551753026,-0.133006768621666,0.417877089615197,-0.653178486998569,2.07248111015702,0.0190933394638746,-0.284022972831833,-0.250008824751436,-0.12237942554597
"SLITRK5",0.0318018271820941,-0.310952456062039,-0.435014785373456,0.622066186822267,0.316716316199076,0.0737469719000092,-0.214491781982127,-0.226226850634569,0.081136483642581,-1.00620735289308,0.556375367581203,0.303847431633284,0.424505756182097,0.0728711156013055,0.101139448457745,-0.391313678256399
"SMAD7",1.02744508257693,-0.402875823102527,-0.97404695903635,1.57772336271576,1.46850477915194,-1.13640528874349,0.156312413357545,-0.585185374517616,0.635658646292588,-0.0416448351714953,1.65643694433916,-2.59455641328971,1.01121744828692,-0.992630464646148,-0.0761415036980058,-0.729812014515489
"SNX18",0.592111702361981,-0.297737306885408,-0.0227000518710536,0.851083105819722,0.988091547625167,-0.571940749013405,-0.173792787863286,-0.147283330039856,0.323981670867362,-0.83064723744006,1.23401936476507,-1.90170281405383,0.636233874077893,-0.436302961080587,0.129442804889436,-0.372856832159146
"SOWAHC",0.711337545776971,-0.338974107973625,0.0977217426352741,0.59327899251686,0.750041928829005,-0.497644930667507,0.194679597724821,0.171888631822129,0.237895354758433,0.0999927169577903,-0.243629127695697,-1.38350623367019,0.335966572627514,-0.610465919407758,0.355490665978555,-0.474073430212578
"SOX9",0.480295661369375,0.196895528943956,0.230015848280272,0.841544989013397,0.594058373716055,-0.769842386782917,0.26719941734241,-0.119972218701646,0.189501536333376,-1.77001913285641,-0.0812624374860613,-0.169832882508784,0.298177883962358,-0.804146004498013,0.645942894945458,-0.0285570710728269
"SPTY2D1",-0.0311410520893602,-0.297579023098937,-0.44113251144302,0.898856716847072,0.520857818750403,-0.348124503614556,0.0776867392220018,-0.327177359001635,0.432307180467037,0.529530281907603,0.714063811836643,-1.00318567279607,0.498960161405184,-0.364464092373453,0.197574139817215,-1.05703263583613
"SRF",0.03148348450895,-0.339850525215327,-0.128624139796797,0.581566607215022,0.492514262225868,-0.895686193520196,-0.128785268684487,-0.020490971745021,0.224511456302327,-0.357601073470065,1.02720924827446,0.49127852913807,0.317844540470931,-0.557190866420942,-0.204422906080042,-0.533756183202756
"SRGAP1",-0.109946645967522,-0.150908919443814,0.931627972119176,-0.0341878780006546,-0.0207483498610115,-0.26540021418981,-0.513486930361882,0.24183430477601,-0.488007339612406,1.60893013899038,-0.314011426995632,-0.789409587404559,-0.0990552908333528,-0.204260015958011,-0.270033710225969,0.477063892969054
"STAC2",-0.566198379655018,-0.268814658606054,-0.214190587236891,-0.0771222329305301,-0.534673392476687,-0.303789261994605,0.117920773582624,-0.452403477004684,-0.375697518959802,1.76857374897857,-0.68931565127361,2.16737180790135,-0.35989048642494,-0.234746271545265,-0.416412161547453,0.439387749193006
"STMN4",0.456972389451957,0.0494271673471083,0.188894520237687,0.289153988007133,0.563772625834977,-0.105760116326043,-0.00443492234051313,-0.458193498223357,0.245650655395536,-0.205136916435024,0.185500308841943,-0.863192801158071,0.319026024731055,-0.494117193568526,-0.0370034952167924,-0.130558736579082
"SV2B",-0.47987808749355,-0.505491562653397,-0.588662320078982,-0.205770062811426,-0.554067422146389,-0.503942801576109,-0.530698000600465,-0.43168189593629,-0.119656658264468,1.67376087441513,-0.668594070205216,1.58166736654145,-0.753527537237562,-0.271037207325339,-0.345266449159102,2.70284583453171
"SYT4",0.166714298297535,-0.581499762760001,-0.348374236378793,0.862313113562751,0.797160155727926,-0.365151651989238,0.0329463671012187,-0.19880461353008,0.060936736500655,-0.338610490194426,0.75793381510681,-0.509603847633329,0.36550900398486,-0.784151987216878,-0.18582692377529,0.268510023196276
"THBS1",0.686711418502473,-0.732020570625899,-0.732020570625899,0.456849405851599,0.852299289058524,-0.517115516529262,0.245540750149993,0.331610468125696,-0.306541477825565,-0.732020570625899,-0.256622410216973,-0.732020570625899,1.39314695975517,-0.462085345362214,0.326876508162439,0.177412232831716
"TIPARP",0.88203886709017,0.251751768460728,-0.29726420551272,1.21857081088335,1.35523020243651,-1.55969567538659,0.480073705057719,-0.367147546018181,0.667197094461745,-1.42214239583994,1.10462249768719,-2.4931979724537,0.948075054970515,-0.946384051515567,0.429009572654291,-0.250737726975505
"TMEM170",-1.29364244976611,-0.772438017916317,-0.716627641371495,-0.603153508242801,1.85682068426689,-1.46504357144309,-0.846422149855697,-0.381149336349413,-1.18803012559652,3.85958911659985,-0.263167889826403,3.68093564051649,-1.25956390754374,-0.765845940454183,-0.903689226860496,1.06142832384304
"TNIP2",0.0374179195952626,-0.148966454843404,-0.102008953684889,0.348639902372742,0.280423316187122,-0.254024541789536,0.318906983972933,-0.141160080669692,0.250386370561583,-1.45418331711581,0.554727521526678,0.200420703426016,0.475554612031259,-0.0339339359765392,-0.027393826056719,-0.304806219537011
"TRA2B",0.155510238890226,-0.00815147167613528,-0.0993971141062495,0.330971437719899,0.293766408063998,-0.405668113897865,0.0069358433964819,-0.345337066786343,0.0764588258612147,-0.957941030261141,0.731502742705134,0.914215663742478,0.229410115203223,-0.280919001215416,0.0115386641562436,-0.65289614179575
"TRIB1",1.13433795569612,0.168403112678485,-0.0441104539829489,1.44379122284748,1.70179193541497,-1.8442079170936,-0.159091221869215,0.0513852820812604,0.860097390121231,-1.55393075724221,1.16901885583028,-1.46600193568529,1.09480407325354,-1.98900654765078,-0.0466666513688097,-0.520614343030519
"TSC22D2",0.609040751651691,-0.455410680676422,-0.157029044503075,1.13490074659904,0.921977162257417,-0.318979555193899,0.0863558045441684,0.088789149314155,-0.352212212862854,-1.26675349645223,1.06648221218305,-1.15006619673259,0.439609624038027,-0.380550899199741,0.0774629296797533,-0.343616294646488
"TSPYL3",-0.264829776190425,-0.104201289950022,0.368679782909849,-0.344575641146537,-0.21533622190133,-0.160280035434395,-0.123482094119901,0.0779833544714386,-0.460762373520069,-0.28130220000012,-0.126120496775244,2.07495705505774,-0.325668333927248,-0.0863884336998835,-0.570044887647756,0.541371591873903
"TUBB4A",-0.128662461595159,0.148771662280115,-0.214023745108749,-0.297038699206116,-0.55592793374273,0.14924065245145,-0.367717589124906,-0.405782554086716,-0.178651072869199,0.642018069900091,-0.358299471409058,1.20771171712216,-0.543169582556541,0.0122930184963561,-0.0921482067826993,0.9813861962317
"UBC",0.386902162646201,-0.0176609303319371,-0.220526178862032,0.713687270079326,0.781034899146022,-0.650224131104297,-0.128438053316062,-0.485804031393391,0.172939033521089,-0.243951299657821,0.652181030033944,-0.244254155612609,0.399132491471734,-0.639665421567303,-0.078581937847785,-0.396770747205073
"USPL1",0.348837563468045,-0.0857358519345377,0.105256620141761,0.592987638682386,0.488114649725168,-0.108737471713583,0.350838119829974,5.16346151497871e-05,0.244670744053527,-2.02281976377771,0.325034580166983,-0.863835365607027,0.860735267568116,-0.0547366728278851,0.0375031214675507,-0.218164813857919
"ZBTB33",0.143261506124816,-0.315798025910984,-0.240002931448058,0.309460214704672,0.459419857058066,0.0449282508288507,0.128423635934618,-0.0245814853402848,0.280849134229059,0.243029865703264,0.721347384278849,-1.77900096935425,0.289196047464516,0.0863018195201573,0.0265586551080803,-0.373392958901373
"ZDBF2",0.799893268663314,-0.311451625346651,-0.0416070274872808,0.97380927523028,1.04554605185122,-0.650449164355708,0.274571935172371,0.107842639277838,0.196247736230184,-0.870553738450043,0.0356448462476449,-1.94160931506381,0.958964872043859,-0.659846593843416,0.251136919322593,-0.168140079492407
"ZFAND5",0.0960158754024754,-0.154701705163568,-0.222026140556091,0.813905871554452,0.63596077266279,-0.548298244005984,-0.080996639988502,-0.562781007759334,0.0767433184220874,0.633333088202541,1.11955600494347,-1.16977931286751,0.401765040225355,-0.343686554570152,-0.371617590589162,-0.323392775912863
"ZFP207",-0.33807496893104,0.130614771472134,0.0649862825735603,-0.171194969612508,-0.273633013623782,0.0242221314952378,-0.154072059444042,0.31655343853043,-0.111963353123794,-0.0704763605395602,-0.427748228418717,0.803532472350867,-0.18551909094864,0.132040047494717,0.152948071173638,0.107784829551498
"ZFP275",-0.0133849357972959,-0.149784234796375,0.196083959858939,1.0212719552759,0.577363893506558,-0.525739906477303,-0.204263093567012,-0.440860166736599,-0.0639331365051765,0.483878864852129,0.696606875412869,-1.91446086154281,1.01717872665441,-0.397491584421719,0.1837633262473,-0.466229681963814
"ZFP654",-0.0219228371246736,-0.424868090669029,0.171608562428237,0.373214014728566,0.287306767948161,-0.158905951117664,0.310737276852196,0.0350350116884846,0.0247142599919501,-0.113188377808693,0.422773435609963,-1.59668732843668,0.502497581530651,-0.0207901840175388,0.399555176379857,-0.191079317983795
"ZFP668",-0.0759978160155139,0.385370444972031,0.202005593590995,-0.105356049800333,-0.0095878127224065,0.23811960598803,-0.0526643907946074,0.0369633244194301,-0.19982375916537,-1.79802938754569,0.043399044428261,0.766578503755238,0.0182342897913284,0.453293496996846,-0.232901303254053,0.33039621535582
"ZFP869",0.168902564260357,-0.186020897778928,-0.355987947760756,0.4029865077312,0.434139253529636,0.133380696568376,0.455650717869325,0.0353095009660711,0.179118225512194,-0.995934391214497,-0.057464538375493,-0.995934391214497,0.578687773538904,-0.0568437121459802,0.346512226270972,-0.0865015877568824
