"ID","treatment","trialNum","Day","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"15144B","conflict.yoked",2,1,-2.55031527690254,0.538760066798343,-1.7646304344438,1.56899465877104,0.244198603555613,-0.120657530674227,1.42895820861336,-1.29385224625114,-0.204737112551007,-0.0432855674656187
"15144B","conflict.yoked",3,1,-0.59061704091216,0.977602511683591,-1.28813967966085,2.27795493617917,0.288524467446283,1.18516716548925,1.00855418465591,-0.540991575352771,-0.777049273712225,0.89251889897793
"15144B","conflict.yoked",4,1,-2.65412985452872,-0.287716901490508,-0.32548666109209,-0.830111077145307,-0.159487568833453,1.08432563327878,-0.274648855834629,0.271026111842124,0.584970586352931,-0.492704867772081
"15144B","conflict.yoked",5,2,-2.77168861019122,-0.688309183298662,-0.902520707790003,-0.907964250315626,0.238411927521513,0.965126940899231,-0.513977204604986,-0.179806819482263,1.38080874609219,-0.546790993138162
"15144B","conflict.yoked",6,2,-1.21277471677912,-2.13622166959081,0.578432063534568,1.98209153745904,0.949473402644822,-2.14397455209337,-0.46075668434433,-1.93574321118126,-1.43665307746806,-0.775885374251878
"15144B","conflict.yoked",7,2,-3.16650495023754,1.68796284485104,-1.47997594420321,0.248057340890597,-1.06258649883701,-1.05650169463553,0.559694624519298,1.90407231422678,1.80202891546141,-0.470706341106562
"15144B","conflict.yoked",8,2,-2.70373305145146,1.55472218130422,-0.323665704164804,-1.34972332014471,-0.0215746406158334,0.607283012349628,-0.589385619498801,-0.382119335076795,-0.17286452937559,-0.2252982364953
"15144B","conflict.yoked",9,3,-2.34767300680143,-0.0283647533780785,-0.993764704982747,-0.913855002116582,0.690019919079737,0.659770210932543,-1.03695903668339,-0.894360575480476,-0.58765057212558,0.325569163434908
"15144C","standard.trained",1,1,-3.58326983542713,-5.14386524776945,0.0832507295294726,-1.81494458081076,-0.934698132142738,0.494400801934252,-0.236101099417059,-0.284556621376506,-0.837571081210893,0.00226846840703161
"15144C","standard.trained",2,1,0.308468643963166,0.145999708804384,1.27731692508856,1.19273607546492,1.34060738687845,-1.01026851214016,-1.38097823452996,0.503286008270207,-1.51925096772964,-0.144911510422595
"15144C","standard.trained",3,1,3.47798925480693,0.216901287112678,0.487239228423886,0.0796732357015691,0.49660572790848,0.391370872149572,0.0158078449468751,0.70226999676138,-0.314452052291641,-0.403383515944064
"15144C","standard.trained",4,1,2.10723248467838,0.619478999093152,1.11092433547501,0.133647526650688,1.94027330549468,0.586156859388505,0.277959761943616,1.56925199643018,-0.867411776983549,-0.989514333787364
"15144C","standard.trained",5,2,6.75817368196841,-0.521031713371522,-2.27864792565437,-0.655336138559336,-0.725784382651817,-0.651937847851319,-0.765692188374505,-0.569078633294011,-0.319837941858922,-0.599226673125114
"15144C","standard.trained",6,2,4.3820193297986,-0.828553414894137,1.08927495136087,-0.0696328090451919,-1.78868872455739,-0.39487938063666,-1.24581509538949,0.0337570963836025,-0.279619412842664,1.36940495164881
"15144C","standard.trained",7,2,6.44375316891127,0.28720429733469,0.016815823323883,-2.54512757957135,-0.589789161195666,-0.827826473617241,0.351046534435121,-0.616099475170474,1.07746850671441,0.865583207321443
"15144C","standard.trained",8,2,3.15185280092705,0.929577293112349,2.38854151514875,-2.14964347595542,1.44250764101795,-0.545363416328371,0.647975128747654,0.869059303686043,0.17929671714694,1.99341334594278
"15144C","standard.trained",9,4,7.0499369186223,-1.78499206484036,-0.817588783083262,-1.91612876686409,-1.21699550305457,-0.243173496609112,0.506756715539066,-0.628592694669109,0.345560770422775,-0.128854252521525
"15144D","standard.yoked",1,1,-3.57369426763991,-3.57063572634515,-0.450891514895966,-2.39029635404972,-0.4052548731627,1.26185240819594,0.990385838375198,-0.692638915019021,-0.437133744821368,-0.440810056159243
"15144D","standard.yoked",2,1,-4.58153892624983,0.464047767321806,-1.61669148244299,-0.318990459203758,-1.5287742648832,-3.74729828910912,-1.43753094554702,0.969869395900802,-1.60129512567292,0.525983612933896
"15144D","standard.yoked",3,1,-3.29431361810966,1.65600583834315,-1.10609037683266,0.373888039337159,-2.04920250378995,-0.620525606046831,0.361258500057695,1.92374202822899,1.97695802297377,-0.501829140938663
"15144D","standard.yoked",4,1,-2.40884017824036,2.51405633435389,-0.252925530269761,-0.739676589227928,0.449942504595071,0.987372779863825,-0.979114312671808,-0.713055634907259,0.804699689009323,0.196005103677244
"15144D","standard.yoked",5,2,-3.41718920617475,2.90822076376991,-1.92215848282007,-0.755227610048022,0.0942954308695411,-0.9166161664259,1.07448948727953,0.934556354734958,-0.599262561150057,-0.0750573524505579
"15144D","standard.yoked",6,2,-2.78848723580975,0.515637201263107,-0.932302106531675,-0.833312617532917,0.919627180691113,-0.407179339903129,-2.00969182993191,-0.634839785854955,-0.552090801720153,0.155631494337504
"15144D","standard.yoked",7,2,-2.58811738401253,3.38631007023146,-0.318421735358903,-1.3773719413195,0.769972124035036,0.57976354900517,-0.515167986830882,-0.351138210608848,0.382542244306191,0.196263438508733
"15144D","standard.yoked",8,2,-3.20182997647532,4.6906813296202,-0.492598117233148,-1.52467772911111,1.08156225183846,0.567657336018923,-0.5585706766206,-0.609928717468041,0.191634812471781,-0.42557956978847
"15144D","standard.yoked",9,3,-3.30262843896572,1.17314374317798,-1.56123533178268,-1.33406190167457,-0.351662429138233,-0.837953735450764,1.68446741299237,1.33340649126994,-0.459380354866617,-0.0671488458649033
"15145A","conflict.trained",1,1,-3.3924592589998,-6.76108130038209,-0.251195582908615,-1.33334846822834,-0.606686369927234,1.02323970174082,0.291672586688031,-0.0248369608122276,0.841826314873335,-0.350776397742968
"15145A","conflict.trained",2,1,1.29076748844517,-0.235600698110218,0.321557430047728,1.89432657878029,0.995696586949735,-0.0294061687644845,-0.280765055429445,0.689163785249699,-1.34417975972522,-0.537978575482409
"15145A","conflict.trained",3,1,2.71140476745197,0.807221075555759,1.3108333587391,1.16691630124867,0.272999715273346,1.51049203552364,-0.0968406399413334,1.63177287522016,-1.29226229992502,-1.33207089031454
"15145A","conflict.trained",4,1,4.90119267632846,-0.216543689313193,-1.29174716081421,-1.02662865210932,0.619643204377052,-0.337911199522833,-0.247786206444242,0.0989289515360083,-0.637348921538161,-0.56237668347759
"15145A","conflict.trained",5,2,0.820674129565454,-1.93373390541149,4.35866421910843,-1.57416132609944,0.889898155985867,-0.759540014201764,1.47203822344289,0.177183050265887,0.571292310606027,2.02428967414936
"15145A","conflict.trained",6,2,-0.517248400442707,-0.321860465123774,5.23213247059445,0.485963667584008,-2.18262115956887,-0.964496337997102,1.15394368655599,-1.36593794750878,0.910462948627725,-0.884658561847413
"15145A","conflict.trained",7,2,1.86436785097136,0.180506730658826,2.9190628086642,-2.05218058648248,1.18099514664987,-0.909797048798942,0.614399530499949,0.449550311049714,0.716983157728116,1.54279434315507
"15145A","conflict.trained",8,2,2.76395492939896,0.419000942103457,2.45062759634939,-0.807457733604017,-0.265086566164669,-0.0970816952083437,0.124437245854095,0.209614904968975,0.343777187347867,0.631014124956031
"15145A","conflict.trained",9,3,6.93926898436082,0.258661805731786,-0.447633553872228,-1.92796941374636,-1.1631959716419,-0.25117418266151,0.00850659399665818,-0.571399277952979,0.672513035805919,0.0265257103325875
"15145B","conflict.yoked",1,1,-3.48167062711796,-2.53803225686372,-1.58699778706024,-1.13258619646086,-0.945556076411818,-0.475978844773407,2.5290808280743,1.40355191486271,-0.707597201268098,-0.201117402612624
"15145B","conflict.yoked",2,1,-2.46521529009888,-2.37116004342765,0.0165161713273451,-1.15432173919611,0.640709049376905,-0.128732141249578,-0.135321847747964,-0.675963545040416,-0.843847944898213,0.00196296132791354
"15145B","conflict.yoked",3,1,-2.00585585938982,1.9269013907527,0.628514734558572,-0.592088517470775,-1.58669338535765,1.10580815590368,-1.06704519537085,-0.230514606489297,1.46344206108587,0.148584143644519
"15145B","conflict.yoked",4,1,-2.84648098830535,1.47582434026516,-1.18694412838718,-0.789869290154045,-1.04457132118631,-0.775889914250277,1.26706911127503,1.55855759612712,-0.654858256957237,-0.0392950174861657
"15145B","conflict.yoked",5,2,-2.51496344534368,2.16610372515245,-0.756722858918567,0.110712813125997,-1.07599037207965,-1.02644630813931,1.02576339216802,1.01037669322286,-0.0690916257111514,-0.163423817048161
"15145B","conflict.yoked",6,2,-1.6829573017248,-0.429297022052205,1.01646086187058,2.46351199988723,0.0563738825661663,-1.72318975850056,-0.27160921944305,-2.24267771526916,-1.15134528784163,-1.19451452937827
"15145B","conflict.yoked",7,2,-2.35647639892503,3.09669813600937,-0.925849914943149,0.545526590539272,-1.77612126535915,-0.791713207953638,0.912093364213996,1.16062212335648,-0.245472447463815,0.139558652211991
"15145B","conflict.yoked",8,2,-2.14853235006251,2.95656989984408,0.0525365535514656,-0.0861587307829593,-0.517366404985448,0.677389057434747,-1.54162050509063,-0.426662408634778,0.646210678210844,-0.502182826164232
"15145B","conflict.yoked",9,3,-1.31554825039484,1.65006063385895,-0.828852918383116,-0.243025400746678,1.35862217530171,0.472376206620882,-0.369166782444544,-0.267596006067994,-0.454189073394467,0.470103335990413
"15145C","standard.trained",1,1,-3.13321299425386,-4.7774401193861,-0.508306631620012,-1.07317638461645,-0.273626209950936,0.581928278449072,-0.472862931614735,-0.123900460207229,-0.23041299879519,0.197678032184876
"15145C","standard.trained",2,1,0.118574792401736,-0.311503210179207,1.72126383473448,0.781635948986913,1.14859865583551,-0.796761872608291,-0.471486920623839,0.274710637690467,-0.840534019446266,0.020219496372751
"15145C","standard.trained",3,1,0.878359576742709,-0.801635070180752,2.1359996232404,0.392323961434814,1.13927285624238,0.230696146164653,0.245839566914131,0.903292119649786,1.25054393739871,-0.331067804671261
"15145C","standard.trained",4,1,1.48338711884091,0.401570903153339,2.29557036362653,-0.949624551481081,1.9958756056093,-0.585489580811573,0.726683889743838,0.797212984831888,0.274735012765277,0.258137657544143
"15145C","standard.trained",5,2,0.842708347492176,-1.2737535863833,2.20075082637041,-0.951558321996958,1.60388015508069,-0.659207993630321,0.527377574794352,0.721230249138907,-0.289435880232452,0.670475221214316
"15145C","standard.trained",6,2,1.80692508189515,-0.218017776210809,1.35911217408767,-0.601626329581077,0.927254577622877,0.0123159538899214,0.353588481615669,0.526878814157342,-0.300995732160685,-0.0644726930936454
"15145C","standard.trained",7,2,0.485012623974965,0.529453207352255,2.48617324662779,-0.510038897206876,1.41256220939291,-0.283397964516146,0.953694880781822,0.301988039226945,0.173246134667088,-0.172121559802953
"15145C","standard.trained",8,2,-0.287956279685782,0.643306728394893,3.43697953741165,-1.04616556755296,1.1790022519538,-1.10789738965136,0.854180954031686,-0.287463882257269,0.181201340378473,0.368420055775505
"15145C","standard.trained",9,3,-0.435650552941855,-0.601803222180512,0.722098380291793,-1.20271552443015,0.824601553757996,0.512652623253838,0.439205715905917,0.310569486676166,-0.404830359284395,0.602108622756933
"15145D","standard.yoked",1,1,-3.06452415572535,-5.54814746427106,-0.719343516435361,-0.90111747677805,-0.0977030817686845,0.468933809603767,-0.632252206380122,-0.0500974850257796,0.609440305132433,0.063035884322665
"15145D","standard.yoked",2,1,-3.0505319145037,-2.09479474506815,-0.711001833984591,-0.925309982135829,0.284198078336196,-0.686602790487098,-0.58933405884796,-0.870564086221858,-0.188269008802407,-0.457949756107012
"15145D","standard.yoked",3,1,-1.69530901136478,0.475338160550756,0.441182861787829,-0.898171351897506,-1.78146777811254,-0.308619049215884,-1.58418595668277,-1.08734043050522,-0.324565132783297,0.190848737715987
"15145D","standard.yoked",4,1,-2.7053039334204,-0.195542718459427,1.43670253186949,-2.24933153256784,-1.10879049961469,0.28130118216152,0.196136023022288,-0.624338600825298,-0.0774746914685189,0.0183543751873916
"15145D","standard.yoked",5,2,-1.85966597549406,0.86159237506649,0.815279130314483,-1.56066057382112,0.939379549902263,0.00593986129697349,0.629341338754554,-0.507058902935819,0.26565544866846,-0.0272625803921581
"15145D","standard.yoked",6,2,-3.73855432823723,1.83088783517631,0.0806017784105135,-2.57295624985105,-0.847074256351213,-0.243315242796858,-0.435349405724584,-0.937764759488022,0.446007815764663,-0.396243500252876
"15145D","standard.yoked",7,2,-3.49149412019337,2.23014548676044,0.526386780520158,-1.7900648761301,-1.2861078385197,-0.0749820880206011,-0.339836568777238,-1.0979176226561,0.229837496367476,-1.01716699746645
"15145D","standard.yoked",8,2,-3.60697252603454,1.58126365086013,-1.0476148065733,-0.272421909596438,-0.750841463512979,-1.89850829724881,1.58988600306414,0.25068538858337,0.0388790020498794,-1.0379024930214
"15145D","standard.yoked",9,3,-2.67020075859146,3.93899576516546,0.0891943122495295,-1.14899929491756,-0.371252764606745,1.12639322647455,-1.11003476212393,-0.487937150785884,0.333099561033663,-0.150904556553462
"15146A","conflict.trained",1,1,-3.352247737759,-6.96436007066707,-0.551821677450651,-0.712096763509556,-0.38390498722296,1.31467341928307,-0.154689075218427,0.0152153193709265,1.35368922689186,-0.552359739688491
"15146A","conflict.trained",2,1,-0.803455193276422,-0.027656918874785,3.31542848013245,-0.0170193255785937,0.616597927205176,-1.93381093058402,0.364242657336092,-1.22268110983974,-0.266589445190214,-0.587316136996281
"15146A","conflict.trained",3,1,3.59377130316322,-0.259601328071803,1.62862272892699,-0.0666996917751818,-0.47668065270134,0.827269629023277,0.171228551880084,0.991904920493677,-0.300772949502451,0.406007246835584
"15146A","conflict.trained",4,1,5.48340881351614,0.175361130193493,-0.475586465393657,-1.8314748637701,-0.0906480140262325,-0.564593773003015,0.0510383320809496,-0.352664758768872,0.305252944825586,0.313964496757459
"15146A","conflict.trained",5,2,5.46774698888432,-0.35823815255027,-1.28216791729087,-0.846391826477445,-0.123417302853219,-0.25412031440377,0.120822800033453,-0.216379932924857,-0.216654810626682,-0.658801325685361
"15146A","conflict.trained",6,2,-1.20220367154125,0.0675707654610052,4.38559864030291,-0.322765739021696,-0.580219519204836,-1.226713638464,1.56896303965716,-1.67091068459415,0.236618073264503,-0.241631329692646
"15146A","conflict.trained",7,2,6.57056244430813,-0.0490650761963676,-1.38043451728419,-1.4900201298477,-0.514607521159875,-0.503185375545019,-0.39745709742241,-0.439881509722157,0.0401134511864044,-0.675322257619629
"15146A","conflict.trained",8,2,5.27436179497915,-0.140155480549033,-0.786922331969727,-1.22127270530425,-0.220195473934247,-0.15546026781893,-0.273050465642023,0.194414708409233,-0.490036127037724,-0.663381869106215
"15146A","conflict.trained",9,3,6.94306075618733,0.0368477447149329,-2.34416662557271,-1.68811030775546,0.0907626682256168,-0.560278456778223,0.0464653691007236,-0.464030282732799,0.306615937366003,-1.26239031451895
"15146B","conflict.yoked",1,1,-3.20711706009449,-2.34299663742404,-1.60093536897635,-0.196102910388655,-0.695024037646908,0.500722199544905,1.49348261323392,0.484580685117384,-0.869593254402531,0.0357933403843799
"15146B","conflict.yoked",2,1,-2.6952228058702,1.54388096871244,0.0830775245298303,1.05432013676994,-1.73656795917389,-2.59818375138892,1.71731625865651,-0.641889113443544,-0.189187783329674,-1.15880100455442
"15146B","conflict.yoked",3,1,-1.84842579837629,3.79529768947089,0.057061617688377,1.0634893260484,-4.06041377185673,0.405838137153224,0.310775886380394,1.47227198502322,-0.548691495850144,0.492916848220302
"15146B","conflict.yoked",4,1,-2.20062332694749,3.64571859493196,-0.321234116090103,-0.593228461538524,1.0956906117351,1.09060465709099,-0.654206742051789,-0.727694638793322,-0.204522714519011,0.186304285339508
"15146B","conflict.yoked",5,2,-2.04581924864573,3.76218417189677,-0.807177182661548,0.520322405247234,0.739559152153194,1.11000939262434,0.163394737664453,-0.22096290843257,-0.155207995043294,0.309238344952361
"15146B","conflict.yoked",6,2,-1.96640631741516,1.98707740215595,1.34178741996315,0.897307153071443,-0.497250902985655,-0.835512538379219,0.112919083299564,-2.29179703582313,-0.0363805393570806,-1.65087391284039
"15146B","conflict.yoked",7,2,-2.14012487925167,4.71278016738183,-0.828450142936306,0.219784667259382,-1.60446286635744,-0.474839549017275,0.613469696409007,1.97061894402521,0.0602385922940501,-0.0394758912845263
"15146B","conflict.yoked",8,2,-2.00586337870354,3.97881593083627,-0.910874205156439,0.107289363605068,-0.574275454191492,-0.207736413342709,0.652829320075839,1.2968867964612,0.0852900550012653,0.133604087055727
"15146B","conflict.yoked",9,3,-1.43973162345974,2.00572330130975,-1.13493462584058,0.84557708110439,1.26002676653635,1.04164689049149,-0.737745878553452,0.0667299911140612,0.322338983051216,0.134617598716361
"15146C","standard.trained",1,1,-3.1162721167423,-5.79583101848794,-0.527664301121108,-0.849969021562242,0.01684679823596,0.195081645148552,-0.621466784860934,-0.0579853840587287,0.350845979882385,0.408364315172159
"15146C","standard.trained",2,1,1.5254442861615,-1.78182169418792,0.721635180179977,1.02949907208244,1.4180084638737,-0.221688032849053,-0.487531275776446,1.12479915606842,0.179466028960263,-0.280537082779736
"15146C","standard.trained",3,1,4.8146949981184,-0.0742083082809731,-1.36636148050937,-1.13203896829461,0.71927152155781,-0.571990188354203,-0.378171591817976,0.122505788373254,-0.567182184351797,-0.448121084023847
"15146C","standard.trained",4,1,5.48672303160457,0.0309462083116794,-1.2106158258715,-2.47727140400712,1.06549963550914,-1.38607696735058,-0.18952552376161,-0.60735274764254,0.496685670654323,0.309869310859422
"15146C","standard.trained",5,2,3.35433088351541,0.0781869214373994,0.0190433592483695,-1.22059059676279,1.07783314314274,-0.686380477174625,0.0394824428881077,0.102200617482637,0.269461003499159,0.000827035193312307
"15146C","standard.trained",6,2,-0.111374752243747,0.204438122637211,3.25395833871082,-0.598329397728735,0.935456667737386,-1.0143460616137,0.933694326073775,-0.573839771422194,0.441169847284762,0.648476033759084
"15146C","standard.trained",7,2,2.18044102398227,-0.107456014808741,0.0489374594028485,1.3881913736281,1.45426734087433,0.483555430976228,0.529957126045936,0.760729262506858,-0.679887682848371,-1.08173928882678
"15146C","standard.trained",8,2,0.554002008960309,0.267601113175505,2.25559207780298,-0.618433802798382,1.11361338191298,-0.589370540032475,0.605464537934634,-0.0209002598611364,0.221896091329188,0.549131226121154
"15146C","standard.trained",9,3,4.1176614187888,-1.14256371369996,-1.98154238821323,1.10507458602237,0.497330917758003,-0.295957944142002,-0.382059194757433,0.265603624810942,0.0297900492001521,0.700815050698853
"15146D","standard.yoked",1,1,-2.75036893254191,-2.81676197093118,-0.781104995492487,-0.876686747190572,0.947882176992665,0.720595506532756,-0.411938159196835,-0.0515044228226744,-0.100296368701316,-0.0260981750113805
"15146D","standard.yoked",2,1,-2.88381802032703,-0.383184364797433,-1.46164782056478,0.243086038656356,0.423495023398716,-2.20918977874247,-0.961509499648031,1.35976356947044,-0.165765913589655,0.440672367384458
"15146D","standard.yoked",3,1,-1.40792781110553,1.33237935583919,0.309814433673686,-1.02438230199393,0.88579070651856,0.426172569773261,-0.230397767966333,-0.0265081840165501,-0.273295722645439,0.419371786965559
"15146D","standard.yoked",4,1,-1.26303186652581,2.4080094089341,0.114069521362619,-0.482811252721885,0.324573618654503,0.971858303705368,-0.490802733022863,-0.111917336169828,-0.214514372981822,0.018879898700096
"15146D","standard.yoked",5,2,-2.66916957984166,1.04091856670445,-1.70855652195644,0.660869552136537,1.04884822887726,0.86810864550829,1.42658929183467,-0.706504006002125,-0.859347126663584,0.276267995458162
"15146D","standard.yoked",6,2,-0.211138174603027,-0.0499627067822233,0.873324027413526,1.15436181985164,-0.120843546518807,0.0915387341388949,0.564819604436043,-0.796536197294137,-0.458445052001575,-0.646025089874943
"15146D","standard.yoked",7,2,-1.53783105585869,3.00127390153644,0.294497871896723,0.596446243307024,0.00104426202291788,0.846580529087821,-0.283670074023352,-0.36549771167996,-0.093154185202537,0.0292917991871348
"15146D","standard.yoked",8,2,-2.17799253345987,3.17929432624283,0.318869341695624,-0.528238060389926,-0.621038564068627,0.476440807267876,-0.942551557386205,-0.934226722303987,0.12491065907267,-0.748362359043861
"15146D","standard.yoked",9,3,-1.55055221831252,2.93792498009093,1.17486821932215,0.255891874643309,-1.84808578213679,0.773264915861401,-2.2722716433034,0.103352331071505,-0.496874359506442,1.13464928639344
"15147A","conflict.trained",1,1,-2.8274084740888,-4.00793317993338,-0.762326201755705,-0.140012845904503,0.457311742124104,1.10487351144467,-0.18178638795391,-0.321092989877665,0.241874264540501,0.181842550258712
"15147A","conflict.trained",2,1,1.32150271467316,-1.39689634265983,1.49723819092701,0.518632296059601,1.06202677275796,-0.0138888800187103,0.156187905397809,0.978674979630145,-0.834209401061496,-0.515124197133817
"15147A","conflict.trained",3,1,3.53025202503731,0.094765445252343,4.10144715223111,0.112126036178237,-2.28726135792923,1.06595703662918,0.100584135929051,0.69497388741385,0.323036596711899,1.85023371212141
"15147A","conflict.trained",4,1,4.02147418053754,0.247955773138146,2.15897482533049,-1.84751939036571,-0.336864023013784,-0.244897133441316,0.323822538509354,0.265528615028386,0.245308997958917,2.0311961366173
"15147A","conflict.trained",5,2,1.38149633126922,-1.29718143167072,4.0249535190733,-1.07949528922722,0.244492122845055,-0.215939754859882,1.01783976736412,0.471402987814325,0.237238831617117,1.6306223995014
"15147A","conflict.trained",6,2,0.319517289651859,0.210174610197959,2.6447714125575,-0.264016837984917,1.15248143018752,-0.901027691923005,0.814121928853533,-0.26058259751141,-0.290093650361853,-0.889090272728762
"15147A","conflict.trained",7,2,1.93443836073602,-0.563327309713243,3.86686239270142,2.19826728975346,-2.21933352271876,1.90666231095003,-0.936222634772716,1.92549586280355,2.25382627025333,-0.676470018533792
"15147A","conflict.trained",8,2,0.0872795704606599,0.434554713513362,2.09446649590507,-0.693817657579599,1.87551249914643,-0.787490199454211,0.76104073142087,0.284569576023898,0.140648986573245,-0.0779355356245344
"15147A","conflict.trained",9,3,-0.655298743232545,-3.10701933853353,0.265917689877395,-0.134196293974487,1.13160963476874,0.631657650973725,-0.0895056614379441,1.27202282812227,1.90975578680796,-0.624742265937708
"15147B","conflict.yoked",1,1,-2.80305295312022,-3.60491524220239,-0.134368674856703,-1.37992424712408,-0.0485103156901031,0.402649953639561,-0.655024435827484,-0.137251989043262,-0.546029423667542,0.316517878914293
"15147B","conflict.yoked",2,1,-2.15514614609495,0.232607684098226,-0.331676742254935,0.231873768976348,0.490466825368014,0.363240269774065,-0.251553039985416,-0.753632661247309,-0.700951591726732,0.259335327331473
"15147B","conflict.yoked",3,1,-1.50429298310112,1.28274344115443,0.381045280753083,-1.77368784777645,-0.576189500482303,0.297214863663037,-0.382460513524397,-0.591488950924625,0.754433105200246,0.353271767706565
"15147B","conflict.yoked",4,1,-2.08117770308575,2.159504615047,0.625616934950248,-1.22714829276363,-1.17555558590342,0.882020629297909,-0.764561541107882,-0.12855916540664,0.273900396071106,0.276962391974397
"15147B","conflict.yoked",5,2,-3.07013743047694,2.82402685029559,-0.938040219616127,0.211835147711318,-2.09764491714392,-1.03304051005206,0.795749870240137,1.27257860147031,0.458713861924717,0.0464953826271975
"15147B","conflict.yoked",6,2,0.10172679732112,-0.486606950033252,0.489254944435727,2.45574110128573,0.726132998207392,-1.3755481622329,-2.45901810428973,0.481753085537547,1.31229304891735,-1.2200028356637
"15147B","conflict.yoked",7,2,-2.15349973445986,1.51896279399751,-0.242777506484981,1.60065307553952,-1.60205460887155,-2.30134958744375,-2.52590445188198,1.35317574861843,-1.32858884291754,1.31103837988416
"15147B","conflict.yoked",8,2,-0.725343860241637,2.1509037859507,-0.426830425878967,2.38209618734487,-0.385405480122566,0.474361584254753,-0.673935890493834,-1.20211833020763,-0.676517001869955,0.621298802049565
"15147B","conflict.yoked",9,3,-0.559262791707973,1.38531143864187,-0.821431039588595,1.52280122559134,0.441157025825146,1.31217353317922,0.393700949450811,0.0290818194325009,-0.471103596224891,0.671287244021303
"15147C","standard.trained",1,1,-2.61793741309715,-2.84212238267564,-0.589715679762143,-0.23338992132447,0.793700525346535,-0.145107714424965,-1.53881290480732,0.0886222179923987,-0.513228659740645,0.739280480909545
"15147C","standard.trained",2,1,1.50780290561976,-0.232858249623741,0.718435160776527,1.50414406479631,1.14508225637971,0.747867631306638,0.285737822824902,0.722239254384431,-0.904505010877126,-0.138628061562628
"15147C","standard.trained",3,1,4.20111493629219,0.0187423466859552,0.590782892342703,1.22083491877776,-1.61176819590294,1.45369554208705,0.0368061856363397,0.64893184315422,-0.657138375815335,0.163055534497018
"15147C","standard.trained",4,1,6.14689894625909,-0.219172788777975,-1.39433823354855,-0.383083606719629,-0.862860239719954,-0.0353943614123465,-0.764018508739344,-0.0163751466408252,-0.821478771660681,-0.848551924889914
"15147C","standard.trained",5,2,5.3202129003145,-0.102165108481086,-0.453608797164837,-1.54568492354,-0.288103685345121,-0.342903688113865,-0.0874602194369647,-0.129304159313999,-0.0727423691294413,0.205249385850881
"15147C","standard.trained",6,2,2.9748664329688,0.358281061906651,1.89037580708305,-1.9682082938622,0.167413320636257,-0.564480386938695,0.250118876666869,0.157700648777036,0.971961173422533,1.50757038669084
"15147C","standard.trained",7,2,3.50982416876419,1.02004045350487,0.487854234274255,-1.60987860815279,2.04431089867142,-0.30924085004863,0.146570935362106,0.941953013912447,-0.494923957590529,0.0984143510721211
"15147C","standard.trained",8,2,6.33341979278483,0.438967118100657,-0.807553207002447,-2.54515254003339,0.175540105209524,-0.916189796344637,0.280466894343903,-0.527755175427355,0.906674916747967,0.209713134601478
"15147C","standard.trained",9,3,5.30428309018512,-0.987544797090164,-1.37751250125433,-0.401793394694303,-0.866777068514646,-0.254667994206404,-1.35087337926633,0.345130299783231,0.527282856810958,-0.510557037735615
"15147D","standard.yoked",1,1,-3.33002475529059,-3.52341021108791,-0.0753360433690314,-1.67349091440724,0.021843216353899,0.467660953400297,-0.302528465131717,-0.185185667173733,0.228532204172245,0.204239304359131
"15147D","standard.yoked",2,1,-2.82316349580146,2.32190962778982,-1.4234307317275,-0.356437348569263,-0.750556039261833,-0.909650059470375,1.26808656593797,1.2213965867498,0.19495058223548,-0.52725531199364
"15147D","standard.yoked",3,1,-2.06170148800104,1.92159476195381,-1.13499120625386,0.161590875129284,1.5455809316304,0.307174043998091,-0.181028650304392,-0.327426169931411,-0.70481247875277,0.172736109308134
"15147D","standard.yoked",4,1,-2.13506184689083,2.84170728076906,-0.672560073010287,-1.46251378661023,1.26901789311704,0.492820131548013,-0.166174244241348,-0.114336388651706,-0.346971110947235,-0.482203923227031
"15147D","standard.yoked",5,2,-2.80446783799388,2.54470914300604,-0.8257328920314,-0.960318690740041,1.06362832095187,0.803080253885639,0.172351106980187,-0.520199084170952,-0.319369145715512,-0.211346658486708
"15147D","standard.yoked",6,2,-2.84746704836159,4.09623308131878,-0.480142116675249,-1.49189456380389,1.44370692633589,0.0117537557231545,-0.233104360162978,-0.51535297226138,0.279202158544521,0.00406678272113596
"15147D","standard.yoked",7,2,-3.26164786458233,4.95811271850621,-0.51187962303558,-1.82394437641581,1.37418882743826,0.151902964298436,-0.545471588491011,-0.595463438304734,0.27481922171089,-0.260168468451895
"15147D","standard.yoked",8,2,-2.85827421320502,4.90674763233133,-0.384584627931293,-1.53706125159956,1.01283627521424,0.282705193775368,-0.779124928282726,-0.387743953032335,0.525640113556776,0.0758477633818627
"15147D","standard.yoked",9,3,-3.08722990779175,4.45313975414287,-0.695552418196163,-1.96168573846814,1.52138873676833,0.10278513946764,-0.475549709144403,-0.515731770218605,0.472582017573743,-0.0829086260751776
"15148A","conflict.trained",1,1,-3.03642691170342,-3.53953413197966,-0.196725744951918,-1.68212341076831,-0.476737763711076,1.26709569982996,0.565050734573886,-0.0148080244960875,0.808371986199782,-0.523353934655994
"15148A","conflict.trained",2,1,1.33049586456845,-0.0663499485134699,2.23449741818519,0.861111562660475,0.546742834084394,0.12470588396207,-0.29324084889213,0.898616079400819,-0.951984457460776,-0.642314673221622
