"","gene","padj","logpadj","lfc","direction"
"371","Rabep2",0.067206338530229,1.1725897647604,-1.83409471639554,"standard.yoked"
"372","Prrt2",0.069846551720682,1.1558550298597,-0.527559865902599,"standard.yoked"
"373","Ctf2",0.0900199031676896,1.04566145855773,-2.61188221671299,"standard.yoked"
"374","Bag3",0.0904453798640085,1.04361361289277,3.96324223012296,"conflict.yoked"
"375","Sec23ip",0.0881484311198771,1.05478541293974,-0.927896717532623,"standard.yoked"
"376","Fgfr2",0.0577278823416283,1.23861437363274,3.71779167823125,"conflict.yoked"
"377","Plekha1",0.0415946988901994,1.38096201527313,-0.974646147834596,"standard.yoked"
"378","Sirt3",0.0304007346105429,1.51711592186985,2.23637642379848,"conflict.yoked"
"379","Ifitm10",0.0257269319289509,1.58961200258772,-1.45497059841371,"standard.yoked"
"380","Nap1l4",0.0227191441286573,1.64360803331324,-1.16290381818159,"standard.yoked"
"381","Stxbp2",0.0956742806056115,1.01920479463979,-1.13682882275554,"standard.yoked"
"382","Timm44",0.0415946988901994,1.38096201527313,-1.54718013521492,"standard.yoked"
"383","Tmco3",0.0886186643008891,1.05247480013069,-1.65958181930286,"standard.yoked"
"384","Fbxo25",0.0866807445772978,1.06207736679819,-1.17967319677579,"standard.yoked"
"385","Ap3m2",0.0780984933156271,1.10735734449685,-0.639914469501106,"standard.yoked"
"386","Kcnu1",0.0452380717316206,1.34449591511184,-3.81290205574103,"standard.yoked"
"387","Fnta",0.0567301383290583,1.24618615746344,2.01271325510219,"conflict.yoked"
"388","Mtmr7",0.0618632595012167,1.20856720127272,1.31009990421705,"conflict.yoked"
"389","Slc7a2",0.0241369302826083,1.61731796398581,4.44570787258382,"conflict.yoked"
"390","Fat1",0.067206338530229,1.1725897647604,1.62492927022026,"conflict.yoked"
"391","Cyp4v3",0.0756529752014011,1.12117398782396,4.99146361838396,"conflict.yoked"
"392","Tenm3",0.0109502656744492,1.96057534387888,3.25855337617035,"conflict.yoked"
"393","Gpm6a",0.0529262904098492,1.27632854453113,0.617024658087583,"conflict.yoked"
"394","Sh3rf1",0.0808204919655062,1.09247851027478,0.850522688669564,"conflict.yoked"
"395","Atp6v1b2",0.0706376206919645,1.15096393765463,-0.639620735460858,"standard.yoked"
"396","Sugp1",0.0516116101076136,1.28725259220026,1.3520669660453,"conflict.yoked"
"397","Nr2c2ap",0.0746075399625762,1.12721727978378,-1.77860462359375,"standard.yoked"
"398","Homer3",0.0583018428154855,1.23431771776332,1.74297557713427,"conflict.yoked"
"399","Cers1",0.0516273486861774,1.2871201775003,0.955381205085293,"conflict.yoked"
"400","Fkbp8",0.0549337580488969,1.26016068963564,-0.625140608531489,"standard.yoked"
"401","Kcnn1",0.0682792263200793,1.16571140857113,2.01636147354515,"conflict.yoked"
"402","Use1",0.0584087831720825,1.23352184130618,1.89632119528705,"conflict.yoked"
"403","Dda1",0.0109502656744492,1.96057534387888,-1.30731065572302,"standard.yoked"
"404","Mvb12a",0.00308861281401596,2.51023653108853,-2.37713866622353,"standard.yoked"
"405","Med26",0.0286597944099985,1.5427269293233,5.77072562087414,"conflict.yoked"
"406","Large",0.0143935142891849,1.8418331567191,0.914804019177546,"conflict.yoked"
"407","Abce1",0.0647367003784537,1.18884944030492,-1.09206242052752,"standard.yoked"
"408","Gipc1",0.0222762707288795,1.65215751266484,-1.49439928688831,"standard.yoked"
"409","Ddx39",0.0675199967717267,1.17056758714693,3.52495000131679,"conflict.yoked"
"410","Samd1",0.0516090013046709,1.28727454496157,-1.19756915002312,"standard.yoked"
"411","Dhps",0.0247455500626554,1.6065028879219,-1.56973192350252,"standard.yoked"
"412","Orc6",0.096854138629342,1.013881816912,3.19081680390602,"conflict.yoked"
"413","Papd5",0.0273568243073799,1.56293431871467,1.63138047367153,"conflict.yoked"
"414","Katnb1",0.0530355418774386,1.27543298949395,-1.07978663041728,"standard.yoked"
"415","Ces2b",0.0595096828241564,1.22541236444006,-2.40044148068534,"standard.yoked"
"416","Rltpr",0.0197920802941067,1.70350855583052,-1.29980463032868,"standard.yoked"
"417","Slc12a4",0.0320160421792015,1.49463235655074,5.698534506622,"conflict.yoked"
"418","Dus2",0.0800188427923722,1.09680773354339,4.59986224038341,"conflict.yoked"
"419","Pla2g15",0.0562364811886757,1.24998186167513,2.68252324370093,"conflict.yoked"
"420","Smpd3",0.00944227781041618,2.02492322591749,1.41471299365886,"conflict.yoked"
"421","Cirh1a",0.0895902336753734,1.04773933065114,1.63831353926769,"conflict.yoked"
"422","Phlpp2",0.00830434863686551,2.08069442636839,2.15750836229223,"conflict.yoked"
"423","Pdpr",0.073061488860227,1.13631148190247,1.85081227281428,"conflict.yoked"
"424","Tmem231",0.0338048204227734,1.47102136677137,5.3155308424076,"conflict.yoked"
"425","Rnf166",0.0800396205055428,1.0966949791655,-1.53715186224876,"standard.yoked"
"426","Cpne7",0.0974435841898408,1.01124675010896,-1.03691401865456,"standard.yoked"
"427","Afg3l1",0.0797863862724544,1.09807120477869,-1.44089748171437,"standard.yoked"
"428","Pgbd5",0.067206338530229,1.1725897647604,-0.660756064405179,"standard.yoked"
"429","Gnpat",0.0631762672118641,1.19944603808869,-1.13805054835762,"standard.yoked"
"430","Itgb1",0.0619188739527601,1.20817695026685,2.20754726373715,"conflict.yoked"
"431","Gm16485",0.0415946988901994,1.38096201527313,5.47454744437594,"conflict.yoked"
"432","Sesn3",0.030798085088206,1.51147628549563,1.30449947656178,"conflict.yoked"
"433","Amotl1",0.0982323994504042,1.00774524763252,3.80552144480675,"conflict.yoked"
"434","Carm1",0.0338603736651721,1.47030825355647,1.17749540993241,"conflict.yoked"
"435","Swsap1",0.0861004692995884,1.06499448137252,-1.77549645706353,"standard.yoked"
"436","Zfp653",0.0890258065631962,1.05048408297964,-1.32952341557006,"standard.yoked"
"437","Bbs9",0.0420603217984236,1.37612740890255,-2.48847902150524,"standard.yoked"
"438","Ets1",0.0619188739527601,1.20817695026685,5.08039993868042,"conflict.yoked"
"439","Cdon",0.0431260231940316,1.36526058786649,-2.20972493994188,"standard.yoked"
"440","Vwa5a",0.0788439048778982,1.10323187469032,4.82032666620023,"conflict.yoked"
"441","Usp2",0.07129173627053,1.14696080815799,-1.04864953707423,"standard.yoked"
"442","Nlrx1",0.0234170802385238,1.63046725594798,5.69891487235047,"conflict.yoked"
"443","Hmbs",0.07129173627053,1.14696080815799,-2.06806372775853,"standard.yoked"
"444","Scn4b",0.000766692469886567,3.11537880217062,2.63717189232594,"conflict.yoked"
"445","Rpl10-ps3",0.020331139518411,1.69183827937037,3.7029164452174,"conflict.yoked"
"446","AU019823",0.0625610900725851,1.20369569267864,3.07580293618862,"conflict.yoked"
"447","Alg9",0.0489226230984122,1.31049026531881,2.2363722586527,"conflict.yoked"
"448","Elmod1",0.0861570933308694,1.06470896119171,0.566852464998523,"conflict.yoked"
"449","Tnfaip8l3",0.0948281485320292,1.02306272872129,3.20169954731429,"conflict.yoked"
"450","Cib2",0.07129173627053,1.14696080815799,4.74550182192075,"conflict.yoked"
"451","Wdr61",0.00978298383013157,2.00952866430025,5.82191119541143,"conflict.yoked"
"452","Tmem266",0.0852966424078468,1.06906806393733,4.72742016895026,"conflict.yoked"
"453","Commd4",0.084029101846383,1.07557027843278,-1.11920563630193,"standard.yoked"
"454","Fam219b",0.0994939033335412,1.00220353060827,1.88027775557827,"conflict.yoked"
"455","Edc3",0.0948281485320292,1.02306272872129,-1.36221440263915,"standard.yoked"
"456","Arid3b",0.0789084081554745,1.10287671769086,-2.90351508668248,"standard.yoked"
"457","Adpgk",0.0693045155371996,1.15923846800002,-1.72147320586307,"standard.yoked"
"458","Senp8",0.0762914399749469,1.11752418786683,4.75653591201023,"conflict.yoked"
"459","Snx1",0.0966657260587244,1.01472748271201,-1.00649422053812,"standard.yoked"
"460","Aph1c",0.0951014367085918,1.0218129220752,-1.48698453681145,"standard.yoked"
"461","Ice2",0.0432486552477534,1.36402739172656,-2.45201250539837,"standard.yoked"
"462","Bnip2",0.0948281485320292,1.02306272872129,-1.39249076164181,"standard.yoked"
"463","Unc13c",0.0826852054161346,1.08257219033767,4.79889161096664,"conflict.yoked"
"464","Gclc",0.0931595067444217,1.03077281960862,-1.22355898977022,"standard.yoked"
"465","Gsta4",0.00252321135047473,2.59804637037002,-2.64464098177777,"standard.yoked"
"466","Irak1bp1",0.0948281485320292,1.02306272872129,-1.15049884583679,"standard.yoked"
"467","Hmgn3",0.0420603217984236,1.37612740890255,-1.51865155037978,"standard.yoked"
"468","Ctsh",0.0852966424078468,1.06906806393733,-2.90589486098525,"standard.yoked"
"469","Pik3cb",0.0886469480735592,1.05233621164375,2.24556253641757,"conflict.yoked"
"470","Msl2",0.087091267805917,1.06002538728646,-0.976170074431482,"standard.yoked"
"471","Amotl2",0.0628553518290941,1.2016577383298,4.98315703336953,"conflict.yoked"
"472","Srprb",0.00252321135047473,2.59804637037002,6.96269145115063,"conflict.yoked"
"473","Glyctk",0.0420603217984236,1.37612740890255,5.29536068011123,"conflict.yoked"
"474","Abhd14b",0.067206338530229,1.1725897647604,5.11750681463034,"conflict.yoked"
"475","Cyb561d2",0.0488320322938114,1.31129520085163,-2.28892476103429,"standard.yoked"
"476","Tcta",0.0979956996894445,1.00879298188018,-1.65621974616559,"standard.yoked"
"477","Usp19",0.0578622984717623,1.23760431880804,-0.920216740873479,"standard.yoked"
"478","Shisa5",0.0516538312697124,1.28689746044473,1.75721699404177,"conflict.yoked"
"479","Trex1",0.0777150689153454,1.10949476353797,4.68192686851227,"conflict.yoked"
"480","Dync1li1",0.0852966424078468,1.06906806393733,0.727833467609121,"conflict.yoked"
"481","Stt3b",0.0111743518204153,1.95177765915631,1.33550283346449,"conflict.yoked"
"482","Tgfbr2",0.0829340113260712,1.0812673282913,4.73367438888673,"conflict.yoked"
"483","Vipr1",0.0642972496334735,1.19180760397395,-1.53674688814576,"standard.yoked"
"484","Sacm1l",0.0488320322938114,1.31129520085163,1.47078912786718,"conflict.yoked"
"485","Ccr2",0.0420603217984236,1.37612740890255,-5.69632656327922,"standard.yoked"
"486","Armt1",0.0727668267108735,1.13806656381713,1.61362988559039,"conflict.yoked"
"487","Mtrf1l",0.0284185391812816,1.54639825018807,-2.90703219529807,"standard.yoked"
"488","Sash1",0.0948281485320292,1.02306272872129,0.973385503736197,"conflict.yoked"
"489","Fbxo30",0.0516116101076136,1.28725259220026,5.13057864858244,"conflict.yoked"
"490","Gm9803",0.0387969434570202,1.41120248811812,-4.89573233219695,"standard.yoked"
"491","Qrsl1",0.0821036456116171,1.08563755866792,3.89482108943401,"conflict.yoked"
"492","Gcc2",0.070789689257548,1.15002999407076,-1.09820278949852,"standard.yoked"
"493","Sowahc",0.0784386520766653,1.10546987804219,-2.08594961779643,"standard.yoked"
"494","Ascc1",0.0895902336753734,1.04773933065114,-2.32296415926945,"standard.yoked"
"495","Tysnd1",0.0721249248052617,1.1419146266151,2.37636928835167,"conflict.yoked"
"496","2010107G23Rik",0.0175843476633024,1.75487373832134,-2.13828515963421,"standard.yoked"
"497","Tet1",0.0787236713428265,1.10389466042591,4.86108397452082,"conflict.yoked"
"498","Rhobtb1",0.042585249546501,1.37074080347656,-3.38143267103088,"standard.yoked"
"499","Pcdh15",0.00900211922312036,2.045655239609,-3.94821314455276,"standard.yoked"
"500","Prmt2",0.084029101846383,1.07557027843278,1.28855507218891,"conflict.yoked"
"501","Pcnt",0.046748147800652,1.3302355915485,2.73186424074625,"conflict.yoked"
"502","Pwp2",0.0431260231940316,1.36526058786649,-1.24221105092225,"standard.yoked"
"503","Gm10146",0.0672042574915801,1.17260321286091,-6.82324295000924,"standard.yoked"
"504","Rrp1",0.0906226556634783,1.04276321513084,-0.538040676995863,"standard.yoked"
"505","Pdxk",0.0143935142891849,1.8418331567191,1.45821322211391,"conflict.yoked"
"506","Atp5d",0.0493357494953531,1.30683826972733,-1.17713709564307,"standard.yoked"
"507","1600002K03Rik",0.0570589115975239,1.24367651679562,-4.50563249136204,"standard.yoked"
"508","Mknk2",0.0789084081554745,1.10287671769086,-1.20424362491386,"standard.yoked"
"509","Thop1",0.0583018428154855,1.23431771776332,-1.05763029524299,"standard.yoked"
"510","Timp3",0.0221200866247662,1.6552131766176,2.26414844306946,"conflict.yoked"
"511","Nt5dc3",0.0293606315390797,1.53223460710108,0.791139770602182,"conflict.yoked"
"512","Ccdc53",0.0966657260587244,1.01472748271201,-1.93131545048604,"standard.yoked"
"513","Actr6",0.0502005444479618,1.29929157270631,5.09320020842658,"conflict.yoked"
"514","Nr2c1",0.0986614612542286,1.00585245658168,-1.78384824187714,"standard.yoked"
"515","Epyc",0.0407722991632192,1.38963479785014,5.89531608246711,"conflict.yoked"
"516","Tmtc2",0.0816427565723231,1.08808234026246,4.56615272130169,"conflict.yoked"
