"","143D-DG-3","144C-DG-2","144D-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1"
"Rfc2",6.71531059050479,6.02988813933126,6.23424128284857,7.25649650977802,4.48114237758222,6.46157145828199,6.34361387484548
"Rfc3",5.20811078417914,5.05165608635757,5.23315292275555,4.48114237758222,4.48114237758222,4.88854240323439,5.43817801877355
"Rfc4",4.48114237758222,4.7376117387579,5.12855149426636,5.54652580915904,4.48114237758222,5.18220854407828,4.80736464248158
"Rfc5",5.80831515200524,6.1475328100046,5.78758249641687,5.95707996155806,4.48114237758222,6.15754375844623,5.81186972998037
"Rfesd",5.43553928835585,5.3572255041407,5.37348902221181,5.24283920151751,4.48114237758222,5.20473720719494,5.26480460792154
"Rffl",5.36696224789153,5.62757787482324,5.05602548254552,4.48114237758222,4.48114237758222,5.24765303024125,5.24281786444998
"Rfk",6.4634384800096,6.481025113857,6.68942668885451,6.43796020099556,5.74651935471639,6.42981413818835,6.44921612805671
"Rfng",8.16809411613096,7.61762883105877,7.63636191080082,7.50858725722953,7.24065422361183,7.50301826089354,7.7007542129435
"Rfpl4",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.66382111242884,4.48114237758222
"Rft1",5.61348946339325,5.39187624963198,5.51989653381712,5.54652580915904,4.48114237758222,5.55311646062792,5.87596517770028
"Rftn1",4.84749918505457,5.05165608635757,5.12855149426636,4.48114237758222,4.48114237758222,4.96255124309908,5.49940649928057
"Rftn2",5.61348946339325,5.48782372348324,5.51989653381712,5.66595045214649,4.48114237758222,6.09146161095146,5.99051829957093
"Rfwd2",7.28405113611901,7.3706299282569,7.25548800910937,7.16113610006396,7.81741108317343,7.45889546407027,7.38089660638637
"Rfwd3",6.73596848144963,6.65199810582337,6.56380801463282,6.43796020099556,4.48114237758222,6.54649374527333,7.01095540957535
"Rfx1",6.41181519067764,6.84070978590683,6.72254124857332,7.48272526695606,5.74651935471639,7.15627236233811,6.69620685445894
"Rfx2",5.43553928835585,6.29761024304894,5.27082791347383,7.42952000200462,4.48114237758222,6.78697062460898,5.31364183036651
"Rfx3",9.20736659191911,9.22383136083629,9.57558281734704,8.79749183523048,8.61214328695034,9.40562978907692,9.47865211017373
"Rfx4",4.84749918505457,5.10530968109573,4.87011862769163,4.48114237758222,4.48114237758222,5.13463880768724,5.27198497558997
"Rfx5",6.75630836965484,6.28341182877247,6.35193976023523,5.66595045214649,4.48114237758222,6.31539863848135,6.17591429241059
"Rfx7",7.04561558059594,6.49315840555287,7.0593574091896,6.37986127970252,4.48114237758222,6.79184589903624,7.26134023197242
"Rfx8",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.82492990460849
"Rfxank",5.29183559736315,5.70244017988258,6.1038215099111,5.86865822055955,4.48114237758222,5.85621813605782,5.91548984664353
"Rfxap",6.73596848144963,6.43129855480207,6.69420867180667,6.03898224639047,7.55849686324826,6.41036899586647,6.31136269014384
"Rgag1",4.99787582377013,5.10530968109573,4.82926288892582,4.48114237758222,4.48114237758222,4.88854240323439,5.27198497558997
"Rgag4",5.85172568428268,5.77205329854898,5.50633271182445,6.37986127970252,4.48114237758222,5.68566628241322,5.54649659087353
"Rgcc",5.49890589926785,5.67811811561708,5.23315292275555,4.48114237758222,4.48114237758222,5.41463342181392,5.39676008889072
"Rgl1",8.18984682259682,8.32423900354065,8.2666940853153,8.05415048932626,7.93100545092415,7.76147549492701,8.06102948912198
"Rgl2",7.56778851387803,6.91280521864457,7.28665154916018,7.34570036685754,4.48114237758222,7.33718565487893,7.05860055652583
"Rgl3",4.48114237758222,4.84337041193037,4.87011862769163,5.54652580915904,4.48114237758222,5.08304910110209,4.48114237758222
"Rgma",6.14849617344773,5.83725322913101,5.77733257800268,5.77229363256891,4.48114237758222,6.09992858788155,5.76007368162745
"Rgmb",6.60684505006987,7.42001148841063,6.89738003900953,7.22543675713217,7.40862008450898,7.69234360526086,6.65465732452336
"Rgp1",6.7763406395548,6.45640570501085,6.7084511581806,7.16113610006396,6.55936500434315,6.85365320763772,7.18327627089774
"Rgs1",4.48114237758222,4.48114237758222,4.94083347955081,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rgs10",5.97236545523652,5.39187624963198,5.70255056760989,5.77229363256891,4.48114237758222,5.68566628241322,5.30686003972357
"Rgs11",6.75630836965484,6.19455416690341,6.61551902824268,6.37986127970252,7.69389159758633,6.51078693070122,6.35093860250342
"Rgs12",5.20811078417914,5.48782372348324,5.51989653381712,6.18714888139034,4.48114237758222,5.68566628241322,5.792252992352
"Rgs13",4.84749918505457,5.05165608635757,5.19330098087698,5.24283920151751,4.48114237758222,5.10940673941643,5.09298869950211
"Rgs14",7.43925461157697,7.10092706528068,7.22037655999866,6.49350345534362,6.55936500434315,7.05603602747875,7.38426181018554
"Rgs16",5.29183559736315,5.42509844563896,4.94083347955081,4.48114237758222,4.48114237758222,5.80243368223762,4.48114237758222
"Rgs17",6.65131622332528,6.83141889287891,6.83016931943195,6.90880386535768,7.40862008450898,6.50473785642229,7.2165522094495
"Rgs19",5.97236545523652,6.0817730774139,5.74595550615229,6.43796020099556,6.22117097060691,5.68566628241322,5.77628878731999
"Rgs2",7.48737128252398,9.41713662440099,6.53175759315855,9.30660593793076,7.04937980105134,8.96405735817577,6.88959499792068
"Rgs20",5.49890589926785,5.24269149727611,5.12855149426636,6.18714888139034,4.48114237758222,5.69797094145895,5.32702477004731
"Rgs3",5.11235073402636,5.24269149727611,5.1053685118849,5.54652580915904,4.48114237758222,5.56724592522343,5.09298869950211
"Rgs4",8.10076979771127,9.59018489162661,7.86200177534044,9.61308724286813,8.46984090372148,9.27294987694371,7.72994896518403
"Rgs5",5.36696224789153,5.83725322913101,5.98277895158911,5.40883401515833,5.74651935471639,6.71160460847764,6.08842955259625
"Rgs6",5.71564312830548,5.79424222919932,5.90338310953987,5.95707996155806,5.74651935471639,5.98468146661417,5.97055236978253
"Rgs7",7.04561558059594,7.57485286631386,7.40757051599958,7.25649650977802,6.22117097060691,7.33064767313783,7.31535965984296
"Rgs7bp",9.23540175618852,9.38539569751837,9.58544008823923,9.52841515914661,9.21227523517661,9.38176314875301,9.47400204669068
"Rgs8",8.01391089234837,7.66424561146553,7.68585938620677,7.53398013073929,6.82677212959115,7.42562950266693,7.72731972383263
"Rgs9",6.27257714169501,6.49315840555287,6.21347029005762,6.11540792158192,7.81741108317343,6.45528342078599,6.55084184406928
"Rgs9bp",4.48114237758222,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,4.96255124309908,4.85756576568992
"Rgsl1",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"Rhag",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.88854240323439,5.18049766911523
"Rhbdd1",4.99787582377013,5.24269149727611,5.23315292275555,5.02283326233534,4.48114237758222,5.15887140715934,5.24281786444998
"Rhbdd2",6.85358342672697,6.6304644169025,6.62561848967164,6.54672855414621,4.48114237758222,6.67490423519038,6.68687866729938
"Rhbdd3",5.85172568428268,5.48782372348324,5.90338310953987,6.49350345534362,5.74651935471639,6.06568380453923,5.95363739264357
"Rhbdf1",6.4634384800096,5.7493756344918,5.90338310953987,6.59783920870977,4.48114237758222,6.55234958205072,5.67929504858257
"Rhbdf2",4.48114237758222,4.48114237758222,4.97227930749859,4.48114237758222,4.48114237758222,5.36289169989581,4.69888079908746
"Rhbdl1",6.83468785147257,6.52888170468825,6.69897332080458,6.49350345534362,4.48114237758222,6.63166272603045,6.61965223908265
"Rhbdl2",4.48114237758222,4.84337041193037,4.48114237758222,5.02283326233534,4.48114237758222,4.66382111242884,4.91539149705292
"Rhbdl3",5.66590455830475,6.02988813933126,5.9569403565955,4.48114237758222,4.48114237758222,6.14136796543943,6.27047213669644
"Rhcg",4.99787582377013,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rheb",7.6008897677706,7.89843816314971,7.26491100109967,8.2028422702931,8.39300801445442,7.84338838746268,7.27958185972472
"Rhebl1",5.11235073402636,4.99208236639355,5.08123326162291,4.48114237758222,4.48114237758222,5.13463880768724,5.05400018153876
"Rhno1",6.38518738909124,6.02988813933126,6.14890598274505,6.59783920870977,7.81741108317343,6.12496736580604,6.1787218237928
"Rho",5.20811078417914,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,5.2265310359935,5.03341730251969
"Rhoa",7.69575991704963,7.91560072164959,7.76686681713814,8.21844520147656,8.39300801445442,7.90349027768631,7.64048525040063
"Rhob",9.57126211043733,9.53064213968935,9.52397738641539,9.0355175704494,8.0361743447129,9.22873905206939,9.48841987024875
"Rhobtb1",5.36696224789153,5.10530968109573,5.37348902221181,5.24283920151751,4.48114237758222,5.49427327742348,5.07383294717254
"Rhobtb2",7.27029890392634,7.64371747211787,7.79286836907046,7.53398013073929,6.22117097060691,7.59002423151001,7.64328144742509
"Rhobtb3",5.89343885982503,5.72618144609584,5.8373742532034,6.25482373064756,5.74651935471639,6.03039150948079,5.87961845272187
"Rhoc",5.29183559736315,5.10530968109573,5.1053685118849,4.48114237758222,4.48114237758222,5.66058513407151,4.97805744437965
"Rhod",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.79713065626228,4.96619470899813
"Rhof",6.67299636443284,6.60856890817873,6.49332485183412,5.66595045214649,4.48114237758222,6.25024844832341,6.47373705800092
"Rhog",6.00982443712206,5.15446282183989,5.19330098087698,4.48114237758222,4.48114237758222,5.46330669298422,5.20455012583484
"Rhoh",4.84749918505457,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,4.84577269627103,5.07383294717254
"Rhoj",4.48114237758222,5.05165608635757,4.82926288892582,4.48114237758222,4.48114237758222,5.30749804481411,4.7476902916918
"Rhoq",5.89343885982503,6.35282102762747,5.8373742532034,6.25482373064756,4.48114237758222,6.34328139251708,5.93299335884916
"Rhot1",7.07778715480038,7.31943059841331,7.19426775845027,7.65447719734415,7.04937980105134,7.15998497114419,6.99022679577957
"Rhot2",8.23934884885161,7.60705631754384,7.49249789546525,7.25649650977802,4.48114237758222,7.4767120127234,7.27958185972472
"Rhou",6.41181519067764,6.96445050770533,6.29450207623913,6.86859030378025,6.22117097060691,6.71160460847764,6.40103977972618
"Rhov",4.48114237758222,4.48114237758222,4.87011862769163,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rhox2c",5.11235073402636,4.84337041193037,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.63517968257991
"Rhox8",4.99787582377013,4.99208236639355,4.65551905307965,5.54652580915904,7.24065422361183,5.10940673941643,5.14696950725242
"Rhpn1",6.62927036350241,5.62757787482324,5.78758249641687,6.03898224639047,4.48114237758222,5.80243368223762,5.81186972998037
"Rhpn2",5.20811078417914,4.99208236639355,5.00176142036958,4.48114237758222,5.74651935471639,5.20473720719494,5.01199688843981
"Ribc1",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.84577269627103,4.59008905617298
"Ribc2",4.99787582377013,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Ric1",7.53388752736335,7.65401896244219,7.89434363878711,7.34570036685754,4.48114237758222,8.14538548715494,7.65810138686362
"Ric3",6.60684505006987,6.87724153932303,7.01876852052571,6.90880386535768,6.82677212959115,6.76728863045758,7.22537553845924
"Ric8a",7.15505277326673,6.9388747913158,7.23004130347037,7.12782187674608,5.74651935471639,7.06003026782246,7.39430888884171
"Ric8b",6.87221604758566,6.83141889287891,6.35816022303355,6.18714888139034,6.22117097060691,6.37055077558885,6.59377222483623
"Rictor",7.49914605682624,7.23890235721959,7.48182529864672,6.90880386535768,4.48114237758222,7.7273329019516,7.70343339651092
"Rida",5.89343885982503,5.79424222919932,5.70255056760989,6.25482373064756,4.48114237758222,5.79133846481697,5.77225891470684
"Rif1",6.4884821837201,6.35282102762747,6.49888646761804,5.95707996155806,7.81741108317343,6.52279997722665,6.4173041758421
"Riiad1",4.84749918505457,4.48114237758222,5.00176142036958,5.77229363256891,4.48114237758222,4.79713065626228,4.66975405085236
"Rilp",4.48114237758222,4.7376117387579,4.78280567329118,4.48114237758222,4.48114237758222,4.66382111242884,4.95402307076531
"Rilpl1",7.98096229502942,7.96587665934762,7.77341219559937,8.35168973957163,6.22117097060691,7.78299630864242,8.1907978691497
"Rilpl2",4.99787582377013,5.6531778823856,5.79773211883472,5.24283920151751,4.48114237758222,5.75732108105174,6.01337311481583
"Rimbp2",9.82970140488823,9.4511158809963,9.69078019873926,9.43845178968456,9.49482817502671,9.55903105518348,9.70139973220173
"Rimbp3",6.18074084781831,5.15446282183989,5.43514492816486,5.95707996155806,4.48114237758222,5.30749804481411,5.82730300887207
"Rimkla",5.55799536784169,5.79424222919932,5.75652174597453,5.66595045214649,4.48114237758222,5.71012484348643,5.56166110641408
"Rimklb",6.4634384800096,6.16341411671718,6.35193976023523,6.69439986356864,7.55849686324826,6.24278992747581,6.18988634815639
"Rims1",7.61175241205124,8.15088313720691,8.06900138063629,8.15498218845356,6.22117097060691,8.05232750305854,7.74128607733537
"Rims2",6.56079681100709,6.46877505633765,6.22043378415534,6.18714888139034,4.48114237758222,6.30121729768128,6.4173041758421
"Rims3",5.49890589926785,5.05165608635757,5.51989653381712,5.66595045214649,4.48114237758222,5.52417977185021,5.61994625689566
"Rims4",5.89343885982503,6.09856295566363,6.01633141796775,6.64701171559657,5.74651935471639,6.03931695307897,6.09747750863712
"Rin1",7.92139609899494,8.07288506742649,7.81417687055029,7.78665457999426,7.40862008450898,7.96114761985101,7.74994539019407
"Rin2",6.18074084781831,6.5750173332214,6.22735727345083,5.02283326233534,4.48114237758222,6.38396480778142,6.42879418022824
"Rin3",5.36696224789153,4.99208236639355,4.97227930749859,4.48114237758222,4.48114237758222,4.88854240323439,5.35310696977617
"Ring1",7.16999697553601,6.6304644169025,6.55852136245938,6.49350345534362,7.55849686324826,6.64260799722417,6.66421673529863
"Rinl",4.48114237758222,4.99208236639355,4.97227930749859,4.48114237758222,4.48114237758222,5.05541048505707,4.7476902916918
"Rint1",6.38518738909124,6.39267450285779,6.45369803471799,5.77229363256891,6.22117097060691,6.47405482778587,6.52565255339356
"Riok1",5.80831515200524,5.97552974894181,5.88493232767054,5.95707996155806,8.0361743447129,6.36378927156751,6.06085434074864
"Riok3",7.40204642580624,7.389353806095,7.38478783373923,7.53398013073929,5.74651935471639,7.5145530421519,7.60744545731624
"Ripk1",5.66590455830475,5.6531778823856,5.19330098087698,6.25482373064756,4.48114237758222,5.89737574196296,5.67485640626416
"Ripk2",5.66590455830475,5.89867396889442,5.81773998004566,5.02283326233534,4.48114237758222,5.91738319590078,6.04524510822033
"Ripk3",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.59008905617298
"Ripply2",4.48114237758222,4.99208236639355,5.17244114845099,4.48114237758222,4.48114237758222,5.20473720719494,5.07383294717254
"Ripply3",4.48114237758222,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,5.24765303024125,4.91539149705292
"Rit1",5.93360823384542,5.79424222919932,5.93048723350587,6.43796020099556,4.48114237758222,5.84567745039186,5.95022332577366
"Rit2",6.41181519067764,6.50517737376079,6.58992152129985,6.49350345534362,5.74651935471639,6.0743403164332,6.37026273993164
"Rita1",5.49890589926785,5.60127154304512,5.59726027228042,5.40883401515833,6.22117097060691,5.52417977185021,5.76821321056537
"Rlbp1",4.99787582377013,5.32096734327121,5.08123326162291,4.48114237758222,4.48114237758222,5.58116136927334,5.35949257266102
"Rlf",7.24237731507983,7.6994652389253,7.01501788262201,7.12782187674608,4.48114237758222,7.65646353052719,7.51363811221934
"Rlim",7.21387962841276,7.64887764249385,7.25863614713331,7.48272526695606,5.74651935471639,7.4499012579037,7.18844826770192
"Rln1",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,4.48114237758222
"Rltpr",6.67299636443284,6.81264090532455,6.85153710577487,7.02271829413181,7.81741108317343,6.48641681683471,6.91033086249047
"Rmdn1",5.49890589926785,5.3572255041407,5.8373742532034,5.40883401515833,4.48114237758222,5.86665592989941,5.87961845272187
"Rmdn2",5.20811078417914,5.20004192909509,4.78280567329118,5.02283326233534,4.48114237758222,5.02629562053467,5.14696950725242
"Rmdn3",6.60684505006987,6.6304644169025,6.48773888198251,7.05865952076664,4.48114237758222,6.64804640058412,6.74725788131235
"Rmi1",5.85172568428268,5.79424222919932,5.74595550615229,4.48114237758222,4.48114237758222,5.92725143339909,5.82730300887207
"Rmi2",5.36696224789153,5.20004192909509,5.30662582988316,5.40883401515833,4.48114237758222,5.50935307566637,5.58639116599881
"Rmnd1",6.60684505006987,6.09856295566363,6.38273589707285,5.95707996155806,5.74651935471639,6.45528342078599,6.45146500505548
"Rmnd5a",8.24628241590638,8.38686378889209,8.49379139540092,8.17111473779819,7.24065422361183,8.34413030666814,8.19206296720203
"Rmnd5b",6.79607514552442,6.82206292762409,6.96918287149354,7.42952000200462,7.93100545092415,6.9693287712893,6.85375738313206
"Rnase2b",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.72452373983201
"Rnase4",4.99787582377013,5.32096734327121,5.05602548254552,6.03898224639047,4.48114237758222,5.38051233506133,4.7476902916918
"Rnaseh1",6.08123313847472,5.32096734327121,5.60954686360596,5.95707996155806,4.48114237758222,5.26815759046373,5.78030298173892
"Rnaseh2a",5.43553928835585,5.79424222919932,5.96561980017068,6.25482373064756,6.82677212959115,5.81341226546102,5.98390237781025
"Rnaseh2b",4.48114237758222,5.10530968109573,5.12855149426636,4.48114237758222,6.22117097060691,5.08304910110209,5.26480460792154
"Rnaseh2c",5.85172568428268,5.6531778823856,6.05692537223636,5.86865822055955,6.82677212959115,5.81341226546102,5.78430164882079
"Rnasek",7.63322907978813,7.12365539199533,7.5949765741846,7.53398013073929,6.55936500434315,6.97358573259112,7.5949730061406
"Rnasel",5.36696224789153,5.45703973981053,5.21352095181721,5.66595045214649,7.04937980105134,5.36289169989581,5.04380759126075
"Rnaset2a",4.48114237758222,5.51755510752467,5.17244114845099,4.48114237758222,4.48114237758222,5.47892869173049,5.16395454732808
"Rnaset2b",6.18074084781831,5.15446282183989,5.50633271182445,4.48114237758222,4.48114237758222,5.47892869173049,5.5100885827999
"Rnd1",5.20811078417914,5.57420652112637,5.2522420438667,5.24283920151751,4.48114237758222,5.60838248708637,5.13830055212233
"Rnd2",5.71564312830548,5.7493756344918,5.93937540101165,6.25482373064756,4.48114237758222,6.03039150948079,5.96043422744918
"Rnd3",5.66590455830475,5.99394145536932,5.40489992252618,5.02283326233534,4.48114237758222,6.09992858788155,5.30686003972357
"Rnf10",8.7436742165751,8.53515244077517,8.86414376179625,8.99998510223617,8.22571964453287,8.94209426906067,8.7221617289115
"Rnf103",6.41181519067764,6.85910017983612,6.56907309574425,6.31892692874396,5.74651935471639,6.65885577134088,6.5298852187189
"Rnf11",8.10076979771127,8.08429268734156,8.03321037167929,7.96429550896378,8.54275855130393,8.12501795627704,7.94780664802153
"Rnf111",6.81552124885587,7.05430474594694,6.92174145362048,6.90880386535768,7.24065422361183,7.00301586615034,6.93075224088827
"Rnf112",11.0611724060353,10.4122189520467,10.737094510538,10.9545766650243,10.3927293522133,10.6935795570058,10.6633031669293
"Rnf113a1",4.84749918505457,5.6531778823856,5.23315292275555,4.48114237758222,4.48114237758222,5.05541048505707,5.12950768108856
"Rnf113a2",5.80831515200524,5.7493756344918,5.44986494106689,6.11540792158192,4.48114237758222,5.80243368223762,5.78030298173892
"Rnf114",6.67299636443284,6.87724153932303,6.65545568654355,6.98580137065019,4.48114237758222,6.74226806753458,6.52353097158785
"Rnf115",6.53714186989944,6.7246951470998,6.6652518918913,6.11540792158192,7.81741108317343,6.70642399184517,6.69806457371743
"Rnf121",6.30170811835786,6.17908579932362,6.17081832364861,6.54672855414621,4.48114237758222,6.63166272603045,5.94336350453059
"Rnf122",5.55799536784169,5.32096734327121,5.1053685118849,4.48114237758222,4.48114237758222,5.41463342181392,5.26480460792154
"Rnf123",7.33773453963884,7.37689925324658,7.25233268516199,6.59783920870977,5.74651935471639,7.24272257486957,7.24657167790658
"Rnf125",4.48114237758222,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Rnf126",7.21387962841276,7.3706299282569,7.16765437079045,7.53398013073929,6.82677212959115,7.49138762596105,7.45950015715121
"Rnf128",6.53714186989944,6.96445050770533,6.47649292465524,7.19366170925921,4.48114237758222,6.59261281933115,6.46931380142267
"Rnf13",6.60684505006987,6.481025113857,6.54788256025403,6.64701171559657,7.81741108317343,6.86291334884929,6.65848947436305
"Rnf130",5.49890589926785,6.73476022444243,6.46514664642354,6.74013876144211,4.48114237758222,6.62062476191829,6.45818777754315
"Rnf133",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"Rnf135",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.88753542981899
"Rnf138",6.00982443712206,5.93777032308386,5.62167549222161,5.40883401515833,4.48114237758222,5.956337147572,5.80797572693917
"Rnf138rt1",4.84749918505457,5.3572255041407,4.82926288892582,4.48114237758222,4.48114237758222,5.28809208089408,4.48114237758222
"Rnf139",6.00982443712206,6.22490467824555,6.19233435399271,6.31892692874396,5.74651935471639,6.59826377157987,6.61767966601326
"Rnf14",8.39087769301811,8.19009635233803,8.43347941812378,8.01888721985631,8.13409728635347,8.15637353979904,8.35161762668314
"Rnf141",7.31115259895094,7.18248511159491,7.08457144437191,7.12782187674608,4.48114237758222,7.23220817082312,7.37301267405403
"Rnf144a",5.85172568428268,5.7493756344918,5.85665167108743,6.18714888139034,6.55936500434315,5.98468146661417,5.99381173175114
"Rnf144b",5.20811078417914,5.32096734327121,5.66870869999001,5.02283326233534,4.48114237758222,5.34486701469048,5.02281791720149
"Rnf145",7.65438276344409,7.77209842379861,7.48983737104271,7.42952000200462,4.48114237758222,7.68727348907035,7.54394478865886
"Rnf146",6.81552124885587,7.11612111516561,6.69897332080458,7.16113610006396,4.48114237758222,6.75233309374635,6.80500132895328
"Rnf149",6.38518738909124,6.32552414182353,6.44214501068141,6.31892692874396,4.48114237758222,6.27235326401826,6.39635383839251
"Rnf150",7.36381720440151,7.59104688869294,7.51882859927738,6.69439986356864,4.48114237758222,7.19295489215382,7.35596654930329
"Rnf151",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.99545335296559,4.48114237758222
"Rnf152",5.49890589926785,5.39187624963198,5.21352095181721,5.02283326233534,4.48114237758222,5.53876420686761,5.54649659087353
"Rnf157",7.85010873048672,8.82883373200811,8.83754236270527,8.43408198498631,8.31181132427555,8.8982214030518,8.84708236255387
"Rnf165",6.73596848144963,6.94745391755649,7.06298805485463,6.49350345534362,4.48114237758222,6.7167649318194,7.23164354887078
"Rnf166",6.71531059050479,6.59748126423874,6.76393139730886,6.59783920870977,7.93100545092415,6.71160460847764,6.70177215864722
"Rnf167",7.12466738134003,7.02231364051585,7.25548800910937,7.55892106607431,7.69389159758633,6.62062476191829,7.1974527704509
"Rnf168",6.33016429910226,6.50517737376079,6.68462723449343,6.59783920870977,6.55936500434315,6.66957656450418,6.55706284980164
"Rnf169",6.96169244849897,7.14601294077277,7.01125686603792,6.74013876144211,7.04937980105134,6.98627693860078,6.97673203413737
"Rnf17",4.48114237758222,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.72452373983201
"Rnf170",6.69432374169068,6.40568155658514,6.28136572685261,5.54652580915904,4.48114237758222,6.10833452941111,6.63921535540736
"Rnf180",4.48114237758222,5.20004192909509,4.9069886627187,4.48114237758222,4.48114237758222,4.96255124309908,5.37834417036568
"Rnf181",6.71531059050479,6.17908579932362,6.60534051482223,6.86859030378025,7.93100545092415,6.53470149481578,6.80328789135675
"Rnf182",5.85172568428268,6.26904670710367,6.14890598274505,6.78434786437866,4.48114237758222,6.25766142570888,6.27047213669644
"Rnf185",6.71531059050479,6.6731827697294,6.87256916744916,6.82713339535511,4.48114237758222,6.69075863308065,6.49562562780929
"Rnf187",8.92261612260412,8.99645948067667,8.99671251966361,9.23203662248276,9.25619778200483,8.81086448810268,8.97889077667107
"Rnf19a",7.40204642580624,7.84117942002555,7.71110881085199,7.60751115979465,7.81741108317343,7.94218764660603,7.60744545731624
"Rnf19b",6.18074084781831,6.71455270451449,6.44214501068141,6.37986127970252,4.48114237758222,6.80154317192462,6.72743704131278
"Rnf2",7.02924049735002,6.74474920145606,6.85577001315101,6.86859030378025,6.55936500434315,6.69600118146576,6.65848947436305
"Rnf20",7.85010873048672,7.32593469397453,7.44656562217882,7.86836700366108,7.81741108317343,7.65386534580403,7.35253210155556
"Rnf207",5.97236545523652,5.32096734327121,5.35730687770143,4.48114237758222,4.48114237758222,5.34486701469048,5.22776659720822
"Rnf208",7.72601462447802,7.55296602259734,7.77341219559937,7.50858725722953,8.39300801445442,7.48553584792846,7.98338985313188
"Rnf212",4.48114237758222,5.05165608635757,4.78280567329118,5.40883401515833,4.48114237758222,4.48114237758222,4.59008905617298
"Rnf213",4.99787582377013,5.32096734327121,5.47856021094135,4.48114237758222,4.48114237758222,5.92725143339909,5.43238664785982
"Rnf214",7.184780492076,6.82206292762409,6.99610778712079,7.40213688403699,4.48114237758222,6.84432857776504,6.81353561879647
"Rnf215",6.04608455530815,6.09856295566363,6.17081832364861,6.59783920870977,4.48114237758222,5.91738319590078,6.18431713511429
"Rnf216",7.35083706403774,7.26626907432905,7.0593574091896,6.74013876144211,6.82677212959115,7.25315754701283,7.22913975974237
"Rnf217",6.67299636443284,7.76737075414954,6.96918287149354,8.13866491911164,4.48114237758222,8.25844117593823,6.31637958008618
"Rnf219",5.43553928835585,5.77205329854898,5.76697986339864,5.24283920151751,4.48114237758222,5.62170306022735,5.74359760986724
"Rnf220",7.74582988225891,7.63853830918721,7.75147527667549,7.45637595451296,8.61214328695034,7.54859817872336,7.90048362878079
"Rnf222",4.48114237758222,4.92420233896636,4.65551905307965,4.48114237758222,4.48114237758222,5.02629562053467,5.00094035136802
"Rnf223",5.66590455830475,5.20004192909509,4.9069886627187,5.02283326233534,7.24065422361183,5.20473720719494,5.05400018153876
"Rnf225",5.11235073402636,5.28288151433726,5.19330098087698,5.40883401515833,4.48114237758222,5.10940673941643,5.3336287793199
"Rnf24",6.4634384800096,6.89514095895017,6.67981016951701,6.78434786437866,4.48114237758222,6.68549508203516,6.49345361137692
"Rnf25",6.35798016033377,6.46877505633765,6.47649292465524,6.18714888139034,4.48114237758222,6.76728863045758,6.3263525347268
"Rnf26",5.93360823384542,6.54057155882517,6.43048542606002,5.86865822055955,4.48114237758222,6.17350179014615,6.39635383839251
"Rnf31",6.69432374169068,6.85910017983612,6.75484483121673,7.25649650977802,6.55936500434315,7.03588734969333,6.73467906482952
"Rnf32",6.04608455530815,5.81596779482922,6.12657994088939,5.95707996155806,5.74651935471639,5.82427720081298,6.03577660571866
"Rnf34",6.89059341246869,6.74474920145606,6.62561848967164,7.12782187674608,5.74651935471639,6.6371468419451,6.85705522089801
"Rnf38",6.4884821837201,6.54057155882517,6.55321294377353,7.16113610006396,6.55936500434315,6.90827908750595,6.50427692665239
"Rnf39",5.11235073402636,5.62757787482324,5.62167549222161,5.40883401515833,4.48114237758222,5.64779818028303,5.78030298173892
