"gene","pvalue","lfc","direction","logp"
"4921536K21Rik",1,0.536050094139875,"NS",0
"4930402H24Rik",1,-0.314092372920362,"NS",0
"4930404N11Rik",1,-2.11684946000143,"NS",0
"4930427A07Rik",1,-2.34087909642708,"NS",0
"4930430F08Rik",1,-0.842291709977605,"NS",0
"4930432K21Rik",1,-0.250350372132418,"NS",0
"4930444P10Rik",1,0.471275893495158,"NS",0
"4930447C04Rik",1,-0.0068497637717079,"NS",0
"4930451G09Rik",1,-0.409319002752025,"NS",0
"4930452B06Rik",1,0.586087499228519,"NS",0
"4930453N24Rik",1,-0.381224583472398,"NS",0
"4930455H04Rik",1,-0.160723733980314,"NS",0
"4930503L19Rik",1,0.355225354229324,"NS",0
"4930512M02Rik",1,0.307620793506719,"NS",0
"4930518I15Rik",1,-0.292154779615664,"NS",0
"4930522L14Rik",1,-1.93799904462566,"NS",0
"4930524J08Rik",1,-0.466743845143417,"NS",0
"4930538K18Rik",1,0.354893308548581,"NS",0
"4930539E08Rik",1,-0.269163101734028,"NS",0
"4930562C15Rik",1,-0.273865785985297,"NS",0
"4930578G10Rik",1,0.286583432873784,"NS",0
"4930579G24Rik",1,-0.784697325876763,"NS",0
"4931406B18Rik",1,0.888693567592027,"NS",0
"4931406C07Rik",1,0.31037063295445,"NS",0
"4931406P16Rik",1,0.267973083178823,"NS",0
"4931414P19Rik",1,0.777281975033295,"NS",0
"4931428F04Rik",1,-0.238734988659515,"NS",0
"4931428L18Rik",1,-0.101850054316978,"NS",0
"4931440F15Rik",1,0.0776314773182363,"NS",0
"4932414N04Rik",1,0.211484668933879,"NS",0
"4932438A13Rik",1,0.00733204129903507,"NS",0
"4933408B17Rik",1,-1.28530320095485,"NS",0
"4933415A04Rik",1,2.33708191677382,"NS",0
"4933427D14Rik",1,0.529848377600661,"NS",0
"4933427I04Rik",1,0.671576342659445,"NS",0
"4933428G20Rik",1,-0.304406100588682,"NS",0
"4933434E20Rik",1,-0.0947663582530142,"NS",0
"5031439G07Rik",1,0.339299912559533,"NS",0
"5330417C22Rik",1,-0.242685005568075,"NS",0
"5430403G16Rik",1,0.695909207491132,"NS",0
"5430416O09Rik",1,1.18036460400111,"NS",0
"5430427O19Rik",1,-1.82260450604608,"NS",0
"5730409E04Rik",1,0.0797890894583384,"NS",0
"5730455P16Rik",1,-0.263603714144025,"NS",0
"5730480H06Rik",1,0.716929126465612,"NS",0
"5730507C01Rik",1,0.285926273566923,"NS",0
"5730508B09Rik",1,1.29009884274933,"NS",0
"5730522E02Rik",1,1.00998835646803,"NS",0
"5730559C18Rik",1,-1.30273715960371,"NS",0
"5830454E08Rik",1,0.48117168693644,"NS",0
"6030419C18Rik",1,-0.188060412904578,"NS",0
"6030458C11Rik",1,-0.208188006356711,"NS",0
"6030498E09Rik",1,-3.215940604335,"NS",0
"6330408A02Rik",1,0.860095744449325,"NS",0
"6430531B16Rik",1,0.576893636973523,"NS",0
"6430548M08Rik",1,-0.0417967601574617,"NS",0
"6430550D23Rik",1,-0.235610047052489,"NS",0
"6430571L13Rik",1,-0.787806899614834,"NS",0
"6430573F11Rik",1,0.692062459666429,"NS",0
"6720489N17Rik",1,-0.316572079042444,"NS",0
"6820408C15Rik",1,0.989344775877106,"NS",0
"8030462N17Rik",1,0.49358146720557,"NS",0
"9030612E09Rik",1,0.276545148538785,"NS",0
"9030617O03Rik",1,-0.391860045104924,"NS",0
"9030624J02Rik",1,0.362418480793893,"NS",0
"9130011E15Rik",1,-0.35436251211664,"NS",0
"9130019O22Rik",1,-1.66246744278048,"NS",0
"9130023H24Rik",1,1.07021519407224,"NS",0
"9130401M01Rik",1,-0.170192060490457,"NS",0
"9230110C19Rik",1,-0.721527443424883,"NS",0
"9330151L19Rik",1,-0.101553994941398,"NS",0
"9330159F19Rik",1,0.0323509730444881,"NS",0
"9330182L06Rik",1,0.571270746481498,"NS",0
"9430015G10Rik",1,-1.01305837916941,"NS",0
"9430016H08Rik",1,0.130382880938024,"NS",0
"9430020K01Rik",1,0.450210347159659,"NS",0
"9430038I01Rik",1,-0.443355742460782,"NS",0
"9430076C15Rik",1,-0.627427711109881,"NS",0
"9530068E07Rik",1,-0.0304277387317209,"NS",0
"9530077C05Rik",1,0.0591076383939628,"NS",0
"9830107B12Rik",1,-2.605616099266,"NS",0
"9930012K11Rik",1,0.10863126729839,"NS",0
"9930021J03Rik",1,0.0477823038011299,"NS",0
"9930111J21Rik1",1,0.530789915876628,"NS",0
"9930111J21Rik2",1,0.0868120396951602,"NS",0
"A130010J15Rik",1,-1.08815260532386,"NS",0
"A230046K03Rik",1,-0.116669535824567,"NS",0
"A230050P20Rik",1,-0.222308359155037,"NS",0
"A2m",1,4.16035191803258,"NS",0
"A330017A19Rik",1,-0.319144512797343,"NS",0
"A3galt2",1,-1.12272981175964,"NS",0
"A430005L14Rik",1,-0.567702916177263,"NS",0
"A430033K04Rik",1,-0.0312324268290835,"NS",0
"A430078G23Rik",1,-0.496311328102284,"NS",0
"A430105I19Rik",1,0.0619164088731703,"NS",0
"A4galt",1,1.61295747365335,"NS",0
"A530084C06Rik",1,-0.578476314881164,"NS",0
"A530099J19Rik",1,-1.06668183886865,"NS",0
"A630001G21Rik",1,-2.87638829768116,"NS",0
"A630010A05Rik",1,-0.78018137162468,"NS",0
"A730017C20Rik",1,-0.0195390490828198,"NS",0
"A830018L16Rik",1,0.278843807915003,"NS",0
"A830080D01Rik",1,-0.0348151397380596,"NS",0
"A930004D18Rik",1,1.57416934333382,"NS",0
"A930011G23Rik",1,-0.0817179321715132,"NS",0
"A930018M24Rik",1,-1.10755527096778,"NS",0
"A930033H14Rik",1,0.275756271491837,"NS",0
"AA415398",1,-1.74268050419243,"NS",0
"AA986860",1,0.0992769979468488,"NS",0
"Aaas",1,0.461926886873256,"NS",0
"Aacs",1,-0.416969559083031,"NS",0
"Aaed1",1,-1.84479561126966,"NS",0
"Aagab",1,-0.0539816723925396,"NS",0
"Aak1",1,-0.146855502052364,"NS",0
"Aamdc",1,-0.296158540381719,"NS",0
"Aamp",1,-0.0881677692383873,"NS",0
"Aar2",1,-0.142297550794305,"NS",0
"Aard",1,-0.746461059751553,"NS",0
"Aars",1,0.234648689759072,"NS",0
"Aars2",1,-0.406294719893156,"NS",0
"Aarsd1",1,-0.537097389327992,"NS",0
"Aasdh",1,-0.408674441219724,"NS",0
"Aasdhppt",1,-0.0302731784195261,"NS",0
"Aass",1,-0.199813294336747,"NS",0
"Aatf",1,0.669589720080412,"NS",0
"Aatk",1,-0.21513818115798,"NS",0
"Abat",1,-0.0307696565897166,"NS",0
"Abca1",1,0.23285052262017,"NS",0
"Abca17",1,0.755425855922198,"NS",0
"Abca2",1,0.221012390356658,"NS",0
"Abca3",1,-0.195863711776555,"NS",0
"Abca4",1,-0.116500762190622,"NS",0
"Abca5",1,0.196132395411565,"NS",0
"Abca6",1,1.18126782853985,"NS",0
"Abca7",1,-0.400646456360988,"NS",0
"Abca8a",1,0.65621970290824,"NS",0
"Abca8b",1,-0.441300984650756,"NS",0
"Abca9",1,-1.4627154468213,"NS",0
"Abcb10",1,-0.0794709723341722,"NS",0
"Abcb1a",1,0.307434435923655,"NS",0
"Abcb1b",1,-0.613852488140383,"NS",0
"Abcb4",1,0.719799688438029,"NS",0
"Abcb6",1,0.541459087539023,"NS",0
"Abcb7",1,0.343127070354485,"NS",0
"Abcb8",1,0.0562324186801839,"NS",0
"Abcb9",1,-0.250928789536829,"NS",0
"Abcc1",1,0.364744055807777,"NS",0
"Abcc10",1,-0.149990772135906,"NS",0
"Abcc2",1,1.2717928470975,"NS",0
"Abcc3",1,-0.0745887967626403,"NS",0
"Abcc4",1,-0.370141189965892,"NS",0
"Abcc5",1,-0.334678251303648,"NS",0
"Abcc6",1,-1.13773219298106,"NS",0
"Abcc8",1,-0.313509333430109,"NS",0
"Abcc9",1,0.498748760760222,"NS",0
"Abcd1",1,-0.494590995497886,"NS",0
"Abcd2",1,0.526074016024438,"NS",0
"Abcd3",1,-0.161088282064825,"NS",0
"Abcd4",1,-0.109478228795172,"NS",0
"Abce1",1,0.137036425362002,"NS",0
"Abcf1",1,0.0708177224173862,"NS",0
"Abcf2",1,0.162376943934233,"NS",0
"Abcf3",1,-0.116353962208779,"NS",0
"Abcg1",1,0.0879419729041606,"NS",0
"Abcg2",1,0.713338473521095,"NS",0
"Abcg4",1,-0.376742929540367,"NS",0
"Abhd10",1,0.40839243762877,"NS",0
"Abhd11",1,0.419616187489645,"NS",0
"Abhd12",1,0.0211519309895886,"NS",0
"Abhd13",1,0.0278383944344225,"NS",0
"Abhd14a",1,-0.705050225629669,"NS",0
"Abhd14b",1,0.281184010608525,"NS",0
"Abhd15",1,1.46149218978278,"NS",0
"Abhd16a",1,0.132613973056455,"NS",0
"Abhd17a",1,0.0308010576041393,"NS",0
"Abhd17b",1,0.154077100310723,"NS",0
"Abhd17c",1,-0.426595342037858,"NS",0
"Abhd18",1,-0.565651468583954,"NS",0
"Abhd2",1,0.879155416063988,"NS",0
"Abhd3",1,0.306179337951265,"NS",0
"Abhd4",1,0.0172904625499435,"NS",0
"Abhd5",1,0.197925583105195,"NS",0
"Abhd6",1,-0.621612250991414,"NS",0
"Abhd8",1,-0.165134477151623,"NS",0
"Abi1",1,-0.0694969461962169,"NS",0
"Abi2",1,0.0686531162120193,"NS",0
"Abi3",1,-2.50320823473314,"NS",0
"Abl1",1,0.161793496168153,"NS",0
"Abl2",1,0.167122202320232,"NS",0
"Ablim1",1,0.107455401747029,"NS",0
"Ablim2",1,-0.00654570888251851,"NS",0
"Ablim3",1,-0.308932539234496,"NS",0
"Abr",1,0.147928694855408,"NS",0
"Abracl",1,-1.0089927921681,"NS",0
"Abt1",1,0.555908127722197,"NS",0
"Abtb1",1,-0.144416421752859,"NS",0
"Abtb2",1,0.293142095475483,"NS",0
"AC139131.1",1,-2.43221284190194,"NS",0
"Acaa1a",1,-0.165808196418916,"NS",0
"Acaa2",1,-0.10061601212936,"NS",0
"Acaca",1,-0.0527077953363099,"NS",0
"Acacb",1,-1.56083900678895,"NS",0
"Acad10",1,-0.629458112194085,"NS",0
"Acad11",1,-0.191358796824916,"NS",0
"Acad12",1,1.20093958778591,"NS",0
"Acad8",1,-0.59784656171644,"NS",0
"Acad9",1,-0.176834635713631,"NS",0
"Acadl",1,0.473449105566536,"NS",0
"Acadm",1,-0.843231942281465,"NS",0
"Acads",1,-1.643987442768,"NS",0
"Acadsb",1,0.283495981705822,"NS",0
"Acadvl",1,0.313006903666314,"NS",0
"Acan",1,1.59672238434075,"NS",0
"Acap2",1,0.0426128159337473,"NS",0
"Acap3",1,-0.11898472264122,"NS",0
"Acat1",1,-0.217464927907076,"NS",0
"Acat2",1,-0.0993607871385866,"NS",0
"Acat3",1,0.942321364600114,"NS",0
"Acbd3",1,0.00331536313254569,"NS",0
"Acbd4",1,0.187304777306561,"NS",0
"Acbd5",1,0.241462515130685,"NS",0
"Acbd6",1,0.0780997096353044,"NS",0
"Accs",1,-0.612594269319801,"NS",0
"Acd",1,-0.334702293818548,"NS",0
"Ace",1,0.0653272511321283,"NS",0
"Ace2",1,-0.209394562307504,"NS",0
"Acer1",1,-1.2676795911674,"NS",0
"Acer2",1,-0.423445951766616,"NS",0
"Acer3",1,-0.23762786435657,"NS",0
"Acin1",1,0.201235605945063,"NS",0
"Ackr1",1,0.202492706501162,"NS",0
"Ackr2",1,0.245348677663446,"NS",0
"Ackr3",1,-0.247663916645589,"NS",0
"Ackr4",1,-1.35188605603617,"NS",0
"Acly",1,-0.262677490730133,"NS",0
"Acmsd",1,-1.34045284285898,"NS",0
"Acnat1",1,-0.205786785882884,"NS",0
"Aco1",1,0.00708202411302562,"NS",0
"Aco2",1,0.249230915919791,"NS",0
"Acot1",1,0.810004687226037,"NS",0
"Acot11",1,0.328152902595427,"NS",0
"Acot12",1,-0.31176564713022,"NS",0
"Acot13",1,-0.495111903664714,"NS",0
"Acot2",1,0.81779900363127,"NS",0
"Acot3",1,0.158543837818146,"NS",0
"Acot4",1,-0.665061590835936,"NS",0
"Acot5",1,0.271392425917328,"NS",0
"Acot6",1,0.442557947305462,"NS",0
"Acot8",1,-0.14895970923021,"NS",0
"Acot9",1,0.496347517437743,"NS",0
"Acox1",1,0.349924916528219,"NS",0
"Acox3",1,-0.44659143301288,"NS",0
"Acp1",1,0.220482790691268,"NS",0
"Acp2",1,0.102752242189121,"NS",0
"Acp6",1,-0.104064837725217,"NS",0
"Acr",1,2.03645291684071,"NS",0
"Acrbp",1,-0.490402925265933,"NS",0
"Acsbg1",1,0.0923737265846589,"NS",0
"Acsf2",1,1.37977311465839,"NS",0
"Acsf3",1,0.67501902747429,"NS",0
"Acsl1",1,-0.172221956392759,"NS",0
"Acsl3",1,0.293246703461416,"NS",0
"Acsl4",1,0.168006925971946,"NS",0
"Acsl5",1,0.149639513653704,"NS",0
"Acsl6",1,0.108997469302644,"NS",0
"Acsm2",1,-0.610085902734142,"NS",0
"Acss1",1,0.0086444619816034,"NS",0
"Acss2",1,-0.052488185164332,"NS",0
"Acta1",1,-0.172150573927586,"NS",0
"Actb",1,-0.0717416068611962,"NS",0
"Actg1",1,-0.180993748603284,"NS",0
"Actl10",1,-3.52371418753988,"NS",0
"Actl6a",1,-0.0572020294592569,"NS",0
"Actl6b",1,-0.213109204870554,"NS",0
"Actn1",1,0.033156408676712,"NS",0
"Actn2",1,-0.0870677751799802,"NS",0
"Actn3",1,1.01372589271681,"NS",0
"Actn4",1,0.286229495543944,"NS",0
"Actr10",1,-0.528512075746882,"NS",0
"Actr1a",1,-0.106415689302728,"NS",0
"Actr1b",1,-0.191212053719774,"NS",0
"Actr2",1,-0.0616100147361192,"NS",0
"Actr3",1,0.104644538240494,"NS",0
"Actr3b",1,-0.255370371818954,"NS",0
"Actr5",1,-0.74523013305419,"NS",0
"Actr6",1,0.220253837078547,"NS",0
"Actr8",1,-0.0569411472150917,"NS",0
"Acvr1",1,0.261680501328266,"NS",0
"Acvr1b",1,0.194745301845725,"NS",0
"Acvr1c",1,0.62400060710149,"NS",0
"Acvr2a",1,0.413297322203622,"NS",0
"Acvr2b",1,-0.167888916375644,"NS",0
"Acvrl1",1,1.72945123549747,"NS",0
"Acy1",1,0.494143867626199,"NS",0
"Acyp1",1,-1.54000859068625,"NS",0
"Acyp2",1,-0.0173603884794489,"NS",0
"Adal",1,0.214946939334009,"NS",0
"Adam10",1,0.179302450811073,"NS",0
"Adam11",1,-0.129345497234679,"NS",0
"Adam12",1,-0.832098202849223,"NS",0
"Adam15",1,-0.496321092894656,"NS",0
"Adam17",1,-0.20844693452171,"NS",0
"Adam19",1,-0.463565364513765,"NS",0
"Adam1a",1,-0.959304229576149,"NS",0
"Adam1b",1,-1.4150725804259,"NS",0
"Adam22",1,-0.1086642143471,"NS",0
"Adam23",1,-0.174201918849558,"NS",0
"Adam26b",1,-0.0847725770349216,"NS",0
"Adam28",1,-0.7647274833465,"NS",0
"Adam4",1,-1.43603970042764,"NS",0
"Adam8",1,-0.426812406847386,"NS",0
"Adam9",1,-0.251338877599385,"NS",0
"Adamts10",1,-0.638494157482368,"NS",0
"Adamts14",1,-1.09796939800202,"NS",0
"Adamts15",1,0.29678974830594,"NS",0
"Adamts17",1,-0.581141490547149,"NS",0
"Adamts18",1,-2.12230202859623,"NS",0
"Adamts2",1,-0.203524928171269,"NS",0
"Adamts20",1,0.601707192330489,"NS",0
"Adamts3",1,-0.0708159646203428,"NS",0
"Adamts4",1,1.84417187164722,"NS",0
"Adamts5",1,-0.218316034733409,"NS",0
"Adamts6",1,0.276479269746799,"NS",0
"Adamts8",1,-0.0251366625902818,"NS",0
"Adamts9",1,0.391831275280175,"NS",0
"Adamtsl1",1,-1.15136860750776,"NS",0
"Adamtsl2",1,-0.183374395156929,"NS",0
"Adamtsl4",1,0.426525683116936,"NS",0
"Adamtsl5",1,2.32813842362599,"NS",0
"Adap2",1,-0.311817211604853,"NS",0
"Adar",1,0.205390538482663,"NS",0
"Adarb1",1,0.278003655940536,"NS",0
"Adarb2",1,-0.571217225838279,"NS",0
"Adat1",1,0.117648824256173,"NS",0
"Adat2",1,0.724061413263286,"NS",0
"Adat3",1,0.0191667297237213,"NS",0
"Adck1",1,-0.592265856546417,"NS",0
"Adck2",1,0.07935400885837,"NS",0
"Adck5",1,-0.167485346960591,"NS",0
"Adcy10",1,-4.7128683050221,"NS",0
"Adcy2",1,0.146862167180992,"NS",0
"Adcy3",1,0.221779617263933,"NS",0
"Adcy4",1,-0.656736223740916,"NS",0
"Adcy5",1,0.0739356537828746,"NS",0
"Adcy7",1,-0.624815432762857,"NS",0
"Adcy8",1,0.756813205881009,"NS",0
"Adcy9",1,0.563045727231124,"NS",0
"Adcyap1r1",1,0.281371843593231,"NS",0
"Add1",1,0.0114458195607688,"NS",0
"Add2",1,0.24820034411397,"NS",0
"Add3",1,0.115842019693834,"NS",0
"Adgra1",1,0.329296512938571,"NS",0
"Adgra2",1,0.0948382369132499,"NS",0
"Adgra3",1,-0.538166692584227,"NS",0
"Adgrb1",1,0.127490843510884,"NS",0
"Adgrb2",1,0.136980888122594,"NS",0
"Adgrb3",1,0.412779595258039,"NS",0
"Adgre1",1,1.92465984286992,"NS",0
"Adgre5",1,1.15736357813684,"NS",0
"Adgrf2",1,-0.661099503785138,"NS",0
"Adgrf4",1,0.697765609046593,"NS",0
"Adgrf5",1,0.979505596558811,"NS",0
"Adgrg1",1,-0.0499686406870975,"NS",0
"Adgrg2",1,0.0457058999541915,"NS",0
"Adgrg4",1,-1.53614877260619,"NS",0
"Adgrl1",1,0.140162485720305,"NS",0
"Adgrl3",1,0.0607528533756213,"NS",0
"Adgrl4",1,-0.141625609158682,"NS",0
"Adgrv1",1,-0.129607572560862,"NS",0
"Adh5",1,-0.345894043515294,"NS",0
"Adhfe1",1,0.409245358403484,"NS",0
"Adi1",1,0.291916549475421,"NS",0
"Adipor1",1,-0.00103154272660143,"NS",0
"Adipor2",1,-0.41728069822233,"NS",0
"Adk",1,-0.272737212434157,"NS",0
"Adnp",1,-0.453530456994328,"NS",0
"Adnp2",1,0.262026850270424,"NS",0
"Ado",1,-0.14735120669722,"NS",0
"Adora1",1,-0.122561272388617,"NS",0
"Adora2b",1,0.631965394012703,"NS",0
"Adora3",1,0.634196365838076,"NS",0
"Adpgk",1,-0.0818316395026188,"NS",0
"Adprh",1,-0.369731276182404,"NS",0
"Adprhl2",1,0.432971854887773,"NS",0
"Adprm",1,0.561232068703851,"NS",0
"Adra1a",1,0.11520257360244,"NS",0
"Adra1b",1,-2.49256160541562,"NS",0
"Adra1d",1,0.149444165711118,"NS",0
"Adra2a",1,0.139725629060911,"NS",0
"Adra2b",1,-3.2435719828699,"NS",0
"Adra2c",1,-0.0702616994689789,"NS",0
"Adrb1",1,0.834783466938489,"NS",0
"Adrb2",1,1.91425428679171,"NS",0
"Adrb3",1,-1.38216476625449,"NS",0
"Adrbk1",1,0.0162172588328107,"NS",0
"Adrbk2",1,-0.190483671962653,"NS",0
