"","padjPunchCA1DG","padjPunchCA1CA3","padjPunchCA3DG","padjAPAConsistentControl","padjAPAConflictControl","padjAPAConflictConsistent"
"Psip1",0.40266347057122,1,0.336704324825158,1,1,1
"Pskh1",0.803872522820188,0.615696369696644,0.139242971999018,1,1,1
"Psma1",0.783004527586387,0.480931399049813,0.833450469578428,1,1,1
"Psma2",0.953786895683379,0.924876205504925,0.978672372244537,1,1,1
"Psma3",0.750081879062434,0.986051649979111,0.867239410509833,1,1,1
"Psma4",0.564056781415811,0.394163275807054,0.920230992485012,1,1,1
"Psma5",0.800490880972599,0.897460082683687,0.982936440457013,1,1,1
"Psma6",0.995988468926685,0.854456084243169,0.920230992485012,1,1,1
"Psma7",0.921103431250432,0.998480285282291,0.920230992485012,1,1,1
"Psma8",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Psmb1",0.995988468926685,0.986051649979111,0.866904059736338,1,1,1
"Psmb10",0.446145343675591,0.0159884822291184,3.18086902392454e-05,1,1,1
"Psmb11",0.396871763469673,0.934087488142999,0.653890004547522,1,1,1
"Psmb2",0.730881782499248,0.607340146761839,0.920230992485012,1,1,1
"Psmb3",0.0781129176521823,0.287763918398768,0.859313546751853,1,1,1
"Psmb4",0.874083678359058,0.131103929013131,0.265095922116763,1,1,1
"Psmb5",0.47853208857465,0.101289067214644,0.000969922132660432,1,1,1
"Psmb6",0.995988468926685,0.758626393281147,0.531355966832583,1,1,1
"Psmb7",0.889860544168383,0.56560237208859,0.811027612749452,1,1,1
"Psmb8",0.995988468926685,0.986051649979111,0.981396385055707,1,1,1
"Psmb9",0.995988468926685,0.986051649979111,0.93555936075622,1,1,1
"Psmc1",0.995988468926685,0.0460105515634149,0.0538403251056612,1,1,1
"Psmc2",0.40861926759163,0.9877913580731,0.246010839469662,1,1,1
"Psmc3",0.992340501970946,0.84513477570049,0.456331318559282,1,1,1
"Psmc3ip",0.380270918778085,0.98254913900929,0.562803790652063,1,1,1
"Psmc4",0.836668033841147,0.908892286770488,0.991678912429437,1,1,1
"Psmc5",0.995988468926685,0.0476387510393301,0.0501702361739789,1,1,1
"Psmc6",0.986012208052079,0.986051649979111,0.995617969308581,1,1,1
"Psmd1",0.309691478130006,0.143738920517178,0.000377971563288485,1,1,1
"Psmd10",0.473308443198546,0.996032232916107,0.482196818334157,1,1,1
"Psmd11",0.995988468926685,0.74644607718804,0.813867895789433,1,1,1
"Psmd12",0.895711894243699,0.0594828729811931,0.108679848290752,1,1,1
"Psmd13",0.715750516487132,0.924331304775201,0.920230992485012,1,1,1
"Psmd14",0.0995783741344734,0.589269737533553,0.568205027302195,1,1,1
"Psmd2",0.453080629433855,0.407889632319097,0.959372543396126,1,1,1
"Psmd3",0.897114333304713,0.954038846451319,0.992362605800407,1,1,1
"Psmd4",0.995988468926685,0.655514217139862,0.384558787761273,1,1,1
"Psmd5",0.556575815751105,0.0685441210670469,0.368110024039608,1,1,1
"Psmd6",0.995988468926685,0.675260279353958,0.366754495926211,1,1,1
"Psmd7",0.723086004032086,0.733262827054874,0.162140551619765,1,1,1
"Psmd8",0.779781921151638,0.568633016449106,0.0884013758927433,1,1,1
"Psmd9",0.995988468926685,0.986051649979111,0.856770513737204,1,1,1
"Psme1",0.910884062516568,0.670676997820259,0.194446450384426,1,1,1
"Psme2",0.814983430017779,0.770315348811421,0.219661757218322,1,1,1
"Psme2b",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Psme3",0.052989210254816,0.0140249540855313,0.82714815994298,1,1,1
"Psme4",0.245514288571994,0.0874672146157352,0.813174459838888,1,1,1
"Psmf1",0.995988468926685,0.777542916475162,0.764751283140413,1,1,1
"Psmg1",0.627243947462941,0.712264750831265,0.995617969308581,1,1,1
"Psmg2",0.776030437151548,0.687915346445266,0.938781168246885,1,1,1
"Psmg3",0.691008904964716,0.138877027863834,0.392538333722409,1,1,1
"Psmg4",0.975561117152102,0.788473490343335,0.386101635957652,1,1,1
"Psors1c2",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Pspc1",0.723029330297701,0.986051649979111,0.77045543051696,1,1,1
"Psph",0.956507080338069,1,0.822576281197674,1,1,1
"Pspn",0.893463588189419,1,0.855165415309572,1,1,1
"Psrc1",1,0.0652107700929856,0.0379256426542045,1,1,1
"Pstk",0.995988468926685,0.988988430895233,0.920230992485012,1,1,1
"Pstpip1",0.319419260686002,0.514558631762832,0.928509116342611,1,1,1
"Pstpip2",0.604314352662404,0.617923971851,0.988245925396941,1,1,1
"Ptafr",1,0.986051649979111,0.920230992485012,1,1,1
"Ptar1",0.995988468926685,0.993625061231309,0.920230992485012,1,1,1
"Ptbp1",0.899452130815554,0.441871179455233,0.0779674589103979,1,1,1
"Ptbp2",0.42290602454578,0.468275681597827,1,1,1,1
"Ptbp3",0.995988468926685,0.0233473102671567,0.00290181961212479,1,1,1
"Ptcd1",0.58732872371845,0.0124486124921232,0.1131168736894,1,1,1
"Ptcd2",0.0599208482870728,0.928219414300041,0.175247154645914,1,1,1
"Ptcd3",0.561599708524116,0.583860465909164,1,1,1,1
"Ptch1",0.295110900993725,0.986051649979111,0.372006352758173,1,1,1
"Ptch2",0.00124000225657263,0.00645144595475858,0.996289926136749,1,1,1
"Ptchd1",0.0323387456141134,0.721641478495573,0.176298872167208,1,1,1
"Ptchd2",7.35073902730526e-08,0.83742972938048,4.96863773430068e-06,1,1,1
"Ptchd4",0.000400276663909036,0.986051649979111,6.25488696459718e-05,1,1,1
"Ptcra",0.577775328218471,0.244849245189217,0.70873579326652,1,1,1
"Ptdss1",0.175327333009502,0.954111525885442,0.0440601290857971,1,1,1
"Ptdss2",0.665266088234245,0.657789869741009,0.981396385055707,1,1,1
"Pten",1,0.986051649979111,0.938023455536057,1,1,1
"Pter",4.89088469426359e-20,2.6891760943762e-11,2.6932399557783e-24,1,1,1
"Ptf1a",0.995988468926685,1,1,1,1,1
"Ptgdr",0.524998412376908,0.986051649979111,0.296724168048423,1,1,1
"Ptgdr2",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ptgds",0.737242279949436,7.11662723610194e-06,0.000119081971556716,1,1,1
"Ptger1",0.0368888747936768,0.884173469478904,0.00351897623484456,1,1,1
"Ptger2",0.875757183117305,0.986051649979111,0.920230992485012,1,1,1
"Ptger3",0.995988468926685,0.986051649979111,0.995617969308581,1,1,1
"Ptger4",0.995988468926685,0.640318027369736,0.54746076036393,1,1,1
"Ptges",0.89346769780152,0.998480285282291,0.908507459820472,1,1,1
"Ptges2",0.97928472977364,0.986051649979111,0.719275985756422,1,1,1
"Ptges3",0.291306299354165,0.977152032952513,0.0837715733274917,1,1,1
"Ptges3l",0.995988468926685,1,0.94855079465412,1,1,1
"Ptgfr",0.995988468926685,0.782007858750984,0.533382919759331,1,1,1
"Ptgfrn",0.694258383776227,1,0.632797112014657,1,1,1
"Ptgir",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Ptgis",0.75717589681299,0.261779469189623,0.54235383991788,1,1,1
"Ptgr1",0.195420349511119,0.592907940353695,0.00670798262958622,1,1,1
"Ptgr2",0.0547933878800232,0.560868274819954,0.407344376800595,1,1,1
"Ptgs1",0.981564623309222,0.811514823445463,0.439089332457017,0.895067493135265,1,1
"Ptgs2",0.00982222551996981,6.45191176841145e-06,0.131369586799336,2.84708320846072e-05,0.000193894867486753,1
"Pth1r",0.756542231269919,0.851520386349532,0.992008553607841,1,1,1
"Pth2",0.995988468926685,1,0.920230992485012,1,1,1
"Pth2r",1,0.986051649979111,0.947432013163865,1,1,1
"Pthlh",0.995988468926685,0.987945096255131,0.974458954876303,1,1,1
"Ptk2",0.00054193812304433,0.245990559229503,6.50828845534508e-09,1,1,1
"Ptk2b",1,0.113025622829311,0.0609554652124984,1,1,1
"Ptk6",0.85806457122261,0.986051649979111,0.618418610876692,1,1,1
"Ptk7",0.995988468926685,0.665388417351048,0.450857948112316,1,1,1
"Ptma",1.08068207805056e-06,0.220124574667776,4.99488457005407e-13,1,1,1
"Ptms",0.997024190188,0.115118879523829,0.0748189832927389,1,1,1
"Ptn",1.53347087820817e-12,1.38273526469083e-05,0.0595292970763398,1,1,1
"Ptov1",0.995988468926685,0.649574931782308,0.712274005345258,1,1,1
"Ptp4a1",1,0.934808453666793,0.821274936075628,0.390474817380995,1,1
"Ptp4a2",0.999760727738228,0.068538748427692,0.0399756969672353,1,1,1
"Ptp4a3",0.504111848564221,0.811468372543545,0.897889991968361,1,1,1
"Ptpa",1,0.609576952867249,0.424753192359684,1,1,1
"Ptpdc1",0.103977078846166,0.279256690857466,0.920230992485012,1,1,1
"Ptpn1",0.00657216373528551,0.00433247303069953,0.930688004556253,1,1,1
"Ptpn11",0.580168292673979,0.696206187167015,0.984205160682801,1,1,1
"Ptpn12",0.975828871211048,0.906227348457678,0.498403524725484,1,1,1
"Ptpn13",0.222537156301778,0.998480285282291,0.227703496127862,1,1,1
"Ptpn14",0.987562505540041,0.0239129985951574,0.027169143491127,1,1,1
"Ptpn18",0.995988468926685,0.890176792425033,0.876243659184794,1,1,1
"Ptpn2",0.700260799444387,0.219302189036797,0.554469202179253,1,1,1
"Ptpn20",0.995988468926685,0.799672849233496,0.840452409086443,1,1,1
"Ptpn21",0.995988468926685,0.986051649979111,0.821274936075628,1,1,1
"Ptpn22",0.588926131712375,0.906829591148596,0.20903923158024,1,1,1
"Ptpn23",0.263124927676217,0.31996743390208,1,1,1,1
"Ptpn3",0.653508985857739,0.717542695058799,0.11258258293101,1,1,1
"Ptpn4",0.995988468926685,0.904483590180411,0.920230992485012,1,1,1
"Ptpn5",0.0040282833893828,0.509959541565473,7.85425335671211e-06,1,1,1
"Ptpn6",0.942375751892628,0.986051649979111,0.930324402781347,1,1,1
"Ptpn7",0.984014975499495,0.986051649979111,1,1,1,1
"Ptpn9",0.0150307975679616,0.986051649979111,0.024144130924136,1,1,1
"Ptpra",0.995988468926685,0.946278938071233,0.920230992485012,1,1,1
"Ptprb",0.0363890125316822,0.833986913936442,0.0029673280019685,1,0.514386144115704,1
"Ptprc",0.995988468926685,0.85031302709284,0.904138745996332,1,1,1
"Ptprcap",0.746934771653704,0.804088041213971,1,1,1,1
"Ptprd",0.526557437099898,0.928570402541594,0.150802636097186,1,1,1
"Ptpre",1.09424351513155e-07,0.00233277163339963,0.0463641143942351,1,1,1
"Ptprf",5.66586694360434e-06,0.000885965911893448,0.495802968878128,1,1,1
"Ptprg",0.00456957364909246,0.0276969969847636,8.11553166153845e-10,1,1,1
"Ptprh",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Ptprj",2.39027342136998e-05,0.986051649979111,4.07049792596969e-06,1,1,1
"Ptprk",1.01062460742479e-18,4.419787551572e-09,0.0167929099966005,1,1,1
"Ptprm",0.890711466017185,0.704389614813818,0.249146715986328,1,1,1
"Ptprn",0.087392512621413,0.00973016477334688,1.02688253163791e-07,0.896177792656535,1,1
"Ptprn2",3.80131994736963e-25,0.216372867399923,1.66241216315124e-16,1,1,1
"Ptpro",9.59878596608012e-05,0.412881134169238,2.64666097489904e-09,1,1,1
"Ptprq",0.995988468926685,1,0.952015801720165,1,1,1
"Ptprr",0.0236996771395497,0.950203347617358,0.0502799344598379,1,1,1
"Ptprs",0.00244507168280158,0.225788625031271,2.33963215459926e-07,1,1,1
"Ptprt",0.0189375253992891,0.986051649979111,0.00531477323628327,1,1,1
"Ptpru",1.28108339456565e-22,1.12630257735913e-08,9.59625254286191e-05,1,0.73898305802227,1
"Ptprz1",0.94028035978483,0.706793903844862,0.888369640929183,1,1,1
"Ptrf",0.553646411816515,0.982972083805289,0.771268525581108,1,1,1
"Ptrh1",0.995988468926685,0.986051649979111,0.996079898084284,1,1,1
"Ptrh2",0.571222429732465,1,0.492396959243063,1,1,1
"Ptrhd1",0.867307368280952,0.986051649979111,0.920230992485012,1,1,1
"Pts",0.21320897118821,0.642589552524106,0.770055896447805,1,1,1
"Pttg1",0.0395749480709382,0.867153693130901,0.128111006085048,1,1,1
"Pttg1ip",0.318937018305898,0.986051649979111,0.334349972111882,1,1,1
"Ptx3",0.975256656388524,0.902285185614132,0.523139487660847,1,1,1
"Ptx4",0.995988468926685,1,0.920230992485012,1,1,1
"Puf60",0.225026757031206,0.74501673861489,0.665298931124701,1,1,1
"Pum1",0.245514288571994,0.628945509997943,0.0069427924933276,1,1,1
"Pum2",0.995988468926685,0.803730334992012,0.71612823804619,1,1,1
"Pum3",0.568967190593846,0.568741586746995,0.987866720788725,1,1,1
"Pura",0.381295026591327,0.826199748778932,0.0708446743191378,1,1,1
"Purb",0.194761156227188,0.276817785895493,1,1,1,1
"Purg",0.995988468926685,0.279532774237729,0.138430600000923,1,1,1
"Pus1",0.832088799068628,0.665816836121711,0.915998056649042,1,1,1
"Pus10",0.995988468926685,0.92715469581406,0.946392218542997,1,1,1
"Pus3",0.6791527067474,0.849528369044903,0.193928031149523,1,1,1
"Pus7",0.995988468926685,0.963895616428623,0.75825008068058,1,1,1
"Pus7l",0.161196530363901,0.0688203062188994,0.814050355121402,1,1,1
"Pusl1",0.325681177071552,0.778634058271548,0.770414242715348,1,1,1
"Pvalb",0.000808941192197581,0.687915346445266,6.00561647453202e-06,1,1,1
"Pvr",0.493068412683501,1,0.46659495317545,1,1,1
"Pwp1",0.995988468926685,0.141474030572832,0.0543889704323655,1,1,1
"Pwp2",0.941811862656299,0.659177067334814,0.84326338656227,1,1,1
"Pwwp2a",0.20053472775417,0.986051649979111,0.0444364256158226,1,1,1
"Pwwp2b",1.77817592307061e-05,0.303849225255902,7.16965233289653e-11,1,1,1
"Pxdc1",0.181799198372387,0.780176727672402,0.011356994877883,1,1,1
"Pxdn",2.33700045547887e-05,0.0155307713836081,0.307020557387229,1,1,1
"Pxk",0.154301310475738,0.119914947500573,0.938781168246885,1,1,1
"Pxmp2",0.761039673070559,0.788473490343335,0.997030595977577,1,1,1
"Pxmp4",0.567122136265107,0.986051649979111,0.317930365937173,1,1,1
"Pxn",0.0111007047610237,0.000669847915274553,0.609926707954053,1,1,1
"Pxylp1",0.00225836525229569,1,9.66355981472563e-05,1,1,1
"Pycard",0.920444751606889,0.986051649979111,0.920230992485012,1,1,1
"Pycr1",0.284684435305673,0.758626393281147,0.672947688451049,1,1,1
"Pycr2",0.177923230039837,0.287669116360244,0.971652718290567,1,1,1
"Pycrl",1,0.934261518019476,0.833452899895827,1,1,1
"Pydc3",0.782047442650249,0.563897025316852,0.107936366445573,1,1,1
"Pydc4",0.995988468926685,0.998480285282291,0.920230992485012,1,1,1
"Pygb",0.911529734144,0.419984059119355,0.107162898749653,1,1,1
"Pygl",0.762879274324397,0.571480536735486,0.0987529143271252,1,1,1
"Pygm",0.109210817334853,0.163361302053938,5.38966060274891e-05,1,1,1
"Pygo1",0.733402957531516,0.986051649979111,0.842717011868605,1,1,1
"Pygo2",0.452762172816742,0.986051649979111,0.532294146055775,1,1,1
"Pym1",0.97380059803176,1,0.920230992485012,1,1,1
"Pyroxd1",0.821394073518848,0.732733702855053,0.221408175966822,1,1,1
"Pyroxd2",1,0.986051649979111,0.938781168246885,1,1,1
"Pyurf",0.995988468926685,0.515763291475991,0.31572665048272,1,1,1
"Pzp",0.995988468926685,1,0.95974396237988,1,1,1
"Qars",0.995988468926685,0.98254913900929,0.920230992485012,1,1,1
"Qdpr",0.3108339059865,9.65563356645899e-06,0.0014870621680696,1,1,1
"Qk",0.515036263305148,0.379676811675684,0.920230992485012,1,1,1
"Qpct",0.675665906540543,0.0422782987197615,0.16657885575053,1,1,1
"Qpctl",0.584958583485784,0.76098712290639,0.94855079465412,1,1,1
"Qprt",0.837518061493185,0.899822472918075,0.375095409499257,1,1,1
"Qrfp",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Qrfpr",0.918320641182649,1,0.787652530477966,1,1,1
"Qrich1",0.681847419370973,0.519126564369132,0.0377777368989637,1,1,1
"Qrich2",0.995988468926685,0.986051649979111,0.828286594279287,1,1,1
"Qrsl1",0.653809059463778,0.529976251291305,0.920230992485012,1,1,1
"Qser1",0.683210252744946,0.977302783056246,0.895312017406708,1,1,1
"Qsox1",0.995988468926685,0.432263837855612,0.365629058277563,1,1,1
"Qsox2",0.91916384053731,1,0.774467224539562,1,1,1
"Qtrt1",0.976605529772264,0.898828423531781,0.526615402760567,1,1,1
"Qtrtd1",0.969480567994042,0.0801280451705947,0.121888460988061,1,1,1
"R3hcc1",0.218612234671469,0.416006642845962,0.920230992485012,1,1,1
"R3hcc1l",0.768595124155895,0.867153693130901,0.981396385055707,1,1,1
"R3hdm1",0.000451127680780931,2.42022908415207e-08,0.116306959769818,1,1,1
"R3hdm2",0.000444527794717768,0.0233179764414798,0.563877173248881,1,1,1
"R3hdm4",0.166899945874503,0.431584876871514,0.89886059625293,1,1,1
"Rab10",0.757503528155726,0.00158071475348116,1.21920211577512e-05,1,1,1
"Rab11a",0.549863261018491,0.69578830566883,0.0642517776601967,1,1,1
"Rab11b",0.317428656458941,1,0.271548229880082,1,1,1
"Rab11fip1",0.128908137369939,0.349794420474995,0.89918288029223,1,1,1
"Rab11fip2",0.655591749183612,0.966220683532787,0.269646149001671,1,1,1
"Rab11fip3",0.114592324323447,2.23384232367475e-05,0.0335052071218501,1,1,1
"Rab11fip4",0.785066282555672,0.948374604078025,0.944450026497446,1,1,1
"Rab11fip5",6.21777968515968e-07,0.114821110347334,2.10962795629922e-14,1,1,1
"Rab12",0.995988468926685,0.811539231656992,0.821746228035193,1,1,1
"Rab13",0.285336001878888,0.649082437251736,0.883054204130185,1,1,1
"Rab14",0.0420750982445127,0.926148091477527,0.121762814945868,1,1,1
"Rab15",0.17230630807224,3.23852940386942e-22,2.0757311288393e-35,1,1,1
"Rab18",0.57367553257693,0.691597371368312,0.982089233479911,1,1,1
"Rab19",0.995988468926685,0.966220683532787,0.920230992485012,1,1,1
"Rab1a",0.446145343675591,0.529237516505555,0.0188213432180811,1,1,1
"Rab1b",0.0013534851725407,0.986051649979111,0.00287796048040322,1,1,1
"Rab20",0.995988468926685,0.962421660553388,0.931808629160118,1,1,1
"Rab21",0.842661259719204,0.156857860475961,0.0149076299775752,1,1,1
"Rab22a",0.995988468926685,0.986051649979111,1,1,1,1
"Rab23",0.867674598033881,0.986051649979111,0.561141269776073,1,1,1
"Rab24",0.935844372087649,0.92029701743244,0.499238603757707,1,1,1
"Rab25",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Rab26",0.655894651796664,0.284170695949917,0.0151450455815243,1,1,1
"Rab27a",0.0334319722032933,0.230175249346334,0.669435028369377,1,1,1
"Rab27b",0.0162366318550111,0.301490350793829,0.437978997932473,1,1,1
"Rab28",0.975110584611092,0.423247704847093,0.530176875356186,1,1,1
"Rab29",0.21354662479404,0.212052262340949,0.969832030503739,1,1,1
"Rab2a",0.995988468926685,0.986051649979111,0.823182584996185,1,1,1
"Rab2b",0.915849965633089,1,0.900776339518285,1,1,1
"Rab30",0.854036462682315,0.986051649979111,0.608403736400863,1,1,1
"Rab31",0.104552508546535,0.291913303170372,0.000302380919426943,1,1,1
"Rab32",0.475438702351768,0.887428576858851,0.118203236427539,1,1,1
"Rab33a",0.0599126593281082,0.177681048470602,0.920230992485012,1,1,1
"Rab33b",0.993428079677508,1,0.883876324097791,1,1,1
"Rab34",0.995988468926685,0.514057928279384,0.426224509843742,1,1,1
"Rab35",0.044842833788692,0.939258542948677,0.118793436241214,1,1,1
"Rab36",0.00970163485135329,0.746658305728223,0.0394809117272738,1,1,1
"Rab37",0.995988468926685,0.281898846298182,0.126403475119305,1,1,1
"Rab38",0.995988468926685,1,0.981396385055707,1,1,1
"Rab39",0.788900809997944,0.934437433190616,0.36216004840513,1,1,1
"Rab39b",0.135797133678985,1,0.0793002291793673,1,1,1
"Rab3a",0.0982030805896596,0.0447721196542685,2.23702031409957e-06,1,1,1
"Rab3b",0.0455747398136268,0.919471348209804,0.00561834320662341,1,1,1
"Rab3c",2.59016396216328e-12,0.519847733473593,8.5849400481078e-08,1,1,1
"Rab3d",0.374168375521119,0.924512182653079,0.613299295979152,1,1,1
"Rab3gap1",0.581217921470522,0.885505245040332,0.166615482273918,1,1,1
"Rab3gap2",0.995988468926685,0.210881072730297,0.109140244047054,1,1,1
"Rab3il1",0.981162759475019,0.750679863148503,0.84672807910616,1,1,1
"Rab3ip",0.127652202246939,0.0879544819351739,0.920230992485012,1,1,1
"Rab40b",0.0136859879890699,8.18928729980353e-10,1.3275341295304e-21,1,1,1
"Rab40c",0.381188620901607,0.758626393281147,0.811449098458517,1,1,1
"Rab42",0.995988468926685,0.878498478156661,0.856770513737204,1,1,1
"Rab43",0.105060906780728,0.512545675360971,0.653325014752208,1,1,1
"Rab44",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Rab4a",0.796294103775668,0.986051649979111,0.540512107994054,1,1,1
"Rab4b",0.291398781910154,0.112204021948624,0.000174356849517801,1,1,1
"Rab5a",0.862358562364352,0.521763250684653,0.129528650876021,1,1,1
"Rab5b",0.30559270020029,0.91670585633154,0.0672648036570131,1,1,1
"Rab5c",0.990548474167585,0.541876967408844,0.200295959201108,1,1,1
"Rab6a",2.67329522852399e-08,0.387712818530436,3.5710593405017e-13,1,1,1
"Rab6b",0.384280325238007,1.80338943068069e-08,1.26245192449509e-13,1,1,1
"Rab7",0.345482318458663,0.380121507769532,0.00327439433912238,1,1,1
"Rab7b",0.995988468926685,1,1,1,1,1
"Rab8a",0.336643716148204,0.743417978980155,0.831517029716898,1,1,1
"Rab8b",2.63035651405252e-14,5.5507762062145e-13,0.944949678492674,1,1,1
"Rab9",0.878899359293773,0.996956577538896,0.893549712833939,1,1,1
"Rab9b",0.0485754463482854,0.422162328403266,0.597594410102815,1,1,1
"Rabac1",1,0.0038198868571135,0.00170282539671177,1,1,1
"Rabep1",0.938268307710749,0.794353340560748,0.298662733426084,1,1,1
"Rabep2",0.546339273448672,0.419076530584108,0.920230992485012,1,1,1
"Rabepk",0.995988468926685,0.986051649979111,0.774547135470599,1,1,1
"Rabgap1",0.896263151915238,0.875379263572456,0.984492478717084,1,1,1
"Rabgap1l",0.990548474167585,0.0113136896522687,0.00050837052678672,1,1,1
"Rabgef1",0.201609230055464,0.398004132952548,0.920230992485012,1,1,1
"Rabggta",0.652832973369046,0.742306853273967,0.992626083380128,1,1,1
"Rabggtb",0.58331666914861,0.758458024785287,0.94055551703006,1,1,1
"Rabif",0.995988468926685,0.998480285282291,0.865637664676517,1,1,1
"Rabl2",0.995988468926685,0.986051649979111,0.821274936075628,1,1,1
"Rabl3",0.774892079566133,0.986051649979111,0.386092895885454,1,1,1
"Rabl6",0.934893436898978,0.587165549763131,0.784962510471505,1,1,1
"Rac1",0.749467209149843,0.986051649979111,0.822843245134522,1,1,1
"Rac2",0.779794562312717,0.986051649979111,0.521066502334459,1,1,1
"Rac3",0.402247845275287,0.982141735211523,0.587416507835781,1,1,1
"Racgap1",0.160348204716986,0.481165360299741,0.81978562587298,1,1,1
"Rack1",0.205362419762913,0.99531786718572,0.123267120514356,1,1,1
"Rad1",0.464036616624542,0.986051649979111,0.501070303657199,1,1,1
"Rad17",1,1,1,1,1,1
"Rad18",0.95314626622212,0.943958551167578,0.98903077638898,1,1,1
"Rad21",0.00229556636757498,0.524758867537405,0.0782051401165654,1,1,1
"Rad21l",0.995988468926685,0.990090798424614,0.920230992485012,1,1,1
"Rad23a",0.579556887247666,0.263587137397105,0.758682181830644,1,1,1
"Rad23b",0.734324110518761,1,0.739366200733885,1,1,1
"Rad50",0.0358370871017699,0.34024274002557,0.521781519636647,1,1,1
"Rad51",0.995988468926685,0.986051649979111,0.732087745575409,1,1,1
"Rad51ap1",0.995988468926685,1,0.964980649799789,1,1,1
"Rad51ap2",0.995988468926685,0.997697860394891,1,1,1,1
"Rad51b",1,0.986051649979111,0.920230992485012,1,1,1
"Rad51c",0.421066055372953,0.924081544099581,0.681995244392471,1,1,1
"Rad51d",0.995988468926685,0.83587250963067,0.84978866200845,1,1,1
"Rad52",0.00289192302784155,1,0.000475355511351401,1,1,1
"Rad54b",0.995988468926685,0.968548513993233,0.946391234520151,1,1,1
"Rad54l",0.838287268163006,0.947583581561477,0.440817254418137,1,1,1
"Rad54l2",0.000299700536781749,0.808383273487856,3.93518526363249e-07,1,1,1
"Rad9a",0.760416324035497,0.986051649979111,0.914091833845501,1,1,1
"Rad9b",0.526519359488104,0.42756056466814,0.0219800073301904,1,1,1
"Radil",0.577775328218471,0.302204969461211,0.799949071254787,1,1,1
"Rae1",0.0765262951889934,0.00478135977413782,0.533300979179884,1,1,1
"Raet1d",1,1,0.996934261165933,1,1,1
"Raf1",0.892431202309901,0.341916834360985,0.0496749297227225,1,1,1
"Rag1",0.995988468926685,0.998480285282291,0.973941851149815,1,1,1
"Rag2",0.953786895683379,0.987736139867768,0.929352107506213,1,1,1
"Rai1",0.760589165800441,0.986051649979111,0.481871666440639,1,1,1
"Rai14",0.4230042782687,0.42757822812546,0.974620761155651,1,1,1
"Rai2",0.285488650900223,1.59059436806097e-06,1.28605989586111e-09,1,1,1
"Rala",1.28811180711842e-07,0.206372512565007,0.000866537661916112,1,1,1
"Ralb",1.35560985994106e-05,0.352029993786244,0.00533001982964211,1,1,1
"Ralbp1",0.120297709704801,1,0.0936972314955008,1,1,1
"Ralgapa1",0.957634417968094,0.0752951136304904,0.123435404852079,1,1,1
"Ralgapa2",0.00796131517782766,0.637549911624924,3.40483238656255e-05,1,1,1
"Ralgapb",0.104475618691358,0.430627452984791,0.739825323885081,1,1,1
"Ralgds",6.69131024473978e-05,0.998480285282291,5.31414554463931e-06,1,1,1
"Ralgps1",0.00568742299718346,0.00773741553054411,1,1,1,1
"Ralgps2",0.789109084889129,0.999142161015646,0.767523464087067,1,1,1
"Raly",0.724235962158041,0.843799383564029,0.97057396176896,1,1,1
"Ralyl",0.0127599978187774,1,0.00415315625892353,1,1,1
"Ramp1",0.801616254863453,3.70677156140206e-05,0.000404886588022242,1,1,1
"Ramp2",0.171071293903332,0.120974299798381,0.920230992485012,1,1,1
"Ramp3",0.00429088586498725,0.986051649979111,0.00505728235154079,1,1,1
"Ran",0.995988468926685,0.482410858869166,0.254894258575708,1,1,1
"Ranbp1",0.721975363185108,0.986051649979111,0.885698473476915,1,1,1
"Ranbp10",0.98808585986859,0.284354204123398,0.0811592434688781,1,1,1
"Ranbp17",0.800289572941481,0.998480285282291,0.594942333385212,1,1,1
"Ranbp2",0.526928207297942,0.133964980651871,0.00237962802750869,0.00343044546275644,0.737401432581102,1
"Ranbp3",0.417591333886804,0.998480285282291,0.439274736127303,1,1,1
"Ranbp3l",0.999671719819159,0.485587401527018,0.319635351015351,1,1,1
"Ranbp6",0.15236913560517,0.634409477603463,0.654596685915424,1,1,1
"Ranbp9",1,0.914034217579905,0.823847338667025,1,1,1
"Rangap1",0.290155990999806,3.25493699404285e-07,1.92709915385823e-13,1,1,1
"Rangrf",0.88706011769289,0.592647075447906,0.170744872675145,1,1,1
"Rap1a",0.631496052665427,0.149228651429037,0.466885689345191,1,1,1
"Rap1b",0.143408464588599,0.807309251855895,0.469645762089125,1,1,1
"Rap1gap",0.000266761131332066,0.110774995351365,0.164451134698063,1,1,1
"Rap1gap2",0.00054193812304433,1.62620063076506e-07,0.168016317580398,1,1,1
"Rap1gds1",1.54183569834316e-19,0.127120717800309,4.05080576035237e-32,1,1,1
"Rap2a",0.995988468926685,0.228621537950307,0.0694157284892461,0.108566625070656,0.800557880431346,1
"Rap2b",0.0358042471404768,0.838851568600889,0.168662144405242,1,1,1
"Rap2c",0.356632762074521,0.986051649979111,0.146901681421034,1,1,1
"Rapgef1",0.157203552502446,0.327208685563978,0.920230992485012,1,1,1
