"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","variable"
"T2_Speed2",-0.0458926002668543,-0.0417864275479827,-0.0185724267423904,-0.0345528040736047,-0.00149638357563859,-0.0305508996448998,0.0922996847099149,0.11678390500094,-0.00426794566157908,0.0119723371464871,-0.106630690964284,0.00503379192047715,-0.00595311781195453,0.0346161412622301,0.146891127839375,0.0872664620630808,-0.0769881148191092,0.0264354216926801,0.0725410368518493,0.0535668529593378,-0.157682034685225,-0.0116600472336053,0.0307350513678631,0.081367729638295,-0.0247928210268024,0.0285877970557659,-0.0301924680700122,-0.021766771824479,-0.00121723640238093,-0.0574996709936485,-0.0318770985767331,0.0684487135981304,0.00936787647215547,-0.129139509392232,"T2_Speed2"
"T2_Speed2ndEntr",0.0365397438802895,-0.01194734849055,-0.00428832214108002,0.0120628169820782,0.00561704825376518,-0.00428131445652624,-0.0778857812306942,0.070037322954022,0.0538052549375442,-0.0170181043126617,0.123564339181918,-0.0891561434257554,-0.0311742356744473,-0.093708506092614,0.0619150411908385,-0.0671588313732026,-0.205552810318885,0.0370299629430829,0.114837323170547,0.0362474002573513,0.0348647318100697,-0.0529993870481656,0.00761075835002921,0.0648067751514272,-0.120230589707615,0.0877564057598855,0.0222974633481052,-0.0155723297630286,0.0510929302355129,-0.0517891630295974,-0.0983774436333437,0.0406670938361576,-0.0483584579843875,-0.0291111825473344,"T2_Speed2ndEntr"
"T2_Time1stEntr",-0.0306691375333291,0.00555222101480876,0.00572397978874333,-0.0245204952668835,0.0404758625508765,0.0164241620034926,0.0676607159371597,-0.0545822853959416,0.116943598216786,0.0296200800367702,-0.0259480891557784,0.133044596122597,-0.0227232518038913,-0.0078475822485093,-0.150222342155278,0.175547191960729,-0.0624679520969606,-0.0579949008362343,0.0155093070584286,0.0324984917897791,0.0575008574708813,-0.0182473758694571,0.0719616381450437,-0.00678260820676205,0.0346149418913671,-0.0536284530159381,0.0634804428036751,-0.182553582438422,-0.0114510833062293,-0.0948527972026936,-0.0148692297408744,-0.0641331260311973,-0.0405700324974734,0.00709456058291048,"T2_Time1stEntr"
"T2_Time2ndEntr",-0.0506759956343531,0.033687642742812,-0.0064691040688082,-0.0393190196403951,0.0687668914424978,0.0142098021638149,0.0632844761329135,-0.0586620953534665,0.0808550068882808,0.0177700713525107,0.00878417958948505,0.108223525797371,-0.0773670215307518,-0.0510607864716654,-0.0745042808973769,0.164090612654974,-0.0198326912699298,-0.0319435366497951,0.0497641212672265,-0.0169479769055165,0.00761276975756489,0.000247903834450359,0.084694010852006,-0.136467943986538,0.0363249180303484,0.0236002453711126,0.0676747420626918,-0.00212852933544422,-0.0451146249560729,0.0733955631467221,0.0409079274762406,-0.0463008546590707,0.082962365356529,0.00669694201010126,"T2_Time2ndEntr"
"T2_TimeTarget",0.0870062565847777,-0.010555151542863,0.0354317462019071,-0.00281713505834011,0.0161848374380966,0.00509178957621017,0.0482248048905886,-0.00425964656399077,-0.0160452223176871,0.00582909172710617,0.094071676525765,0.0242801671667,0.0271753796753694,-0.0091169931531727,0.0283396103178578,0.0368210611321431,-0.016943282931607,0.0209542079886676,0.0388913432328594,-0.0144706764358393,0.0179956372182575,0.0426566556989696,-0.00417285864307873,0.00869161166827401,0.00322396489201439,-0.0714226210324373,-0.00961470564791628,0.00746894616182112,0.0170187957759558,-0.00187378259417185,-0.00919318702719066,-0.0257610216487999,0.00855240171378048,-0.0348272230159789,"T2_TimeTarget"
"T3_AnnularAvg",-0.0682221167194556,-0.109302578338147,0.0153609138128182,-0.060500410211901,0.0217035420533687,0.00584857167401087,-0.0122080864787045,0.0813041802413878,0.0166248824989504,0.0466614630034811,0.0368216628418989,0.0437359010868672,0.0307867229333602,0.0103698983524125,0.054550146125082,0.0165820302431679,0.000524760018539886,-0.0551382394829664,-0.00208219561053553,0.0372771620552975,-0.0147114681158795,0.00765525011821662,0.0435918636120758,-0.033332207022276,0.0561124754267817,0.0211526974640547,-0.0144690610592486,0.0443279533473518,-0.00867371949184347,0.0365402028366483,-0.0786227233551486,-0.0178675093023559,-0.0172362068818606,-0.038345582012532,"T3_AnnularAvg"
"T3_AnnularKurtosis",-0.0465790896725061,-0.0862718708177315,-0.0241349331101636,0.0755914585261552,0.00109956089502514,-0.0310174326432953,0.011031855062854,0.0262237083888864,-0.0980233269172377,-0.00892008867068216,0.0577955857570249,0.0109279648979872,0.00683765318784857,0.0151420535526131,-0.0426247471457312,-0.0879689795794992,-0.00525726664771413,-0.0551888159739841,-0.0059217264631559,0.00483997872876289,-0.0579907393567383,0.0901651375954113,-0.0668818903441201,0.139040222809932,0.0688301671169734,0.111413884737464,-0.0488688897116907,0.164683722343073,-0.00810763836672194,-0.054658653627799,-0.0173298276050518,-0.126228290188204,0.168000383199449,-0.0120792778173312,"T3_AnnularKurtosis"
"T3_AnnularMaxBin",-0.0469289739950771,-0.118697418046168,0.0157391550383846,-0.0678235034219727,0.0690818471221141,0.0274460221833718,0.00392925652163587,0.0229385313128222,-0.00164855075899518,0.065196255600526,0.0565316539897733,0.0765328955826294,0.0959637608232268,0.019519814138857,0.123124829963565,-0.0341070024993279,-0.0172386127898074,-0.0539517601261526,0.00533717919517437,0.0133432745071948,0.0180845322983623,-0.0494381265634121,0.059729920406768,-0.053241763873106,-0.0134511929808735,0.0174294091176286,-0.0071493463785889,0.0366081985768974,-0.0241515997505763,-0.00603351838215404,-0.105878694355719,-0.000479308159397567,0.0360058403676208,-0.090830869449682,"T3_AnnularMaxBin"
"T3_AnnularMaxVal",-0.0524226649528176,-0.0307135378638847,-0.0317553684704287,0.132120349666972,-0.0472986263426757,-0.033168856745992,0.0234001194374051,0.0694581344146539,0.00910960088443733,0.0206320531594797,-0.0624770072952541,0.0275581274598332,0.0831224927397115,0.0225566691626065,0.0334962961445677,0.0480508301771539,0.01971540091139,0.0491458502253723,0.0490833062029726,-0.0634021092701544,-0.151465044961643,0.0439999760708797,8.84290397125096e-05,0.0287572004760353,0.033286228820711,-0.0414216093007641,0.0771147020801136,0.103386618343637,0.0446969530989246,0.00491160904690904,0.0249519164083806,-0.124555095610443,-0.0187551987321145,0.0034966161265529,"T3_AnnularMaxVal"
"T3_AnnularMinBin",0.0280121655594677,0.0410689440188415,0.0320524171566252,0.0351238772068966,-0.0555672067888765,-0.0404824890840499,0.0813505110431359,0.0246813471078598,-0.0151536496246347,0.0976537593069006,0.0157668893224291,-0.0547661743108338,0.0968888778058732,0.11492845687156,-0.0216513095774183,0.197334921933635,-0.0396979439018326,0.0653670856187422,0.0720707861094217,-0.0630487193944284,0.0861696871128071,0.0484825488187885,-0.0952823615671089,0.0343935093404553,-0.0419493267771273,0.0965492144465269,-0.109656589972889,-0.0158505531789192,-0.0564747545821873,-0.087418476593508,-0.0581380378179307,-0.00561012330472867,0.0173407310198547,-0.0088455736720316,"T3_AnnularMinBin"
"T3_AnnularMinVal",0.0440146375406033,-0.0107275282916029,0.00149794236792051,-0.0507789912234029,0.0361509984275294,0.0603852214350279,-0.00678666257449652,0.025208329041073,0.0203238881872978,-0.122085132917087,-0.0686251434353231,-0.0808670808461934,-0.170773155684696,-0.0527901693428649,0.0145766286639458,-0.0619739059507579,0.0159247839729488,-0.0414010725142091,-0.137055045699718,0.117661681685683,0.0269049105766953,0.0586850340930644,0.00151928726445429,-0.0319533223949552,0.0170202520339889,0.0745143219101259,-0.0219377716506509,0.00221747346339069,-0.106438065211411,0.0165828716466922,0.0794424210151738,-0.00954850859859412,0.0937665858661737,-0.00240393230302623,"T3_AnnularMinVal"
"T3_AnnularSd",0.0694571963072978,0.0638043241423974,0.00572588690646742,0.0140530399622033,0.0024037676721362,0.00757074854941064,0.038600467407823,-0.159327517112739,-0.0133095414992407,-0.0359096370856167,-0.00184768471173031,-0.025239797669374,0.00335483985950039,0.0454068467419569,0.0200639605592844,-0.006024964174006,0.0252586599735219,0.0593584141825664,0.0053770835138276,-0.05310120113562,0.036416681363003,-0.0690108430089292,-0.0135482641222541,-0.0274316487132578,-0.0666971233659654,0.0433896707328539,-3.11895934874697e-05,0.00859893283187621,0.00164505181129173,-0.103540144448181,0.0472684620391647,0.028151098507255,0.0744823685337014,-0.0332261801904139,"T3_AnnularSd"
"T3_AnnularSkewnes",-0.032847482930046,-0.129154083354607,-0.0226736456150988,0.0204593664077849,0.0250296561486641,-0.0208413058488655,0.00991967228613411,-0.0157709037002358,-0.0722298108655445,-0.00687171133593928,0.0716747877365072,0.0619293991877598,-0.0178927180867458,0.010234005473541,-0.0376146175110935,-0.120755748534844,0.0349100697474471,-0.10067489041694,0.0678870469402529,-0.00166962555034762,-0.0279400533944381,0.0662122131447138,-0.0702398947878513,0.118644466983676,0.0341409869258368,0.114112541605356,-0.044973630396404,0.119228531338863,0.00230536298527218,-0.0684524691812209,0.0338902128768531,-0.0366338775841348,0.190688026950406,0.0106203859454754,"T3_AnnularSkewnes"
"T3_Dist1stEntr.m.",0.08964029453825,0.0117119249139874,0.00291150247303235,-0.0257793341242902,0.0434010298234632,-0.00469069382469994,-0.0027265462685512,-0.0214541136367222,-0.00134867255229461,0.0320009662892373,-0.00265997996813964,-0.0248657221719434,0.0136839823214093,0.0210986311413063,-0.0518916255407045,0.0291601825664597,0.0406531617478019,0.0420827126832728,-0.0340802133465015,0.031870253289059,-0.0473327923323707,0.0542534832604582,-0.0338981877175931,-0.0191281064337,0.00342587476450029,-0.0145769680437742,-0.014597073787967,0.029538968976366,0.0160803855406474,-0.0113848942037832,0.00533368396959312,0.00408847968282025,0.0081049360950719,0.0296106255331544,"T3_Dist1stEntr.m."
"T3_Linearity.Arena.",-0.0333934938638192,0.0104242537229554,-0.0372966483768338,-0.0589438932264588,0.100092485125294,-0.000379209945320977,0.0237438707494487,0.0881319571687669,-0.151113492792966,-0.0119683599749164,-0.113332600948869,0.057524014699426,-0.105154881818754,-0.0292068294254618,-0.0747629767095781,-0.0576167380316847,0.0372187503773316,-0.0259312354564598,0.0865421583594782,-0.00967693605747053,-0.0167074755542149,0.0129162114064554,0.0263674633336581,0.0697040947373817,-0.0824219211020494,-0.0400284165173496,0.0931308598274607,-0.0226970625903882,-0.0336556298309521,-0.019925574954132,-0.00211095761341206,-0.144022836573526,0.0025521587344955,-0.128054981175867,"T3_Linearity.Arena."
"T3_Max50.RngHiBin",-0.0247833673074345,0.0297164462845734,-0.0241573882339506,0.171932303302855,-0.0761411502944138,0.0973095779923525,0.073031309963755,0.00470342299405639,-0.0215025808380579,-0.0761921061459652,-0.0195574523333202,0.0896445234482254,0.0293759646328803,-0.00453873310308856,0.0636664153830298,-0.0563263975931524,-0.0538129574738611,-0.00383314166386875,-0.0289062032296754,-0.0626827275057582,0.093925091410247,-0.0406134569761995,-0.00233159324153828,0.025917140466309,-0.0263371459279997,-0.000261061492462509,0.0164251786033911,-0.00369335801785216,0.0492950799897843,-0.00250888547477334,-0.0851897090077015,-0.0172422639276078,0.00243697487674638,0.101168160282853,"T3_Max50.RngHiBin"
"T3_Max50.RngLoBin",0.00364196023347913,-0.0734247105733319,0.037554787248401,0.0329891285908732,0.124153981353587,0.00380990493061474,-0.130181948146459,-0.0397130514162111,-0.0619175215166382,0.00918091324628901,-0.0901300511659453,-0.01300936929079,-0.121829039012346,0.0113677561734257,-0.0628450286498882,0.0945806748501222,0.100857691754186,-0.0517756098198086,0.0278367605172095,-0.0400244744232977,-0.113794788339309,0.090226480446542,0.0419421759245769,0.0532714542774716,-0.0168003780512916,-0.0364759758691584,0.0771233380220402,0.0119557770470086,0.0255878809287702,0.0150953237205342,-0.0184920316423819,0.0352692411305167,0.00183677236473682,-0.0111894330583464,"T3_Max50.RngLoBin"
"T3_MaxTimeAvoid",-0.0837323286648411,0.00582499535203614,0.00639617828738486,0.0500159898422372,-0.0167255203639981,-0.0113495411599498,0.0436295249361196,0.0140216706001066,0.0178303173383622,-0.0247662197451062,-0.0310081575497941,0.0303355780578432,-0.0182538631659377,-0.033891394728216,0.0262368904431369,0.0543986807785276,-0.0321920185064074,-0.000748996667165466,0.0498538933746715,-0.031251902105214,-0.0413294477515541,-0.04608069576915,0.062944859896422,0.00389885748468902,-0.00952625209199866,0.0387830209573966,-0.0185002727262449,-0.0853933103052647,-0.0256311263035201,0.0990424876918436,-0.0593572274883253,-0.127631015626515,0.0092039624742067,-0.0657020235966468,"T3_MaxTimeAvoid"
"T3_Min50.RngHiBin",0.00740229880684914,-0.0487865817697678,0.028226575047789,0.0877566449713224,0.174555631249983,-0.0188270289118919,-0.0822047405224239,-0.0129516428962192,0.0261746907993807,0.100690237036378,0.0791580621732196,0.00475982695505953,-0.0680700953867812,0.0507434976742576,0.0416666698018205,0.0341691301880257,0.0295999161879246,-0.0365570515790377,0.0737510589942902,0.0609159043799022,-0.00224141582141922,0.068144882040711,0.0646427038519765,0.133792031823033,-0.0215189154382293,-0.021827709192463,0.0622001989143162,-0.051436969464192,0.0351397917541399,0.0798174672843883,0.00404541613142248,0.0349599454905653,0.00773061662976167,-0.0515031054551605,"T3_Min50.RngHiBin"
"T3_Min50.RngLoBin",-0.0257856505664762,0.00261306305354644,-0.0264863599833655,0.114611476573618,-0.0669723002395366,0.13573168569785,0.141242401582728,0.0165312989345,-0.0482108930061723,-0.0617545114243314,-0.0115882112826541,0.0725068020348645,0.0463781402962449,-0.0134781369561119,0.0895132776660282,-0.0858111426987493,-0.0097476475566696,-0.0150265852775339,-0.0813981191542832,-0.012096378309694,0.0478762110090707,-0.0315220952979538,0.0229984443909754,-0.0189670711905391,0.0204637653337647,0.0223075768581242,0.0172473350441915,-0.0190274204372436,0.0235784108198321,-0.0305749372065467,-0.043148047441331,-0.014875351240763,0.0101587960908491,0.0797062044655105,"T3_Min50.RngLoBin"
"T3_NumEntrances",0.0838393754072868,-0.0283913732602815,0.00182813401386407,-0.0538401122415516,0.0534069915038358,-0.00966022441788891,-0.0147394304782392,0.0308126810034707,-0.0192333930636697,0.0596986906187172,-0.00831877844248464,-0.015471935636237,0.0142690697520759,0.00718781208029293,-0.080847610224421,0.0163900437392738,0.0560334010374497,-0.000301006520074182,-0.0487862786179852,0.0247678461794511,-0.0378865869059649,0.0628639885888688,-0.0430817435344245,-0.00390596339432971,-0.0200323725704102,-0.0239178588219939,0.00192823412335805,0.018999663401068,0.0175666744327375,0.00662452833684388,0.0175275198287141,0.00182961149497694,0.0204542600256927,-0.00419552300550675,"T3_NumEntrances"
"T3_NumShock",0.0880076974370498,-0.00689637588822562,0.0186066270038069,-0.0246207969674438,0.0707418469091848,-0.00344202501471487,-0.00683049344425263,0.00152794127170127,-0.0104801163165131,0.0146816255733221,-0.0112630114172827,-0.0172585271855361,-0.0293564457629436,0.0040541224358583,-0.0354280896109526,0.042100866285194,0.065397823627489,-0.0114675381656111,-0.031165613159548,0.021498261594326,-0.0397712654684605,0.0670526221013504,-0.015980890239992,-0.0109933248860791,0.0286456558419871,-0.0274141800584045,0.00340807226388265,0.0247055520201393,0.00803355654585956,0.00960504248333352,0.00276987786560456,-0.0122202510748199,0.00148503031026027,0.00210763952085479,"T3_NumShock"
"T3_Path1stEntr",-0.0607425909728991,0.00152075599462422,-0.0165597762837233,0.0325475689686883,0.0371679147521461,-0.0735239402293292,0.0535240091666763,-0.0124324710900349,-0.054141252445796,-0.117749588764541,0.00822273017368267,0.047074514013905,-0.0691219957394684,0.0214771433502978,-0.0071548055494896,-0.0850689652597982,0.0643836237815575,-0.000651715070778007,0.117901199193982,0.0192912394016089,0.0654340150153837,-0.0388178166756527,0.0595318897513631,0.00982896546055416,-0.0978152853640781,-0.0281472906738411,-0.0502437350343419,0.103011837955814,-0.0734156752157477,0.0591038049162316,-0.0937642747058979,-0.0818438285439382,0.0348057568726105,0.0221805971688539,"T3_Path1stEntr"
"T3_Path2ndEntr",-0.0733649359384796,0.00613314384695044,-0.0425322867910587,0.00783198415608874,0.0384342524469878,-0.0394701232075112,0.0657965447728998,-0.0420465201492451,0.000988961696141237,-0.087162337308276,0.0214490629301308,0.0690263519113393,-0.078737489361516,-0.019249273063151,-0.023777725531401,-0.0184445138823766,0.0373357427675005,-0.0364440147504006,0.100817421376575,-0.0335247045484177,0.070635829601821,-0.0488416107073564,0.0207229154537256,0.0834071316480243,0.0582371735164111,-0.0151568637049928,0.00787437864259299,-0.0167823900156715,-0.0492591313158255,-0.0304210964097294,-0.0253175433377073,-0.00177907021158878,0.00866090902865401,0.0308056228327145,"T3_Path2ndEntr"
"T3_PolarAvgVal",-0.0825393205208059,0.0154355861811475,-0.0139562991954203,0.0764394342030589,-0.026824697370983,0.0296496501678557,0.0148647949238857,0.00856097217528923,-0.0370839869200814,-0.0621722079309141,-0.0276397287529239,0.0476599946662859,-0.00841828173870605,-0.0316234844927893,0.0171550013521526,-0.0137723924142259,-0.0534829411371765,0.00242147764698907,-0.00582450282342474,-0.0035105606595576,0.0293486890429151,-0.0598982895242306,0.0430772334140303,0.0789734785026947,-0.018981079772787,0.00214892840936081,-0.00952392142230528,-0.0123118721290948,0.0467202979364008,-0.0194273165243181,-0.0169631167673665,0.0466877226164344,0.0762383870660687,-0.101733651682642,"T3_PolarAvgVal"
"T3_PolarMaxBin",-0.0494266938391114,0.0214086612757569,-0.0272486565704946,0.136765389623098,-0.0843077694622039,0.0470784901857569,0.0760994219925109,0.0820109999839339,0.0107149760981076,-0.0580161828485195,0.0260141490149955,0.0866336979678255,-0.00341073152317981,0.0176672409893891,0.0446173435923537,-0.0389598315747081,-0.0632568512419436,0.0139582626637007,-0.0225647820065323,0.0161616170145623,0.0638260595411581,-0.00635613725365822,-0.00884563750637395,0.0597369805478754,0.0303102258718421,0.0810805163353193,0.0675056407423487,-0.0292399186772697,0.0471609593710291,0.0286027236590891,-0.0821128394444031,-0.0090735796472966,0.0195190660396847,-0.0618068014814736,"T3_PolarMaxBin"
"T3_PolarMaxVal",-0.0838506064170634,0.00917923915551027,-0.00655052499391369,-0.0317756538994018,-0.0179243962678347,-0.0476840296685656,0.0481646180340631,0.0329543545952907,0.00553806987472305,0.00382982592609386,-0.0089032553731026,-0.0190760397675132,-0.0108627766174969,0.00879891954566868,0.0568838445334966,-0.0258988031382683,0.0126116166396506,-0.0252815391567679,0.0741774496070799,-0.0151670839600774,-0.0757431965074939,0.00186240504149755,-0.0460063666701896,-0.0373106617708776,0.0233157503981351,0.0645628547102205,-0.0546664784933026,-0.0968334635632275,0.00738950792839258,0.0368816152327003,-0.07292499773989,0.0459716318752143,0.0500027224708891,-0.0297077858068082,"T3_PolarMaxVal"
"T3_PolarMinBin",0.0597226873743281,-0.0181243706521311,0.0373918401571712,-0.00726717954041208,-0.084687294169893,-0.0492741134569449,-0.0726694943326939,0.0837725001695204,0.0294537228334283,0.0592840123840635,-0.0358779531780269,0.0208000235409864,-0.0258831285595309,-0.0902781193766133,0.019899196298429,0.0157987406605152,-0.0189203467611566,-0.00298689513928379,-0.0855625898788615,-0.0232553421455362,-0.0989506933483809,0.00540218337761652,0.0341066391962387,0.019783532995398,-0.0368527171450312,-0.0995631468981712,-0.114987275444408,0.0567294532510597,-0.0664140007513284,-0.115532526407303,-0.0951354678097521,0.0847407659337748,0.101617518111953,0.022586622906688,"T3_PolarMinBin"
"T3_PolarMinVal",0.0780044023920547,-0.0297446511245884,0.028417945037359,0.0153827283017042,0.0928403269206408,0.0526319340195129,-0.0331374597623983,-0.0626444875499816,-0.00985386475764392,0.00302126266658213,0.0227337865180461,-0.0237656319263783,0.00274378133401051,-0.079896100001319,0.0044972296434607,0.00255411537033451,-0.0014136084934412,0.0633057156565517,0.00156511478773641,0.025929196182284,0.083414566016338,-0.0444358911791509,-0.00894160563731166,-0.0155040515606215,-0.045551711517336,0.0514468989608977,0.00386605863267664,-0.0221082542109106,0.0120847862967503,-0.0240708830778823,-0.0236647069107524,-0.0370560631271746,-0.00768839935975792,-0.0421237445546505,"T3_PolarMinVal"
"T3_PolarSdVal",0.0848281992545213,-0.0334104683419378,-0.00682290966472289,0.0628125822440081,0.0393597272555575,0.0778039061152249,-0.0375861456358804,-0.0146516061478741,-0.0115366686435319,0.00875670580615417,0.0032764431304226,0.0107650891121462,-0.00735916220554078,0.0283438299256772,-0.0208073036880006,0.0176674843039206,-0.00228449126023347,0.0128456932740055,-0.00497191233432325,-0.00812820521055474,0.0240369505443073,0.0309261037811102,-0.0239953983543205,0.00304207015222026,-0.0130833993298905,0.0501083920292571,-0.0206106290791149,0.0281150095908705,-0.0393227690823855,-0.0154663805896262,0.0483117894839385,0.0217627544408656,0.0079603148902709,0.0129142211507773,"T3_PolarSdVal"
"T3_pTimeCCW",-0.0116404445644256,-0.00121656494602691,-0.0219902694325356,-0.165675283968863,-0.103950192260892,-0.0639633942387171,-0.0173314815661081,-0.0148120866261355,0.0918447109840682,0.102883492448488,0.0232818137872692,-0.0687480081919381,0.0108671559419318,0.0594464801416155,0.0425368151226164,-0.053672681038853,-0.0188475997280778,0.00406710964459523,0.0185865288611335,-0.0450023547898233,0.00774752350825315,-0.0750751224869076,-0.0974413451441583,-0.14036705848129,0.0163426028871614,-0.0189462025403051,0.0413550331360305,0.00205523302658986,-0.067487989918253,0.015695370034033,0.00183334652610384,-0.0710273903094446,-0.0804762509129626,0.0233080533935639,"T3_pTimeCCW"
"T3_pTimeCW",0.0414857262513439,-0.0645329799225997,-0.0203552999067906,0.132190423065201,0.0572118911808093,0.0933465182070411,-0.0334158998691652,0.0361471508765915,-0.0501962318061257,-0.00032824172593928,0.0205122691305774,0.0327449557327123,-0.0446911594219454,0.13732532918434,0.0214355930541983,0.0365446861028064,-0.0158756044276966,-0.0017096539435612,0.0278973789692232,0.00765165915391225,-0.0519074790064095,-0.01166575151441,-0.0784624828223447,0.113990053959097,0.0425324657881788,0.0670202573575468,-0.0769652767634018,0.0496842961858562,-0.0158027451873276,-0.065139213541972,0.0454178549483009,-0.0106654351910583,0.0746035741484338,0.0243808985872227,"T3_pTimeCW"
"T3_pTimeOPP",-0.0724535862080268,0.0397405091626572,0.017067821482349,0.061166843098981,0.00293367211583378,7.62245786670141e-06,0.032111910976732,-0.0179810811877507,-0.0386174069820239,-0.0827527650444153,-0.0238822463500874,0.0409087717162722,0.0312864768220889,-0.128598527336803,-0.0200167393349259,-0.00761421453955253,-0.0159581475972868,0.000633130527939929,-0.0229787481936676,0.0122027482347298,0.0600328596001106,0.0302579885893328,0.129770463691032,0.051744923134421,-0.0718133248371635,-0.0147876424059462,0.0106395814662144,-0.0505260452479863,0.0578486927548575,0.0234615222136645,-0.0283314511084487,0.0683721900191664,0.0199941266952523,0.0417277918482603,"T3_pTimeOPP"
"T3_pTimeTarget",0.0884311826505176,0.000325834826162657,0.0195743195282114,-0.0168730575138995,0.06915563389124,-0.00957456583573108,0.00270609268844095,0.0122077239688302,-0.00510911957703362,0.00322419130037355,-0.0106665891694765,-0.0103596147811126,-0.0200052909380417,-0.00176928613129574,-0.0412559995870875,0.0433630551945476,0.0631459080600825,-0.00433978274710194,-0.0132809721642054,0.0290345495217658,-0.0543467599633466,0.0560712998246772,-0.00896005889960302,-0.0160258560450927,0.0520093621886141,-0.0168653106706972,0.00530189429581404,0.0295512002083187,0.00757079543614289,0.00566786867526533,-0.000840548466146597,-0.00955130074481597,-0.00288009167294626,0.029440967930963,"T3_pTimeTarget"
"T3_RayleigAngle",-0.0242335273835138,-0.0362587862712674,-0.0169386123256919,0.0564463191346632,0.0786798734223118,0.0429795167844755,-0.0569283333753426,0.0190389756193112,-0.0283248827244875,-0.0569489811637422,-0.108815919422701,0.00980219712005754,0.0264276483269103,-0.0766470524603678,-0.123949880475112,0.0181173457856353,-0.0340144575143331,0.204316109825619,0.0766816136151663,0.0646417309322214,-0.0349541462422596,-0.147118430973105,-0.0916425072673555,0.0598734283938712,-0.0350918218736462,0.137190932343681,0.00833757004802338,-0.0380645606032751,0.0520825973589802,-0.0190984931137898,0.0218658535690879,0.061516598567372,0.0764331087205339,0.0509051480831547,"T3_RayleigAngle"
"T3_RayleigLength",-0.0887585914735831,0.00460170838845143,-0.0034736605009522,-0.0336197438268899,-0.0385959772381044,-0.0583442151378002,0.0306731287333579,0.056532286002553,0.0132605193334301,-0.013869598344074,-0.008226338452844,0.00740896219083857,0.00666531634138176,0.0249001339230353,0.0270831926698016,0.00321468250028102,0.00778387166626689,-0.0104003029940677,0.0221738245558483,-0.0010549120107687,-0.0505821107437531,-0.0255452552405083,-0.0107709670284529,0.023439769129845,0.0245798725377032,0.00118537554233907,-0.000812294499700668,-0.0260668723911581,0.0278777081692333,0.0194775496553452,-0.0275399507255915,0.00306487976998428,0.00756526452793135,-0.0352409959109932,"T3_RayleigLength"
"T3_SdevSpeedArena",-0.0449890436820409,-0.107995118177352,-0.000578622851207442,-0.0118313692692265,-0.062812149179125,0.00163993810428998,-0.0199109607836486,0.143113658761667,-0.0012330865165711,0.0725737924010891,-0.00612387629753083,-0.0343852879378337,0.0317407903813127,0.00635257109689848,-0.12230912312277,-0.00499574613650427,0.00831084228467206,-0.11390945816589,-0.000284652604218581,-0.0926244346895768,0.000214355655127509,0.0411266111203084,-0.0459943284985417,0.0103802346748034,-0.0162019757060045,0.0340518111322486,0.0523390435755683,-0.0760390492710016,-0.00568840939508317,-0.0397078280114887,0.0774902476022713,0.00952031278644573,0.0545767713922443,0.0346412673494489,"T3_SdevSpeedArena"
"T3_Speed1",-0.0396718249421788,-0.105773105723207,-0.00388783515904727,-0.0127261720130269,-0.0437996697639847,-0.041372941888668,-0.000695028916630185,0.0878435205798495,-0.045645304815913,-0.0539723499635497,0.0405155202151431,0.0283774953417033,-0.064611735214569,-0.0317125518910932,0.0239830919163504,0.045146964098746,0.00828992834081295,-0.121160208380617,0.0239812508251182,-0.0697444455171628,0.120600885876995,0.0360151869663958,-0.107041351636114,0.127037043743744,-0.125628256736725,-0.0304291130264226,0.122630402703092,-0.0129974193574683,0.0488380559018464,0.0991881523990332,-0.0427569743289183,-0.000669451428716637,-0.0462168693283809,0.0652682517154193,"T3_Speed1"
"T3_Speed1stEntr.cm.s.",0.00688088031390842,-0.0943165165558464,0.0665051938230039,0.065999359406843,-0.0928320099773007,0.0198662060972593,-0.0292840599497795,0.055302651060366,0.00621285904302616,-0.0159104706550628,0.171192203969648,-0.004414661590601,-0.0279304005900261,-0.0185083564095767,-0.0704937657904425,0.0975352821080867,0.109769374636886,-0.0977129747684399,0.0740726753948339,-0.0887201056272485,0.0246904959066826,-0.029026257002447,0.0122493639896017,0.00208175504655917,-0.0689315342150774,0.0107326071219813,0.0304727555728222,0.0738730635100953,0.0095079697615448,-0.062732607270503,-0.0150800433497254,0.0163599810562082,0.000914827965374703,0.0338479517630009,"T3_Speed1stEntr.cm.s."
"T3_Speed2",-0.0422428926532638,-0.112466775622094,-0.0104330973547164,-0.04116388878715,0.0048653077911252,-0.0221918001320414,-0.0554293431321163,0.178848272059621,0.0197516791425287,0.0126928619569026,0.00437248908176685,-0.00656112214519689,-0.0531086942703944,0.0518184304979398,-0.0150584136881033,-0.0125144073098459,0.0157061271990894,-0.0750836710124031,-0.00867322720129067,-0.0302972151362709,0.0262482320453754,-0.0128429977816297,-0.0561492558265388,0.100504815008373,-0.0557242680246992,0.0515615316311693,0.0814861536828536,-0.0931677428231142,0.0262474971028048,0.0685026751950366,-0.0118430940848454,0.025187622841867,0.0287236197808699,-0.0555719380762524,"T3_Speed2"
