"","row","column","cor","p","padj"
"353","Gria2","Aqp4",-0.281055989880289,0.352268167190125,0.628693896118354
"354","Limk1","Tnxb",-0.275874321818984,0.361590081311833,0.643507771826144
"355","Mtor","Slc1a2",0.274307812763765,0.364434039518658,0.646742098300717
"356","Lamc1","Gabra1",0.272297958389358,0.368100331394062,0.651413507804098
"357","Igf2","Egfr",-0.270589545294283,0.371232126049429,0.65424440029808
"358","Camk2a","Aldh1l2",-0.270293109150274,0.371776976677321,0.65424440029808
"359","Aldh1l2","Gjb6",0.269283818756307,0.373635234198491,0.655683001518244
"360","Camk2a","Gfap",0.265927065511967,0.379850782749032,0.664738869810806
"361","Egfr","Aldh1l1",0.260668993682441,0.389695271429941,0.680077620501004
"362","PC2","Fmr1",-0.257591992691882,0.395517140484282,0.685448365952312
"363","Aldh1l2","Slc1a2",0.256810811484742,0.397002299534565,0.685448365952312
"364","Gabra1","Egfr",0.256794319520611,0.397033684567739,0.685448365952312
"365","Wwc1","Tnxb",0.25674642003881,0.397124846940625,0.685448365952312
"366","Mtor","Aldh1l1",0.2554591594589,0.399578806253309,0.687799584534384
"367","Igf2","Mtor",0.254264526497594,0.401863148287031,0.687832076959127
"368","Limk1","Aldh1a1",0.253863614872774,0.402631258970494,0.687832076959127
"369","Fmr1","Tnr",0.253314508420938,0.403684518529895,0.687832076959127
"370","Wwc1","Aldh1a1",-0.253168473415136,0.403964870595043,0.687832076959127
"371","Tnxb","Aldh1l1",0.252533958059643,0.405184144577872,0.688048547396386
"372","Prkcb","Cfl1",-0.250401582194675,0.409295439801459,0.693161631921826
"373","Egfr","Aldoc",0.24857450765877,0.412834917923726,0.696793532652612
"374","Prkci","Fgfr3",0.247938147098015,0.414071331501213,0.696793532652612
"375","Mtor","Limk1",-0.2475851180099,0.414758055150364,0.696793532652612
"376","Tnxb","Slc1a2",0.24407546447294,0.421616386780842,0.706431711893432
"377","PC2","Prkcz",0.243303809835304,0.423131889612591,0.706476532744024
"378","Pnn","Slc1a2",-0.242920393361398,0.423885919646414,0.706476532744024
"379","PC2","Igf2",-0.241442403882406,0.426798828802366,0.709454517534276
"380","Egfr","Aldh1a1",0.237704942019297,0.434209160028622,0.718709671505568
"381","Tnc","Gabra1",0.236640193920462,0.436331822425513,0.718709671505568
"382","Igf2","Pnn",-0.23648335522479,0.436644924893903,0.718709671505568
"383","Igf2bp2","Lama1",0.235427306535579,0.438756031817255,0.718709671505568
"384","Prkcz","Lamb1",0.234243617611475,0.441128250120308,0.718709671505568
"385","Wwc1","Egfr",0.234106388455245,0.441403675658794,0.718709671505568
"386","Pick1","Pnn",-0.233453757267805,0.442714690753711,0.718709671505568
"387","Prkci","Tnc",-0.233351323126601,0.442920634796117,0.718709671505568
"388","Wwc1","Igf2bp2",0.233267905429782,0.443088380859558,0.718709671505568
"389","Rock2","Fgfr3",-0.232313224121973,0.445010376644146,0.718709671505568
"390","Igf2bp2","Tnxb",0.232225732331149,0.44518672121223,0.718709671505568
"391","Prkcb","Aldh1l1",-0.23179453564897,0.446056319934408,0.718709671505568
"392","Fmr1","Egfr",-0.230596533047476,0.448476681961437,0.719066682353918
"393","Wwc1","Pnn",0.230555030656281,0.448560644706492,0.719066682353918
"394","Gria2","Lamb1",0.22941939862981,0.450861082192007,0.720920004520215
"395","Cfl1","Lamb1",-0.228114392422691,0.453511657702067,0.722884539291739
"396","Tnxb","Aldoc",0.227685424017034,0.454384567554808,0.722884539291739
"397","PC1","Tnc",0.226443542989709,0.456916238691133,0.72408234488683
"398","Pick1","Aqp4",0.226188917859936,0.457436148039617,0.72408234488683
"399","Rock2","Pnn",0.224946451656504,0.45997716411874,0.726279732819062
"400","Rock2","Lamc1",-0.224020447500601,0.461875356987512,0.727453687255331
"401","Nsf","Tnxb",-0.222884325025168,0.464209367343319,0.728512548130123
"402","Prkcz","Ptprs",0.222567914837406,0.464860387854459,0.728512548130123
"403","Wwc1","Aldh1l2",-0.221298064137462,0.46747749672179,0.73079608668667
"404","Tnxb","Fgfr3",0.219047860026724,0.472132172998962,0.734979827882327
"405","Tnc","Pnn",-0.218372819886814,0.473532777967934,0.734979827882327
"406","Gria2","Lamc1",-0.217858245220213,0.474601753368295,0.734979827882327
"407","Nsf","Prkci",-0.217753109419101,0.474820301504932,0.734979827882327
"408","Prkcz","Igf2bp2",-0.214675062106186,0.481239598092593,0.743090555878269
"409","Rock2","Gfap",-0.212410030589896,0.485989003968869,0.747461628216437
"410","Rock2","Gabra1",0.212193920769776,0.486443281855142,0.747461628216437
"411","Cfl1","Aldh1l2",0.210322393901203,0.490385561099671,0.750461207439818
"412","Pick1","Gjb6",0.2098462736099,0.491390824448033,0.750461207439818
"413","Prkcz","Fgfr3",-0.209572630097797,0.491969013766103,0.750461207439818
"414","Cfl1","Gjb6",0.207481484536558,0.49639774499011,0.755387872811038
"415","Cfl1","Lama1",0.206860318161735,0.497716775862978,0.755570045285967
"416","Gabra1","Slc1a2",0.205234916744547,0.501175810924842,0.758992213660217
"417","Mtor","Tnc",0.204523333309948,0.502693560670722,0.759465091660803
"418","Prkci","Aldh1l1",0.20277589049969,0.506429513560838,0.762750462529637
"419","Prkcz","Gabra1",-0.202374423121674,0.507289593333203,0.762750462529637
"420","Egfr","Aqp4",0.201576592585739,0.509000764256082,0.763501146384122
"421","Nsf","Cfl1",0.200758176230936,0.510758771645999,0.76431835186931
"422","Rock2","Gjb6",-0.198753078046072,0.515077283434239,0.768954238302299
"423","Prkci","Prkcz",0.198161303387363,0.516354920420181,0.769039243178994
"424","Cfl1","Tnxb",-0.195909001790743,0.521230440330901,0.774469758038838
"425","Cfl1","Gfap",-0.19403139202855,0.525310298715342,0.777078734091564
"426","Camk2a","Egfr",0.193223278726669,0.527070540002323,0.777078734091564
"427","Prkcb","Gabra1",-0.192998602676267,0.527560389041976,0.777078734091564
"428","PC2","Slc1a2",-0.192833648634686,0.527920155859031,0.777078734091564
"429","Prkcz","Cfl1",-0.191328931715074,0.531206893066842,0.778518608280079
"430","Limk1","Fgfr3",0.191207785651638,0.531471896823896,0.778518608280079
"431","Camk2a","Tnxb",-0.190689816187246,0.532605587569387,0.778518608280079
"432","Fmr1","Pick1",0.189534763529262,0.535137440795594,0.780408767826908
"433","Camk2a","Slc1a2",0.18818705258474,0.538098143311775,0.780609853886205
"434","Prkcb","Egfr",-0.188135981418809,0.538210476564231,0.780609853886205
"435","Nsf","Prkcb",0.187455251749163,0.539708732037975,0.780609853886205
"436","Nsf","Pick1",-0.186923130836611,0.5408811491512,0.780609853886205
"437","Cfl1","Fgfr3",-0.185816692121243,0.543322435977313,0.780609853886205
"438","Camk2a","Igf2",-0.185745201592932,0.543480336593133,0.780609853886205
"439","Wwc1","Gjb6",-0.185533166823493,0.54394877120007,0.780609853886205
"440","Fmr1","Tnc",-0.184221225350162,0.546850972360297,0.782991164970425
"441","Prkcb","Tnc",-0.18177504646665,0.552279711489159,0.785833043482218
"442","Limk1","Lamb1",0.181453555091869,0.552994867539959,0.785833043482218
"443","Aldh1l2","Aldoc",0.181332888609767,0.553263389827678,0.785833043482218
"444","Camk2a","Aldh1a1",-0.181080509450867,0.553825192549373,0.785833043482218
"445","Mtor","Lamb1",0.180221734690264,0.555738636431826,0.786776047083259
"446","Prkci","Tnxb",-0.17737609102031,0.562098687440014,0.793995903782979
"447","Prkcb","Igf2bp2",0.175187866053811,0.567009755277536,0.799141265827399
"448","Prkci","Gjb6",0.173914483406533,0.569875699223032,0.800786029137295
"449","Egfr","Aldh1l2",-0.173540320937797,0.570718931877215,0.800786029137295
"450","Wwc1","Limk1",-0.170633956862274,0.577286110429029,0.806429183429792
"451","Mtor","Nsf",-0.170627430445803,0.577300891629899,0.806429183429792
"452","Pnn","Egfr",0.16838060554832,0.582398597078256,0.809034249215861
"453","Pnn","Aldh1l2",-0.168229406851913,0.582742288778955,0.809034249215861
"454","Fmr1","Cfl1",0.16810799423932,0.583018331974605,0.809034249215861
"455","Gria2","Aldh1l2",-0.16685325985573,0.585874141695985,0.811210350040594
"456","Prkcb","Aldh1l2",-0.165882785845912,0.588086768584614,0.812093214954397
"457","Camk2a","Aldoc",0.165443307907214,0.589089840054221,0.812093214954397
"458","Tnxb","Gabra1",-0.162095749880887,0.596752410954705,0.818828623282146
"459","Limk1","Aldh1l2",-0.161265169788386,0.598659601975306,0.818828623282146
"460","Cfl1","Aldh1a1",0.161201785187623,0.598805243816076,0.818828623282146
"461","PC1","Prkci",-0.160986582451159,0.599299828051485,0.818828623282146
"462","Nsf","Prkcz",0.160475813361356,0.60047432374024,0.818828623282146
"463","Camk2a","Fmr1",-0.159480784469493,0.602764910578039,0.819122483605432
"464","Gabra1","Fgfr3",0.159252800548393,0.603290210147493,0.819122483605432
"465","Prkcb","Lamc1",-0.157932518382631,0.606335740051654,0.820019841802567
"466","Wwc1","Lamb1",-0.157837841710454,0.606554359174597,0.820019841802567
"467","Fmr1","Wwc1",0.156334575228827,0.610029601943719,0.822952139667116
"468","Prkcb","Limk1",-0.155066858693988,0.612966166728409,0.825146762903628
"469","Prkci","Pnn",-0.154099311677586,0.615210999755681,0.826402835492706
"470","Mtor","Tnxb",-0.152486560968906,0.618959642792894,0.829669308424517
"471","Tnxb","Gfap",0.150933305178151,0.622578037237606,0.832747693120365
"472","Pick1","Tnr",-0.148835842487335,0.627476590330103,0.835030714400604
"473","Gria2","Igf2",-0.148182878113961,0.629004451321185,0.835030714400604
"474","Camk2a","Gjb6",0.147954459446995,0.629539246118907,0.835030714400604
"475","Prkcb","Slc1a2",0.14793421609383,0.629586649746487,0.835030714400604
"476","Prkcz","Tnc",-0.14689563672093,0.632020428364744,0.83561412876133
"477","Limk1","Gabra1",-0.146614737114198,0.632679268919293,0.83561412876133
"478","Mtor","Gjb6",-0.145316852505156,0.635726648290989,0.837882402559254
"479","Limk1","Aldh1l1",0.143964801426867,0.638906832315017,0.83861595997616
"480","PC2","Tnr",-0.143948379672612,0.63894549331517,0.83861595997616
"481","Gria2","Tnxb",0.143062305201302,0.641032781934967,0.839606346401309
"482","Gria2","Igf2bp2",0.141594857979433,0.644494929994457,0.841455768888212
"483","Fmr1","Gria2",-0.141331873600974,0.645116089480963,0.841455768888212
"484","Prkci","Aldoc",0.140355531452741,0.647424026287175,0.842721356530827
"485","Pick1","Tnxb",-0.135918337404635,0.657949282536075,0.853760706280949
"486","PC2","Igf2bp2",-0.135145430454809,0.659788673605086,0.853760706280949
"487","Camk2a","Ptprs",0.135069035133058,0.659970577712416,0.853760706280949
"488","Pick1","Gfap",0.133837145238546,0.66290618798699,0.855690608710813
"489","Prkcb","Gjb6",-0.133303646986292,0.664178901046965,0.855690608710813
"490","Prkcz","Aldh1a1",-0.132552210155742,0.66597293475162,0.856250916109226
"491","Mtor","Pick1",-0.129024067352763,0.674418036386176,0.861431648138272
"492","Lamb1","Egfr",-0.127864036596503,0.67720247539172,0.861431648138272
"493","Camk2a","Tnc",0.127467044684795,0.678156250963357,0.861431648138272
"494","Wwc1","Gfap",0.127237600060187,0.678707694592271,0.861431648138272
"495","Limk1","Slc1a2",0.127134342048632,0.678955911358668,0.861431648138272
"496","Fmr1","Tnxb",0.127090848702568,0.679060471760455,0.861431648138272
"497","Lama1","Tnc",0.126877331413922,0.679573855753526,0.861431648138272
"498","Pick1","Lama1",0.125307875523456,0.683351370220443,0.864147309813547
"499","PC1","Tnxb",0.123689283181501,0.687254271645854,0.864147309813547
"500","Gria2","Tnc",-0.123227123700677,0.688369989405788,0.864147309813547
"501","Fmr1","Rock2",-0.122573334041406,0.689949320838903,0.864147309813547
"502","Camk2a","Gria2",0.122401351315106,0.690364964491581,0.864147309813547
"503","Pick1","Aldh1a1",0.122302273162626,0.69060445045476,0.864147309813547
"504","Camk2a","Igf2bp2",-0.121959313122,0.691433638198997,0.864147309813547
"505","Tnr","Ptprs",-0.121440121653582,0.692689510247367,0.864147309813547
"506","Rock2","Aqp4",-0.120026832479886,0.69611177219647,0.86670042783355
"507","PC2","Pick1",0.117883403936549,0.701312163396591,0.869906265046074
"508","PC2","Tnc",-0.117817871807388,0.70147134775158,0.869906265046074
"509","Pick1","Prkcz",-0.116960477476559,0.703555079117834,0.869906265046074
"510","Gabra1","Aqp4",0.115784998584129,0.706414951458248,0.869906265046074
"511","Mtor","Aldh1a1",0.115774533987716,0.706440427221759,0.869906265046074
"512","Gria2","Egfr",-0.115511752501978,0.707080253552128,0.869906265046074
"513","Cfl1","Rock2",-0.11471905609381,0.709011400671565,0.869906265046074
"514","Tnc","Ptprs",-0.114313177213981,0.710000813485471,0.869906265046074
"515","Wwc1","Lama1",-0.113751648408699,0.711370344915216,0.869906265046074
"516","Lamc1","Pnn",-0.113290908420379,0.712494655180594,0.869906265046074
"517","Igf2","Wwc1",-0.112044558322883,0.715538708919252,0.871434197317655
"518","Limk1","Lamc1",-0.111646161710008,0.716512562238961,0.871434197317655
"519","Prkcb","Pnn",0.110314600340177,0.719770331087365,0.873428947210739
"520","Mtor","Aldoc",-0.109842880215238,0.720925480237435,0.873428947210739
"521","Prkci","Gabra1",-0.10573994357745,0.730995528990293,0.883929334479624
"522","Igf2","Tnc",-0.104838868890185,0.733212468520689,0.884911599938763
"523","Egfr","Gjb6",0.103194324793444,0.73726349147083,0.885702992061152
"524","Mtor","Lamc1",0.102635879686312,0.738640543381747,0.885702992061152
"525","Prkcz","Aldoc",-0.102430051127577,0.739148270739559,0.885702992061152
"526","Lamb1","Tnr",-0.102290848249363,0.739491704482803,0.885702992061152
"527","Camk2a","Nsf",-0.0982990363451313,0.749358790771401,0.89391169231488
"528","Lamc1","Tnxb",0.0975975630151363,0.751096393808562,0.89391169231488
"529","Tnxb","Aldh1a1",0.0971674640237902,0.752162317064275,0.89391169231488
"530","Pick1","Aldoc",0.096877339115917,0.752881568383239,0.89391169231488
"531","Gabra1","Gfap",-0.096409666434591,0.754041366496322,0.89391169231488
"532","Igf2","Cfl1",0.095523674842196,0.7562398695337,0.89391169231488
"533","Prkci","Aldh1a1",0.0955084473766106,0.756277669847351,0.89391169231488
"534","Prkcz","Lama1",0.0948720216488659,0.757857964217341,0.894102092615964
"535","Prkcb","Aldoc",-0.0875605221176607,0.776073792460948,0.912538636724524
"536","Prkcz","Aldh1l2",-0.0873538995887072,0.776590151249016,0.912538636724524
"537","Pick1","Wwc1",-0.0868576873927068,0.777830552255666,0.912538636724524
"538","Rock2","Aldh1l2",0.0860799364843241,0.779775701212262,0.913120244913987
"539","Prkcz","Tnr",-0.0850765988036832,0.782286784183611,0.913954357824015
"540","Pick1","Slc1a2",-0.0844783453708904,0.783784977303283,0.913954357824015
"541","Tnc","Aldh1l2",-0.0834526628731958,0.786355166685013,0.913954357824015
"542","Wwc1","Tnc",0.0827772738476781,0.788048669603978,0.913954357824015
"543","Cfl1","Lamc1",0.0817021506352764,0.790746252945724,0.913954357824015
"544","Camk2a","Lamb1",0.0811640322475187,0.792097249848694,0.913954357824015
"545","Cfl1","Aqp4",-0.0806392031134793,0.793415397892525,0.913954357824015
"546","Prkcz","Egfr",0.080371855357908,0.794087056508997,0.913954357824015
"547","Prkcb","Lama1",-0.0803613650223716,0.794113414080827,0.913954357824015
"548","Prkcb","Fgfr3",-0.0800104519539013,0.794995219186604,0.913954357824015
"549","Limk1","Aqp4",0.077839986222436,0.800454303425747,0.918554118685284
"550","PC1","Egfr",0.0762366688364016,0.804492294454356,0.920354142872276
"551","Lamc1","Egfr",0.0760571664841264,0.804944655115277,0.920354142872276
"552","Cfl1","Aldh1l1",-0.0746682127868386,0.80844681287142,0.922683862516295
"553","Tnxb","Tnr",-0.0740541692185386,0.809996136224569,0.922780408357104
"554","Igf2bp2","Gabra1",0.0723323151014365,0.814344015430907,0.925556575783312
"555","Prkcb","Tnr",-0.0719257853642761,0.815371269142442,0.925556575783312
"556","Igf2","Prkcz",-0.066607093377129,0.828835476818975,0.935521596973777
"557","Camk2a","Lama1",0.0659032019730164,0.830620678341339,0.935521596973777
"558","Lama1","Gabra1",-0.06589522161156,0.830640922352097,0.935521596973777
"559","Tnxb","Pnn",-0.0649520930994926,0.833034057959596,0.935521596973777
"560","PC1","Pick1",-0.0649004682420928,0.833165091563348,0.935521596973777
"561","Lamb1","Tnc",0.0646910228918992,0.833696743952609,0.935521596973777
"562","Rock2","Tnr",0.0637181959133471,0.836167001088678,0.935521596973777
"563","Igf2","Limk1",-0.0623008988705417,0.839768353233504,0.935521596973777
"564","Igf2bp2","Pnn",-0.061591287279113,0.84157256024438,0.935521596973777
"565","Igf2bp2","Tnc",-0.0606745797966028,0.843904367910245,0.935521596973777
"566","Cfl1","Aldoc",0.0602942383074987,0.844872178736577,0.935521596973777
"567","Fmr1","Gabra1",-0.0602824273949401,0.844902235810528,0.935521596973777
"568","Lama1","Egfr",-0.0600500101607443,0.845493743530228,0.935521596973777
"569","PC1","Gabra1",-0.0596807580394019,0.846433652727353,0.935521596973777
"570","Pick1","Aldh1l1",0.0596004408052977,0.846638120258221,0.935521596973777
"571","Wwc1","Tnr",0.057565612953092,0.85182119926325,0.935521596973777
"572","Mtor","Fgfr3",0.056971639858745,0.853335200151553,0.935521596973777
"573","Gria2","Tnr",0.0569330082111838,0.853433685920731,0.935521596973777
"574","Gabra1","Aldh1l1",-0.0568701048132012,0.853594053173547,0.935521596973777
"575","Fmr1","Prkcb",0.0567700771011912,0.853849076603051,0.935521596973777
"576","Pick1","Rock2",-0.0554200949547567,0.857292163492856,0.937663303820312
"577","Prkcz","Aldh1l1",-0.0539456276336575,0.861055401923009,0.940147145947133
"578","PC2","Tnxb",-0.0533565115374101,0.86255974488359,0.940160275565159
"579","Wwc1","Gabra1",-0.0521879843252912,0.865544907113166,0.940749593734252
"580","Prkci","Ptprs",-0.0519758824509942,0.866086927564867,0.940749593734252
"581","Mtor","Gfap",0.0510515963192338,0.868449541822391,0.941692274265243
"582","Prkci","Cfl1",-0.0500653076765627,0.870971753065507,0.942804474967817
"583","Cfl1","Igf2bp2",-0.0479006185242912,0.876511368554215,0.947173520050009
"584","Fmr1","Prkcz",-0.0461987247871336,0.880870304467321,0.950253924339747
"585","Pick1","Fgfr3",0.0448404186913275,0.884351458719837,0.952264227100823
"586","Wwc1","Aldoc",-0.0440132255846856,0.88647238312217,0.952264227100823
"587","Gria2","Slc1a2",-0.0437028313611908,0.887268414774894,0.952264227100823
"588","PC2","Gabra1",0.0424551533956793,0.890469163551246,0.954074103804907
"589","Rock2","Igf2bp2",-0.0414844914216502,0.892960325092258,0.954970722632478
"590","Prkcz","Slc1a2",-0.0409479748676512,0.894337660878035,0.954970722632478
"591","Gria2","Pick1",-0.0393617691295613,0.898411322256864,0.957697348598688
"592","Mtor","Egfr",-0.0376617799904954,0.902779743364144,0.960728443107113
"593","Gabra1","Aldh1a1",-0.0340498975732721,0.912069340000141,0.966796398711904
"594","Tnxb","Aqp4",0.0337358879677759,0.912877460599598,0.966796398711904
"595","Camk2a","Aqp4",0.0331151051092807,0.914475304964457,0.966796398711904
"596","Camk2a","Pnn",-0.033058861886402,0.914620085130627,0.966796398711904
"597","Wwc1","Aqp4",0.0319393650727028,0.917502370409902,0.968218581839595
"598","Tnr","Pnn",-0.030089378614896,0.922267412937085,0.970871343694491
"599","Camk2a","Tnr",-0.0297668868659083,0.923098309322222,0.970871343694491
"600","Prkcz","Aqp4",-0.0276720174346678,0.928497431820223,0.974490320524978
"601","Prkcb","Aqp4",-0.0259234680624836,0.933006149066689,0.974490320524978
"602","Nsf","Gabra1",-0.025309560249744,0.934589582379666,0.974490320524978
"603","Prkcb","Gfap",0.0249616729148727,0.935486976058425,0.974490320524978
"604","Rock2","Slc1a2",-0.0248877518101152,0.935677668509938,0.974490320524978
"605","Mtor","Igf2bp2",0.0237277233075539,0.938670573255563,0.974490320524978
"606","Nsf","Wwc1",-0.0237039547722977,0.9387319045959,0.974490320524978
"607","Tnxb","Ptprs",-0.0236335058955718,0.938913689775654,0.974490320524978
"608","Ptprs","Egfr",-0.0213652972319786,0.944767951487422,0.978953633942559
"609","Prkcz","Gjb6",0.0196737569388846,0.949135506434895,0.980833795991166
"610","Tnxb","Gjb6",-0.0194566338341885,0.949696215166049,0.980833795991166
"611","Prkcb","Tnxb",-0.0174134635270984,0.954973604518707,0.984105884142474
"612","Wwc1","Aldh1l1",0.0160623056211683,0.958464507302698,0.984105884142474
"613","Lamc1","Tnc",-0.0156039705840162,0.959648836878186,0.984105884142474
"614","Pick1","Prkcb",0.0152538476881799,0.96055359969874,0.984105884142474
"615","Wwc1","Lamc1",-0.0151862153475701,0.960728375453044,0.984105884142474
"616","Camk2a","Pick1",-0.0146025065006165,0.962236864494864,0.984105884142474
"617","Igf2bp2","Egfr",-0.0136073611319416,0.964808900559431,0.985137126989371
"618","Camk2a","Fgfr3",-0.0123520023590759,0.968053924216542,0.986768220338302
"619","Gria2","Prkcz",0.0117775760718614,0.969538933951443,0.986768220338302
"620","Camk2a","Aldh1l1",-0.0107059553289476,0.972309531626719,0.9870233321253
"621","Prkcz","Gfap",0.0104686918572857,0.972922998809225,0.9870233321253
"622","Limk1","Cfl1",-0.00967938961502436,0.974963911502273,0.987175346237265
"623","Prkcz","Pnn",-0.00919876856822773,0.976206731279073,0.987175346237265
"624","Igf2","Prkcb",-0.0075294437921395,0.980523742707941,0.989951855618594
"625","Wwc1","Fgfr3",0.00652387947434604,0.98312445753188,0.990989453192135
"626","Limk1","Tnr",-0.00373613437996841,0.990335198605612,0.994487271971415
"627","Limk1","Rock2",0.00346914774675949,0.991025825808462,0.994487271971415
"628","Prkcb","Lamb1",0.00335149352199708,0.991330169520712,0.994487271971415
"629","Rock2","Lama1",-0.000914304258259487,0.997634789835574,0.999220854684279
"630","Mtor","Pnn",0.00023626533850995,0.999388805390522,0.999388805390522
