"rowname","PC1","Npas4","Tnip2","Errfi1","Ptgs2","Naf1","Slc16a1","Rgs2","Lbh","Ccnt1","Fzd5","Spty2d1","Adrb1","A830010m20rik","Smad7","Gadd45g","Plk2","Tdrp","Uspl1","1190002n15rik","Col10a1","Slc2a3","Pcdh8","Ccnk","Nfil3","Fosl2","Mest","Arc","Armcx5","Ipmk","Ccdc93","Hspb3","Cul3","Tiparp","Pak6","Rasd1","Gpr19","Rsrc1","Kcnk10","Acan","March11","Cpeb4","Scg2","Rundc1","Fbxw7","Areg","Zfp281","Arntl","Btg1","Clip2","Sgk1","Atf3","Nptx2","Kcnj2","Ndnl2","Peli1","Ccno","Cxadr","Arl4d","Bdnf","Sbds","Nap1l5","Nexn","Hspa14","Btg2","Syt4","Slc25a25"
"Clip2",0.765643368199114,0.675462738817855,0.626841179894998,0.645734954804141,0.709502650636055,0.703459362996584,0.716892476387806,0.595191273472431,0.738008939960689,0.775997709013034,0.691385311781785,0.705139507274491,0.586981706482574,0.679903048347409,0.654790153463002,0.602363585031329,0.584557699600843,0.740198939303769,0.706144846565718,0.706298526882302,0.527056619701569,0.721757723853391,0.58547979137665,0.623058961197697,0.658345121393338,0.668776959710085,0.699469908585716,0.626274057376521,0.706411654491297,0.753266395882921,0.554704414474293,0.594981224929312,0.780028449091926,0.599418511880677,0.752418738597183,0.622325718373208,0.504264336729655,0.466863027832834,0.686827460350372,0.719986214693854,0.65814979501614,0.854169074503922,0.562248635926075,0.811782438004484,0.620342918116335,0.753672912982685,0.781784456498841,0.607267493514842,0.407305224946792,1,0.593917005830135,0.537254736498216,0.568975741197223,0.650001209606355,0.553866641695375,0.695333521714674,0.405538105948263,0.47949645965719,0.578677982080561,0.561782954292108,0.601417481036364,0.498687543325424,0.535904091509489,0.547045717859941,0.524513828775173,0.645197414203553,0.681928605799027
"Sgk1",0.765479748350718,0.93615152404959,0.854382548791771,0.929449588591541,0.911804940524186,0.781353936878647,0.858238490349919,0.940703459786681,0.834066214932139,0.629671928428929,0.933440159762794,0.885619288187163,0.816968931055853,0.940266210568345,0.985638527633655,0.892927647017473,0.962967745115019,0.886938773222673,0.808998319818399,0.894037368655264,0.941201068133622,0.827894824919304,0.951468315957411,0.814773571439481,0.89861190823659,0.960014871997914,0.886344488151764,0.887610771226458,0.80893223474815,0.88488670753451,0.58684752899399,0.564122327687514,0.833436076162743,0.93413785983538,0.793614529992623,0.870933461623321,0.920522935137229,0.659495752558827,0.750757165417984,0.880030087720637,0.798669360563987,0.853979299909349,0.923077134174492,0.647615467441638,0.949244903061422,0.462190939062651,0.753693465514777,0.593807484470754,0.892737752186147,0.593917005830135,1,0.874934407693678,0.978913062584438,0.895512678270667,0.865109951797697,0.902791413310519,0.843320566807872,0.906892837568697,0.812365657175751,0.954008069996875,0.800471885041497,0.860091481500252,0.703924470004681,0.817412607713947,0.918250625638729,0.810674679010339,0.921119507251282
"Atf3",0.765477027308505,0.938880312087558,0.730929394550311,0.932111251954336,0.911424065492937,0.713872886206862,0.854442899599182,0.86889732766587,0.830126479539872,0.495963467366378,0.809411773847995,0.713972920446246,0.804515818190904,0.822324240347752,0.870713964774554,0.800667349382843,0.920726574184537,0.749879082713036,0.77519260654391,0.792533267615485,0.78922527366755,0.767616627380306,0.787567251173535,0.782690911484744,0.923372714136505,0.916820236806954,0.806315857541197,0.97078019241755,0.691717906790995,0.675734322084047,0.568401122320344,0.568882479297346,0.699410219048369,0.932846485602425,0.711430999702372,0.875363184541403,0.759668064217106,0.47950444484982,0.506566716946889,0.854457156388512,0.719533539070515,0.689648486133777,0.772407317603601,0.49952675310774,0.766164292769574,0.566304598766406,0.718374781244515,0.446967552867344,0.871558437561433,0.537254736498216,0.874934407693678,1,0.910582752473031,0.844933653082421,0.68075844360209,0.756906344201831,0.773488307956994,0.882983529993902,0.806694168837789,0.850074945210895,0.751014313606699,0.763130566498051,0.505428715000883,0.76850480100504,0.941493100719341,0.830131466985001,0.747879012795498
"Nptx2",0.765392789988074,0.933450674331509,0.847037461890658,0.933261640410193,0.933141006685161,0.790557385622398,0.859243702204058,0.941085577091531,0.847756040482169,0.639385038653123,0.916276396930041,0.873123644363616,0.828782300515933,0.957817546261556,0.959009044641861,0.903679129563638,0.953904219810148,0.8601858086921,0.8241348386071,0.920311179066639,0.913250164541559,0.85786329382167,0.950839031486276,0.7986485059273,0.899156860165248,0.966639972217334,0.895378020288013,0.907107889312842,0.731745093753992,0.873697866392358,0.655997580402626,0.521226246168591,0.812802246397214,0.903490871546743,0.799421741162411,0.862393523605807,0.907280105703405,0.641094330982654,0.73116937301581,0.860377781992402,0.853522562022076,0.824465591774864,0.9325126001522,0.581588106656705,0.930022987861165,0.459556666984671,0.763610152747832,0.555775389547958,0.877471979386754,0.568975741197223,0.978913062584438,0.910582752473031,1,0.907361250439136,0.830021423925648,0.891648235140895,0.810303749885182,0.916972799259175,0.820014631309656,0.961550327148573,0.788816727505377,0.838396865192632,0.68038730077914,0.825854441063501,0.93401297375693,0.839290697917453,0.883775216023949
"Kcnj2",0.764905363340029,0.915104216438281,0.717431888609937,0.927524318236825,0.953989434603012,0.768140428634663,0.91787613802113,0.934383985377117,0.741192000570261,0.67729363944573,0.880478883246105,0.854609476878383,0.861132521474352,0.894833621205089,0.883578557873252,0.935179923266678,0.904409969842982,0.849282664945411,0.803316720370698,0.937166982126261,0.847901839079855,0.772093875288374,0.89971855537309,0.777058546363697,0.928058563321034,0.925851514832792,0.838617977722277,0.8918854921125,0.714714646273503,0.799407213447411,0.576327276127542,0.672400843044341,0.738987513511759,0.854151375575165,0.849274652281204,0.847545771620362,0.859768476734183,0.613554281602849,0.654885495179648,0.77610281133573,0.777152479724747,0.803704636475622,0.865192724743727,0.646547974807951,0.85650391589723,0.527990401930613,0.689667761286111,0.609496643128958,0.754227886377572,0.650001209606355,0.895512678270667,0.844933653082421,0.907361250439136,1,0.884533642526782,0.825553707033938,0.803745833569623,0.786939353508107,0.868164905069945,0.912325563335119,0.857765249711215,0.807030795859003,0.604616008043981,0.790133691150495,0.906513288373555,0.757982189174627,0.8398918767978
"Ndnl2",0.762494024818909,0.853330090953642,0.79529149970062,0.852084304066166,0.868871114960534,0.805285848445426,0.852461613006327,0.923798631956024,0.669762069305485,0.736355458732492,0.841345867551937,0.863528390996651,0.823355868572844,0.873493969662129,0.868917419153575,0.893993260426877,0.85124027267069,0.850732352335961,0.779197286779151,0.867671823649455,0.922883757798327,0.679729404209515,0.922735485994328,0.801856491955955,0.836727581157445,0.85932137125213,0.792301661440854,0.71845529553728,0.79076617519117,0.847850850746918,0.608159996294279,0.733374698917602,0.743174368604814,0.75939713100573,0.863859658144032,0.786673906920268,0.898023307428877,0.714125783222959,0.778239270858024,0.729789294211772,0.670391565150747,0.768104186579582,0.902981781485528,0.673059559230274,0.916712055797023,0.395987129711717,0.63220509298616,0.759734017906026,0.721960670881995,0.553866641695375,0.865109951797697,0.68075844360209,0.830021423925648,0.884533642526782,1,0.838673052197167,0.779517799304495,0.712280722040221,0.728103262627596,0.90070347548793,0.786377876485527,0.816400379359268,0.811175682834841,0.809337653159403,0.765691474864872,0.694580406646144,0.881240090948227
"Peli1",0.762443303813286,0.833070699682574,0.856705138451343,0.865563664150466,0.865131379722135,0.890356530691098,0.830844733930523,0.872466038734916,0.874569328409851,0.752453511621499,0.839565455354224,0.916780115991413,0.802999868076804,0.952229173653428,0.903783396524574,0.805132332160055,0.863320425887469,0.900075462737061,0.785603041504983,0.871917149047128,0.838378239770579,0.884506389050565,0.927221613648482,0.833089875732016,0.781930657059518,0.930294257620821,0.959404220724024,0.754241526683699,0.790946387475083,0.94383254569927,0.695373926332335,0.494467988678609,0.878736304543178,0.817307642913285,0.801437519070986,0.815248283945586,0.852395190802101,0.571251074880487,0.865304463754421,0.831549140210009,0.77315299256777,0.924785278863284,0.883073895888033,0.553407138285628,0.947396514413251,0.359214494321209,0.837360767884742,0.660957952813119,0.777795909697683,0.695333521714674,0.902791413310519,0.756906344201831,0.891648235140895,0.825553707033938,0.838673052197167,1,0.676393972489254,0.809983914288545,0.641275971158978,0.926889769157388,0.730018311745385,0.870840073606985,0.741027209020821,0.859815493029203,0.79173266166516,0.823155136298416,0.822066213789503
"Ccno",0.762250450604404,0.852755030797402,0.719247139288969,0.866900074147565,0.78993729554569,0.698637093922179,0.809010094988101,0.857888865774126,0.583936825428867,0.509697590071491,0.802108022391987,0.682205637597688,0.822229593497706,0.743327984076441,0.837976839559831,0.814916588985673,0.886021670367916,0.78768431682471,0.656083494330325,0.729615082949881,0.850640279144221,0.646352182168552,0.815700783590005,0.697154983456059,0.795980343254558,0.773437165827042,0.72471017298923,0.819502198676466,0.760271705564134,0.637848311407004,0.551420513226025,0.661913549339296,0.682081194244298,0.87185441995352,0.599251727662289,0.83227245718631,0.866367404373313,0.678684637084505,0.576356031674804,0.662265264457133,0.626737318999313,0.65029465400777,0.801664074773848,0.589442240166603,0.776362245323728,0.464007450164622,0.581715022595585,0.604219746930634,0.900553915857782,0.405538105948263,0.843320566807872,0.773488307956994,0.810303749885182,0.803745833569623,0.779517799304495,0.676393972489254,1,0.795793363225002,0.845862891455619,0.817303745185193,0.774531389500184,0.873597800036659,0.589961261377948,0.719544807665102,0.839281948967028,0.667187127233792,0.725689013311597
"Cxadr",0.761184794910239,0.876589373003053,0.85501422879504,0.865521146324886,0.829085858791253,0.746417398369151,0.739534727059409,0.835382931799367,0.893872240772851,0.482986163090583,0.825112987553114,0.818531122233831,0.79335376059567,0.828357832609198,0.857054664903148,0.809085880600836,0.886442362258111,0.714149292529459,0.722087199855433,0.814122853443449,0.829360978084028,0.791160972190611,0.851067177093059,0.743482141146087,0.805008895364225,0.865699329667242,0.815328533827629,0.822300394202844,0.617114125025598,0.752277250038825,0.536196901788048,0.454333451700769,0.675873934445833,0.900670084663952,0.645679698614861,0.738814934301835,0.856275154877515,0.685699753668065,0.662030493057912,0.778367032009327,0.725448238600401,0.735454894698083,0.771484871769544,0.501654430879278,0.821757920885828,0.49184945643367,0.688616103019021,0.547581475286254,0.915930321636154,0.47949645965719,0.906892837568697,0.882983529993902,0.916972799259175,0.786939353508107,0.712280722040221,0.809983914288545,0.795793363225002,1,0.681083696028143,0.825514184785224,0.765991756955672,0.824031453015825,0.554036474071367,0.753314525797275,0.891611451968536,0.695743210741743,0.727741044362688
"Arl4d",0.759786735272881,0.864285738387751,0.620746574242537,0.875674443788396,0.852730932932822,0.602273612295786,0.805317491380622,0.870764850288789,0.574034770778533,0.64382238903783,0.820790223749004,0.681641450738966,0.691828028093483,0.778280176972749,0.838984716807624,0.856724057526845,0.863277610654915,0.816218680854339,0.681724426488738,0.753414174776003,0.81496166613594,0.632608640542118,0.771797547277501,0.667118579260592,0.849271929533095,0.82015906575407,0.714241594840142,0.905835821934813,0.732218395021435,0.67269679267366,0.599551178791056,0.612939357386207,0.675721692033408,0.825656312771341,0.697419379987704,0.838483609870728,0.751235912354701,0.585444022691163,0.498931910936134,0.667946686167019,0.777406912395315,0.651591314658774,0.800306343238314,0.668841459238539,0.728339447669736,0.592679147841729,0.565895705564769,0.45607718229279,0.779063947236327,0.578677982080561,0.812365657175751,0.806694168837789,0.820014631309656,0.868164905069945,0.728103262627596,0.641275971158978,0.845862891455619,0.681083696028143,1,0.814699163502364,0.784645758509023,0.745158388724173,0.516017921713305,0.727571848469466,0.889408494864441,0.742152156920676,0.797055943044051
"Bdnf",0.759636614092558,0.910671576768465,0.827051463498535,0.94294006352306,0.93425578238807,0.825913023474831,0.884453519444548,0.971865887138411,0.770538641314481,0.702774619335746,0.875213817072516,0.863789558519306,0.85135086996037,0.970117052221618,0.955462822618728,0.909970515827102,0.954463919439788,0.924442652357155,0.809751505515628,0.896236355520206,0.925831560251712,0.818210298319983,0.969410494478058,0.824175048429559,0.882036285261189,0.965713041275803,0.913334035417453,0.867467091560838,0.810006569377781,0.890294086646968,0.721275297243214,0.565175844094301,0.847038245127284,0.869074817611108,0.818799165827028,0.900411109809147,0.919861622174762,0.586535902869976,0.754021090295983,0.818140562579796,0.816179521351259,0.834544173860432,0.967175464882273,0.549478026561193,0.956088293102952,0.348095018475644,0.769454058383591,0.62923505670861,0.846229402906286,0.561782954292108,0.954008069996875,0.850074945210895,0.961550327148573,0.912325563335119,0.90070347548793,0.926889769157388,0.817303745185193,0.825514184785224,0.814699163502364,1,0.762676063997746,0.890473205690534,0.749140386709701,0.900117984258471,0.900139709227577,0.865565277373063,0.881697977167352
"Sbds",0.759034380248244,0.829117497222418,0.690529518701082,0.807623285381752,0.79208699018553,0.768889422672911,0.810740529109117,0.790210527638083,0.714704712620036,0.622859898257714,0.894739719864972,0.80601316999506,0.681126408687219,0.741848186926809,0.77022052854778,0.77500716610427,0.770730393642197,0.708024632903164,0.774141941021211,0.794441326488923,0.762265569092412,0.695190483817957,0.754134380235288,0.855389211899278,0.82379023328651,0.820468674934506,0.77160514922944,0.774431650462044,0.610930742506954,0.713641620571673,0.439909231633712,0.656826332734257,0.563674604106203,0.824977274754075,0.805561119987884,0.695172027298841,0.781534707529928,0.744224883296795,0.628919739215469,0.709169595640081,0.615460237543306,0.685976625137133,0.727886370836743,0.643553267564547,0.787749406307837,0.655513752663643,0.482439852881819,0.5316140989878,0.795879118154663,0.601417481036364,0.800471885041497,0.751014313606699,0.788816727505377,0.857765249711215,0.786377876485527,0.730018311745385,0.774531389500184,0.765991756955672,0.784645758509023,0.762676063997746,1,0.806613578587805,0.511650764627842,0.631745033345029,0.785061666780084,0.558531872976195,0.739584690933858
"Nap1l5",0.759009454475103,0.825706495720224,0.764122080536046,0.881019903341721,0.813090823040751,0.843927851278808,0.788352240997721,0.877679154119427,0.725024225542994,0.637761147748574,0.776985289734065,0.775207882196987,0.820345770929276,0.837615867711338,0.848703484668971,0.787598705231203,0.88922806084083,0.869232091518864,0.656296520925747,0.751429634680608,0.852505148022118,0.720992547857689,0.865053636398335,0.78421804488502,0.765212805022918,0.867931538206502,0.898694529015824,0.771964067275487,0.771695504564214,0.767531039149386,0.640192684529741,0.49942724589237,0.742526968673343,0.870127358864855,0.653509666680794,0.846702955006539,0.855396434124729,0.593567214614163,0.704364533569565,0.662188262927639,0.632108936327219,0.771544743646457,0.838076784714681,0.479682857310045,0.880715791644178,0.328194357719955,0.675479463899109,0.619348558701557,0.911745293740219,0.498687543325424,0.860091481500252,0.763130566498051,0.838396865192632,0.807030795859003,0.816400379359268,0.870840073606985,0.873597800036659,0.824031453015825,0.745158388724173,0.890473205690534,0.806613578587805,1,0.588306124218243,0.879371442048777,0.842105861447396,0.756589243722839,0.714982677698854
"Nexn",0.757502337372102,0.699428961958058,0.868046303157894,0.683067979416949,0.693566898901284,0.743731172252773,0.726794970788572,0.748888900702297,0.603609371184922,0.740757734644577,0.737134789805393,0.782569844439875,0.658031739076174,0.783834717817094,0.752610644316538,0.730938769650113,0.666668085965949,0.732609895018321,0.786828774410446,0.727186961558015,0.767724639370134,0.703714087776336,0.806174551313628,0.745350825192415,0.617582490321747,0.668018474423552,0.647188985958771,0.525808727499327,0.751948975740037,0.840024654276934,0.770096778143313,0.705032371776515,0.773570393043279,0.54562667089278,0.778939178166008,0.611884014182925,0.804599775692181,0.719278543015428,0.839809934100672,0.718921624962889,0.716921815579265,0.690834496011054,0.811954790800993,0.619671816056123,0.789348373964378,0.387539347756876,0.663984759600914,0.801158384434183,0.558263709769616,0.535904091509489,0.703924470004681,0.505428715000883,0.68038730077914,0.604616008043981,0.811175682834841,0.741027209020821,0.589961261377948,0.554036474071367,0.516017921713305,0.749140386709701,0.511650764627842,0.588306124218243,1,0.653380193113643,0.510396931807549,0.618301926901919,0.772589563871784
"Hspa14",0.75749598331522,0.833402284973537,0.787430103195303,0.899931591413724,0.87062216563689,0.767217768764712,0.746855613857536,0.919828379638461,0.732088553849558,0.663333322294937,0.674819126775619,0.741774182605088,0.805145980282043,0.864991445011232,0.835531001313683,0.855100309766758,0.897963977062085,0.898505695606149,0.687881176255087,0.742411356628278,0.831409216663079,0.646565394223313,0.854552684641845,0.732114305511152,0.788976136073198,0.875212745898742,0.833184895133464,0.769465207388273,0.798767236338494,0.797499912564275,0.770143627823429,0.465656244957385,0.776631778742646,0.796931010998379,0.703650526345523,0.83382258384147,0.820366773704775,0.461970072400545,0.637667907028725,0.644082448887599,0.718974720622337,0.772039868948367,0.838234790029538,0.447735123983381,0.837841226741827,0.28126259737354,0.761592017214815,0.697306621672539,0.776796107893536,0.547045717859941,0.817412607713947,0.76850480100504,0.825854441063501,0.790133691150495,0.809337653159403,0.859815493029203,0.719544807665102,0.753314525797275,0.727571848469466,0.900117984258471,0.631745033345029,0.879371442048777,0.653380193113643,1,0.844939679401582,0.829596338950224,0.735445830896521
"Btg2",0.756823539747607,0.927206617278405,0.732610304327158,0.954019176261901,0.917876645052874,0.674086925534768,0.817629782200736,0.929639805784943,0.780381207697995,0.552771388390192,0.821160176854395,0.784107775002252,0.794284816785936,0.861233549720766,0.905194119113255,0.891779528691636,0.954805092596301,0.812400183776047,0.698348918376756,0.814339723805372,0.864117364502535,0.727332314494608,0.862555881653773,0.737252173042685,0.896509932117439,0.929586034367877,0.822073868493807,0.94885671502112,0.71171225053631,0.726901138236794,0.570327114331168,0.516464729547792,0.692878638215715,0.935941529525929,0.682657390757965,0.867396187210291,0.829048369879883,0.551863584998169,0.54482262986984,0.759921209441541,0.778292729851267,0.71608905038888,0.81903075572682,0.520201589510713,0.808180831618513,0.474818523239731,0.662127974938317,0.475713408875956,0.898336139610888,0.524513828775173,0.918250625638729,0.941493100719341,0.93401297375693,0.906513288373555,0.765691474864872,0.79173266166516,0.839281948967028,0.891611451968536,0.889408494864441,0.900139709227577,0.785061666780084,0.842105861447396,0.510396931807549,0.844939679401582,1,0.798463898907921,0.785428512898035
"Syt4",0.75627480892434,0.841728764764414,0.691989539503146,0.853061194550924,0.878915238650602,0.799258765366274,0.826773902254718,0.839782079040094,0.761338801079558,0.739913043897384,0.718187169310389,0.667505041574656,0.812909550040181,0.88607116346707,0.864519932999624,0.717744406352799,0.862623898931003,0.883549353268123,0.685228874945983,0.776184280020049,0.808672972178153,0.793396282694775,0.811419821558416,0.64787748330849,0.810309361482215,0.88498044882242,0.891912055867251,0.863413577083733,0.808875247743543,0.774152615513141,0.760585442317926,0.491158885106668,0.896180947135311,0.781470706029461,0.698671562200012,0.945761950664174,0.667724341763612,0.3612795383879,0.678995948930866,0.79978627769876,0.736285690254276,0.794836327964712,0.864373410638977,0.574495352510966,0.82730279518148,0.41932296237778,0.878714802279748,0.483346953136524,0.730131023862045,0.645197414203553,0.810674679010339,0.830131466985001,0.839290697917453,0.757982189174627,0.694580406646144,0.823155136298416,0.667187127233792,0.695743210741743,0.742152156920676,0.865565277373063,0.558531872976195,0.756589243722839,0.618301926901919,0.829596338950224,0.798463898907921,1,0.797501362910969
"Slc25a25",0.75449116172536,0.889058996729061,0.795026480909036,0.837991812351651,0.873960637544575,0.741520449435028,0.831029106839677,0.889550688649797,0.74031406235589,0.739787463106909,0.917116794720222,0.830413434486235,0.727964747271988,0.898439150783797,0.944928023962788,0.845282161707941,0.872990046570829,0.884436995130263,0.817361566207805,0.864306072543791,0.932260414040086,0.741695917761262,0.88792200567533,0.758719245023261,0.877484556543748,0.894806588781737,0.803897515451212,0.811809446416901,0.845770675471471,0.895354561650169,0.580238345369041,0.645431101389205,0.848463097905244,0.811454891442413,0.873562738344744,0.833132667659924,0.823192297845296,0.658822761188707,0.770375750421756,0.86622139441924,0.761376334351986,0.83595387772594,0.916978655509458,0.817467069150542,0.92405073912855,0.543874492773805,0.724134145827174,0.609682965367741,0.725370513082504,0.681928605799027,0.921119507251282,0.747879012795498,0.883775216023949,0.8398918767978,0.881240090948227,0.822066213789503,0.725689013311597,0.727741044362688,0.797055943044051,0.881697977167352,0.739584690933858,0.714982677698854,0.772589563871784,0.735445830896521,0.785428512898035,0.797501362910969,1
