"","gene","CA1.ConfT.ConfY","CA1.ConfY.StdY","CA1.HC.ConfT","CA1.HC.ConfY","CA1.HC.StdT","CA1.HC.StdY","CA1.StdT.StdY","CA3.ConfY.StdY","CA3.HC.ConfT","CA3.HC.ConfY","CA3.HC.StdT","CA3.HC.StdY","CA3.StdT.StdY","DG.ConfT.ConfY","DG.ConfY.StdY","DG.HC.ConfT","DG.HC.ConfY","DG.HC.StdT","DG.HC.StdY","DG.StdT.StdY"
"3142","Slc23a2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3143","Slc24a2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3144","Slc24a3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3145","Slc25a12",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3146","Slc25a15",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
"3147","Slc25a19",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3148","Slc25a20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3149","Slc25a22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3150","Slc25a25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3151","Slc25a30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3152","Slc25a36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3153","Slc25a38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3154","Slc25a40",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155","Slc25a42",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3156","Slc25a46",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157","Slc25a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3158","Slc25a51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3159","Slc26a3",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3160","Slc26a8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3161","Slc27a4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3162","Slc29a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3163","Slc2a1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3164","Slc2a13",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3165","Slc2a6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3166","Slc30a1",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"3167","Slc30a6",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3168","Slc31a2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3169","Slc32a1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3170","Slc35a5",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3171","Slc35b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3172","Slc35b4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3173","Slc35c2",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3174","Slc35e1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3175","Slc35e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3176","Slc35f1",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3177","Slc35f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3178","Slc35f4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3179","Slc36a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3180","Slc37a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3181","Slc37a2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3182","Slc37a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3183","Slc38a5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3184","Slc38a9",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3185","Slc39a1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3186","Slc39a10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3187","Slc39a12",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3188","Slc39a13",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3189","Slc39a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3190","Slc39a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3191","Slc39a4",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3192","Slc44a1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3193","Slc44a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3194","Slc45a4",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3195","Slc4a2",0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3196","Slc4a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3197","Slc50a1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3198","Slc52a2",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"3199","Slc5a6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3200","Slc6a1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3201","Slc6a15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"3202","Slc6a18",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3203","Slc6a20a",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3204","Slc6a6",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3205","Slc7a10",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"3206","Slc7a11",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3207","Slc7a2",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
"3208","Slc7a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3209","Slc7a6os",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3210","Slc8a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3211","Slc9a2",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3212","Slc9a3r2",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3213","Slc9a6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3214","Slc9a7",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3215","Slc9a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3216","Slco1a4",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3217","Slco1c1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3218","Slco2a1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3219","Slco3a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3220","Slco5a1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3221","Slit2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3222","Slitrk3",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3223","Slitrk4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3224","Slk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3225","Slmap",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3226","Slmo1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3227","Slx1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3228","Slx4",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3229","Smad7",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"3230","Smarcad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3231","Smarcal1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3232","Smarcb1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3233","Smarcd1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3234","Smarcd2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"3235","Smc1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3236","Smc6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3237","Smek2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3238","Smg9",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3239","Smim12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3240","Smim13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3241","Smim17",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3242","Smndc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3243","Smo",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3244","Smoc1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3245","Smpd3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3246","Smpdl3a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"3247","Sms",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3248","Smu1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3249","Smyd5",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3250","Snap23",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3251","Snap29",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3252","Snap47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3253","Snapc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"3254","Snapc2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3255","Sncaip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3256","Sned1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3257","Snip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3258","Snrnp25",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3259","Snrnp35",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3260","Snrnp48",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3261","Snrpa1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3262","Snrpb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3263","Snrpd2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3264","Snrpf",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265","Snrpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266","Snurf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"3267","Snx12",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3268","Snx14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3269","Snx15",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3270","Snx16",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3271","Snx18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"3272","Snx19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3273","Snx21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3274","Snx27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3275","Snx3",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3276","Snx5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3277","Snx8",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3278","Socs4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3279","Socs6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3280","Sod3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3281","Soga1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3282","Soga3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3283","Sorbs3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284","Sorcs1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3285","Sorcs3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3286","Sowaha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3287","Sowahc",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3288","Sox10",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3289","Sox12",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3290","Sox18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3291","Sox4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3292","Sp1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3293","Sp100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3294","Sp4",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3295","Sp9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3296","Spa17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3297","Spaca6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3298","Spag7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3299","Sparc",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3300","Sparcl1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3301","Spata2l",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3302","Spats1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3303","Spcs2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3304","Spg20",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3305","Sphkap",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3306","Spice1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3307","Spin1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3308","Spint2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3309","Spock3",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3310","Spred1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
"3311","Sprtn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3312","Spry1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3313","Spry2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3314","Spryd7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3315","Spsb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3316","Sptan1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3317","Sptb",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
"3318","Sptlc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3319","Spty2d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3320","Sqstm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3321","Srcin1",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3322","Srd5a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3323","Srebf1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"3324","Srgap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3325","Sri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3326","Srl",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"3327","Srp14",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3328","Srp54a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3329","Srp72",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3330","Srpk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3331","Srprb",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3332","Srrd",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3333","Srrm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3334","Srrm4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3335","Srsf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3336","Srxn1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3337","Ss18",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3338","Ssbp3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3339","Ssfa2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3340","Ssna1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3341","Ssr1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3342","Ssrp1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3343","St3gal3",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3344","St5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3345","St6gal1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3346","St8sia1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3347","St8sia5",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3348","St8sia6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3349","Stac2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","Stard4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3351","Stard5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3352","Stat1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3353","Stat5b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3354","Stau2",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3355","Steap3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3356","Stip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3357","Stk10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3358","Stk11",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3359","Stk16",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3360","Stk17b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3361","Stk24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"3362","Stk25",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3363","Stk32b",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3364","Stmn4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3365","Stoml1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3366","Stoml2",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3367","Stox2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3368","Stra13",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3369","Stradb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3370","Strbp",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3371","Strip1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3372","Stt3b",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3373","Stx16",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3374","Stx17",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3375","Stx6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3376","Stxbp3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3377","Stxbp5l",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3378","Stxbp6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3379","Styk1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3380","Sugp1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3381","Sulf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3382","Sumo1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3383","Supt16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"3384","Supt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3385","Supt6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3386","Surf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3387","Surf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3388","Surf6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3389","Suv420h2",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3390","Suz12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3391","Svil",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3392","Swap70",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3393","Swsap1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3394","Sybu",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3395","Syn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"3396","Syn3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3397","Syncrip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3398","Syne2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3399","Syne3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3400","Syne4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"3401","Syngr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3402","Synj1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3403","Synj2bp",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"3404","Synpo",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3405","Syt10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3406","Syt11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"3407","Syt17",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3408","Syt4",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"3409","Syt5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3410","Sytl2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3411","Sytl4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"3412","Szrd1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3413","Tab1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3414","Tab2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3415","Taf10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3416","Taf13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
